district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
09,Richardson Hwy/East Mat-Su,ONLINE,92,1,0,260,256,93,HOUSE: 09,2020-10-22
09,Richardson Hwy/East Mat-Su,FAX,0,0,0,0,0,0,HOUSE: 09,2020-10-22
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 09,2020-10-22
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 09,2020-10-22
09,Richardson Hwy/East Mat-Su,AV TOTAL,1187,3,4,2794,2784,1194,HOUSE: 09,2020-10-22
09,Richardson Hwy/East Mat-Su,EARLY,345,0,0,0,0,0,HOUSE: 09,2020-10-22
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-10-22
10,Rural Mat-Su,INPERSON,0,1,1,0,0,2,HOUSE: 10,2020-10-22
10,Rural Mat-Su,MAIL,1135,0,1,2733,2730,1136,HOUSE: 10,2020-10-22
10,Rural Mat-Su,ONLINE,42,0,1,142,139,43,HOUSE: 10,2020-10-22
10,Rural Mat-Su,FAX,0,0,0,1,1,0,HOUSE: 10,2020-10-22
10,Rural Mat-Su,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 10,2020-10-22
10,Rural Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 10,2020-10-22
10,Rural Mat-Su,AV TOTAL,1179,1,3,2876,2870,1183,HOUSE: 10,2020-10-22
10,Rural Mat-Su,EARLY,420,0,0,0,0,0,HOUSE: 10,2020-10-22
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-10-22
11,Greater Palmer,INPERSON,3,9,0,0,0,12,HOUSE: 11,2020-10-22
11,Greater Palmer,MAIL,1164,1,8,2637,2628,1173,HOUSE: 11,2020-10-22
11,Greater Palmer,ONLINE,64,0,1,194,192,65,HOUSE: 11,2020-10-22
11,Greater Palmer,FAX,0,0,0,1,1,0,HOUSE: 11,2020-10-22
11,Greater Palmer,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 11,2020-10-22
11,Greater Palmer,FWAB,0,0,0,0,0,0,HOUSE: 11,2020-10-22
11,Greater Palmer,AV TOTAL,1231,10,9,2832,2821,1250,HOUSE: 11,2020-10-22
11,Greater Palmer,EARLY,786,0,0,0,0,0,HOUSE: 11,2020-10-22
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-10-22
12,Chugiak/Gateway,INPERSON,2,4,0,0,0,6,HOUSE: 12,2020-10-22
12,Chugiak/Gateway,MAIL,1145,1,3,2973,2963,1149,HOUSE: 12,2020-10-22
12,Chugiak/Gateway,ONLINE,73,0,1,232,227,74,HOUSE: 12,2020-10-22
12,Chugiak/Gateway,FAX,0,0,0,0,0,0,HOUSE: 12,2020-10-22
12,Chugiak/Gateway,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 12,2020-10-22
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-10-22
12,Chugiak/Gateway,AV TOTAL,1221,5,4,3205,3190,1230,HOUSE: 12,2020-10-22
12,Chugiak/Gateway,EARLY,449,0,0,0,0,0,HOUSE: 12,2020-10-22
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-10-22
13,Fort Richardson/North Eagle River,INPERSON,0,0,0,0,0,0,HOUSE: 13,2020-10-22
13,Fort Richardson/North Eagle River,MAIL,1177,3,3,2595,2580,1183,HOUSE: 13,2020-10-22
13,Fort Richardson/North Eagle River,ONLINE,279,1,4,771,767,284,HOUSE: 13,2020-10-22
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-10-22
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 13,2020-10-22
13,Fort Richardson/North Eagle River,FWAB,1,0,0,2,2,1,HOUSE: 13,2020-10-22
13,Fort Richardson/North Eagle River,AV TOTAL,1458,4,7,3371,3352,1469,HOUSE: 13,2020-10-22
13,Fort Richardson/North Eagle River,EARLY,77,0,0,0,0,0,HOUSE: 13,2020-10-22
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-10-22
14,Eagle River/Chugach State Park,INPERSON,1,2,0,0,0,3,HOUSE: 14,2020-10-22
14,Eagle River/Chugach State Park,MAIL,2129,2,10,4345,4328,2141,HOUSE: 14,2020-10-22
14,Eagle River/Chugach State Park,ONLINE,238,1,1,727,722,240,HOUSE: 14,2020-10-22
14,Eagle River/Chugach State Park,FAX,0,0,0,0,0,0,HOUSE: 14,2020-10-22
14,Eagle River/Chugach State Park,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 14,2020-10-22
14,Eagle River/Chugach State Park,FWAB,0,0,0,0,0,0,HOUSE: 14,2020-10-22
14,Eagle River/Chugach State Park,AV TOTAL,2368,5,11,5072,5050,2384,HOUSE: 14,2020-10-22
14,Eagle River/Chugach State Park,EARLY,103,0,0,0,0,0,HOUSE: 14,2020-10-22
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-10-22
15,Elmendorf,INPERSON,0,3,0,0,0,3,HOUSE: 15,2020-10-22
15,Elmendorf,MAIL,897,2,7,2161,2155,906,HOUSE: 15,2020-10-22
15,Elmendorf,ONLINE,155,1,1,490,485,157,HOUSE: 15,2020-10-22
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-10-22
15,Elmendorf,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 15,2020-10-22
15,Elmendorf,FWAB,0,0,0,2,2,0,HOUSE: 15,2020-10-22
15,Elmendorf,AV TOTAL,1052,6,8,2653,2642,1066,HOUSE: 15,2020-10-22
15,Elmendorf,EARLY,123,0,0,0,0,0,HOUSE: 15,2020-10-22
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-10-22
16,Anchorage - College Gate,INPERSON,1,6,0,0,0,7,HOUSE: 16,2020-10-22
16,Anchorage - College Gate,MAIL,1557,2,6,3339,3327,1565,HOUSE: 16,2020-10-22
16,Anchorage - College Gate,ONLINE,59,1,0,243,237,60,HOUSE: 16,2020-10-22
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-10-22
16,Anchorage - College Gate,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 16,2020-10-22
16,Anchorage - College Gate,FWAB,0,0,0,0,0,0,HOUSE: 16,2020-10-22
16,Anchorage - College Gate,AV TOTAL,1618,9,6,3582,3564,1633,HOUSE: 16,2020-10-22
16,Anchorage - College Gate,EARLY,265,0,0,0,0,0,HOUSE: 16,2020-10-22
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-10-22
17,Anchorage - University,INPERSON,0,0,0,0,0,0,HOUSE: 17,2020-10-22
17,Anchorage - University,MAIL,1281,11,1,3077,3068,1293,HOUSE: 17,2020-10-22
17,Anchorage - University,ONLINE,68,0,0,182,179,68,HOUSE: 17,2020-10-22
17,Anchorage - University,FAX,0,0,0,0,0,0,HOUSE: 17,2020-10-22
17,Anchorage - University,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 17,2020-10-22
17,Anchorage - University,FWAB,0,0,0,1,1,0,HOUSE: 17,2020-10-22
17,Anchorage - University,AV TOTAL,1349,11,1,3260,3248,1361,HOUSE: 17,2020-10-22
17,Anchorage - University,EARLY,299,0,0,0,0,0,HOUSE: 17,2020-10-22
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-10-22
18,Anchorage - Spenard,INPERSON,0,0,0,0,0,0,HOUSE: 18,2020-10-22
18,Anchorage - Spenard,MAIL,1547,7,12,3645,3629,1566,HOUSE: 18,2020-10-22
18,Anchorage - Spenard,ONLINE,35,0,0,138,135,35,HOUSE: 18,2020-10-22
18,Anchorage - Spenard,FAX,0,0,0,3,1,0,HOUSE: 18,2020-10-22
18,Anchorage - Spenard,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 18,2020-10-22
18,Anchorage - Spenard,FWAB,0,0,0,0,0,0,HOUSE: 18,2020-10-22
18,Anchorage - Spenard,AV TOTAL,1582,7,12,3786,3765,1601,HOUSE: 18,2020-10-22
18,Anchorage - Spenard,EARLY,397,0,0,0,0,0,HOUSE: 18,2020-10-22
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-10-22
19,Anchorage - Mountainview,INPERSON,1,1,0,0,0,2,HOUSE: 19,2020-10-22
19,Anchorage - Mountainview,MAIL,918,6,3,2125,2119,927,HOUSE: 19,2020-10-22
19,Anchorage - Mountainview,ONLINE,15,0,0,73,72,15,HOUSE: 19,2020-10-22
19,Anchorage - Mountainview,FAX,0,0,0,0,0,0,HOUSE: 19,2020-10-22
19,Anchorage - Mountainview,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 19,2020-10-22
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-10-22
19,Anchorage - Mountainview,AV TOTAL,935,7,3,2198,2191,945,HOUSE: 19,2020-10-22
19,Anchorage - Mountainview,EARLY,150,0,0,0,0,0,HOUSE: 19,2020-10-22
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-10-22
20,Anchorage - Downtown,INPERSON,7,6,0,0,0,13,HOUSE: 20,2020-10-22
20,Anchorage - Downtown,MAIL,1743,11,3,3691,3684,1757,HOUSE: 20,2020-10-22
20,Anchorage - Downtown,ONLINE,74,1,0,199,197,75,HOUSE: 20,2020-10-22
20,Anchorage - Downtown,FAX,1,0,0,1,1,1,HOUSE: 20,2020-10-22
20,Anchorage - Downtown,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 20,2020-10-22
20,Anchorage - Downtown,FWAB,0,0,0,1,1,0,HOUSE: 20,2020-10-22
20,Anchorage - Downtown,AV TOTAL,1825,18,3,3892,3883,1846,HOUSE: 20,2020-10-22
20,Anchorage - Downtown,EARLY,521,0,0,0,0,0,HOUSE: 20,2020-10-22
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-10-22
21,West Anchorage,INPERSON,0,0,0,0,0,0,HOUSE: 21,2020-10-22
21,West Anchorage,MAIL,1761,1,3,4294,4279,1765,HOUSE: 21,2020-10-22
21,West Anchorage,ONLINE,57,0,1,178,170,58,HOUSE: 21,2020-10-22
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-10-22
21,West Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 21,2020-10-22
21,West Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 21,2020-10-22
21,West Anchorage,AV TOTAL,1818,1,4,4472,4449,1823,HOUSE: 21,2020-10-22
21,West Anchorage,EARLY,448,0,0,0,0,0,HOUSE: 21,2020-10-22
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-10-22
22,Anchorage - Sand Lake,INPERSON,0,0,0,0,0,0,HOUSE: 22,2020-10-22
22,Anchorage - Sand Lake,MAIL,1689,6,1,3976,3966,1696,HOUSE: 22,2020-10-22
22,Anchorage - Sand Lake,ONLINE,37,0,0,165,165,37,HOUSE: 22,2020-10-22
22,Anchorage - Sand Lake,FAX,0,0,0,0,0,0,HOUSE: 22,2020-10-22
22,Anchorage - Sand Lake,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 22,2020-10-22
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-10-22
22,Anchorage - Sand Lake,AV TOTAL,1726,6,1,4141,4131,1733,HOUSE: 22,2020-10-22
22,Anchorage - Sand Lake,EARLY,280,0,0,0,0,0,HOUSE: 22,2020-10-22
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-10-22
23,Anchorage - Taku,INPERSON,0,0,0,0,0,0,HOUSE: 23,2020-10-22
23,Anchorage - Taku,MAIL,1188,1,7,2959,2948,1196,HOUSE: 23,2020-10-22
23,Anchorage - Taku,ONLINE,36,0,0,117,115,36,HOUSE: 23,2020-10-22
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-10-22
23,Anchorage - Taku,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 23,2020-10-22
23,Anchorage - Taku,FWAB,0,0,0,2,2,0,HOUSE: 23,2020-10-22
23,Anchorage - Taku,AV TOTAL,1224,1,7,3078,3065,1232,HOUSE: 23,2020-10-22
23,Anchorage - Taku,EARLY,286,0,0,0,0,0,HOUSE: 23,2020-10-22
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-10-22
24,Anchorage - Oceanview,INPERSON,0,0,0,0,0,0,HOUSE: 24,2020-10-22
24,Anchorage - Oceanview,MAIL,1764,1,4,4518,4511,1769,HOUSE: 24,2020-10-22
24,Anchorage - Oceanview,ONLINE,57,0,0,186,181,57,HOUSE: 24,2020-10-22
24,Anchorage - Oceanview,FAX,0,0,0,0,0,0,HOUSE: 24,2020-10-22
24,Anchorage - Oceanview,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 24,2020-10-22
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-10-22
24,Anchorage - Oceanview,AV TOTAL,1821,1,4,4704,4692,1826,HOUSE: 24,2020-10-22
24,Anchorage - Oceanview,EARLY,408,0,0,0,0,0,HOUSE: 24,2020-10-22
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-10-22
25,Anchorage - Abbott,INPERSON,0,0,0,0,0,0,HOUSE: 25,2020-10-22
25,Anchorage - Abbott,MAIL,1553,0,4,3759,3746,1557,HOUSE: 25,2020-10-22
25,Anchorage - Abbott,ONLINE,42,0,1,185,178,43,HOUSE: 25,2020-10-22
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-10-22
25,Anchorage - Abbott,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 25,2020-10-22
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-10-22
25,Anchorage - Abbott,AV TOTAL,1595,0,5,3945,3925,1600,HOUSE: 25,2020-10-22
25,Anchorage - Abbott,EARLY,273,0,0,0,0,0,HOUSE: 25,2020-10-22
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-10-22
26,Anchorage - Huffman,INPERSON,0,0,0,0,0,0,HOUSE: 26,2020-10-22
26,Anchorage - Huffman,MAIL,1621,3,3,4236,4228,1627,HOUSE: 26,2020-10-22
26,Anchorage - Huffman,ONLINE,63,1,1,179,177,65,HOUSE: 26,2020-10-22
26,Anchorage - Huffman,FAX,0,0,0,0,0,0,HOUSE: 26,2020-10-22
26,Anchorage - Huffman,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 26,2020-10-22
26,Anchorage - Huffman,FWAB,0,0,0,1,1,0,HOUSE: 26,2020-10-22
26,Anchorage - Huffman,AV TOTAL,1684,4,4,4416,4406,1692,HOUSE: 26,2020-10-22
26,Anchorage - Huffman,EARLY,346,0,0,0,0,0,HOUSE: 26,2020-10-22
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-10-22
27,Anchorage - Basher,INPERSON,0,0,0,0,0,0,HOUSE: 27,2020-10-22
27,Anchorage - Basher,MAIL,1806,1,2,4036,4022,1809,HOUSE: 27,2020-10-22
27,Anchorage - Basher,ONLINE,85,0,0,266,265,85,HOUSE: 27,2020-10-22
27,Anchorage - Basher,FAX,0,0,0,1,0,0,HOUSE: 27,2020-10-22
27,Anchorage - Basher,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 27,2020-10-22
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-10-22
27,Anchorage - Basher,AV TOTAL,1891,1,2,4303,4287,1894,HOUSE: 27,2020-10-22
27,Anchorage - Basher,EARLY,320,0,0,0,0,0,HOUSE: 27,2020-10-22
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-10-22
28,South Anchorage,INPERSON,0,0,0,0,0,0,HOUSE: 28,2020-10-22
28,South Anchorage,MAIL,2328,1,5,6095,6087,2334,HOUSE: 28,2020-10-22
28,South Anchorage,ONLINE,83,0,1,258,248,84,HOUSE: 28,2020-10-22
28,South Anchorage,FAX,0,0,0,0,0,0,HOUSE: 28,2020-10-22
28,South Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 28,2020-10-22
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-10-22
28,South Anchorage,AV TOTAL,2411,1,6,6353,6335,2418,HOUSE: 28,2020-10-22
28,South Anchorage,EARLY,496,0,0,0,0,0,HOUSE: 28,2020-10-22
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-10-22
29,North Kenai,INPERSON,0,0,0,0,0,0,HOUSE: 29,2020-10-22
29,North Kenai,MAIL,1237,8,3,3005,3000,1248,HOUSE: 29,2020-10-22
29,North Kenai,ONLINE,50,0,0,151,151,50,HOUSE: 29,2020-10-22
29,North Kenai,FAX,0,0,0,0,0,0,HOUSE: 29,2020-10-22
29,North Kenai,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 29,2020-10-22
29,North Kenai,FWAB,0,0,0,0,0,0,HOUSE: 29,2020-10-22
29,North Kenai,AV TOTAL,1287,8,3,3156,3151,1298,HOUSE: 29,2020-10-22
29,North Kenai,EARLY,13,0,0,0,0,0,HOUSE: 29,2020-10-22
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-10-22
30,Kenai/Soldotna,INPERSON,0,0,0,0,0,0,HOUSE: 30,2020-10-22
30,Kenai/Soldotna,MAIL,1066,4,9,2737,2733,1079,HOUSE: 30,2020-10-22
30,Kenai/Soldotna,ONLINE,18,0,0,123,120,18,HOUSE: 30,2020-10-22
30,Kenai/Soldotna,FAX,0,0,0,0,0,0,HOUSE: 30,2020-10-22
30,Kenai/Soldotna,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 30,2020-10-22
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-10-22
30,Kenai/Soldotna,AV TOTAL,1084,4,9,2860,2853,1097,HOUSE: 30,2020-10-22
30,Kenai/Soldotna,EARLY,2,0,0,0,0,0,HOUSE: 30,2020-10-22
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-10-22
31,Homer/South Kenai,INPERSON,0,0,0,0,0,0,HOUSE: 31,2020-10-22
31,Homer/South Kenai,MAIL,1770,2,10,4135,4130,1782,HOUSE: 31,2020-10-22
31,Homer/South Kenai,ONLINE,51,0,0,178,175,51,HOUSE: 31,2020-10-22
31,Homer/South Kenai,FAX,0,0,0,6,5,0,HOUSE: 31,2020-10-22
31,Homer/South Kenai,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 31,2020-10-22
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-10-22
31,Homer/South Kenai,AV TOTAL,1821,2,10,4319,4310,1833,HOUSE: 31,2020-10-22
31,Homer/South Kenai,EARLY,7,0,0,0,0,0,HOUSE: 31,2020-10-22
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-10-22
32,Kodiak/Cordova/Seldovia,INPERSON,0,0,0,0,0,0,HOUSE: 32,2020-10-22
32,Kodiak/Cordova/Seldovia,MAIL,864,8,3,2329,2324,875,HOUSE: 32,2020-10-22
32,Kodiak/Cordova/Seldovia,ONLINE,124,2,0,412,410,126,HOUSE: 32,2020-10-22
32,Kodiak/Cordova/Seldovia,FAX,0,0,0,1,1,0,HOUSE: 32,2020-10-22
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 32,2020-10-22
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,0,0,0,HOUSE: 32,2020-10-22
32,Kodiak/Cordova/Seldovia,AV TOTAL,988,10,3,2742,2735,1001,HOUSE: 32,2020-10-22
