district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
09,Richardson Hwy/East Mat-Su,INPERSON,189,9,1,0,0,199,HOUSE: 09,2020-10-28
09,Richardson Hwy/East Mat-Su,MAIL,1577,4,8,2578,2578,1589,HOUSE: 09,2020-10-28
09,Richardson Hwy/East Mat-Su,ONLINE,134,2,1,361,339,137,HOUSE: 09,2020-10-28
09,Richardson Hwy/East Mat-Su,FAX,0,0,0,1,0,0,HOUSE: 09,2020-10-28
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 09,2020-10-28
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 09,2020-10-28
09,Richardson Hwy/East Mat-Su,AV TOTAL,1903,15,10,2940,2917,1928,HOUSE: 09,2020-10-28
09,Richardson Hwy/East Mat-Su,EARLY,926,0,0,0,0,0,HOUSE: 09,2020-10-28
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-10-28
10,Rural Mat-Su,INPERSON,345,42,1,0,0,388,HOUSE: 10,2020-10-28
10,Rural Mat-Su,MAIL,1674,10,3,2775,2775,1687,HOUSE: 10,2020-10-28
10,Rural Mat-Su,ONLINE,78,2,1,257,229,81,HOUSE: 10,2020-10-28
10,Rural Mat-Su,FAX,1,0,0,6,3,1,HOUSE: 10,2020-10-28
10,Rural Mat-Su,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 10,2020-10-28
10,Rural Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 10,2020-10-28
10,Rural Mat-Su,AV TOTAL,2102,54,5,3038,3007,2161,HOUSE: 10,2020-10-28
10,Rural Mat-Su,EARLY,1162,0,0,0,0,0,HOUSE: 10,2020-10-28
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-10-28
11,Greater Palmer,INPERSON,17,27,0,0,0,44,HOUSE: 11,2020-10-28
11,Greater Palmer,MAIL,1673,4,15,2694,2694,1692,HOUSE: 11,2020-10-28
11,Greater Palmer,ONLINE,92,4,1,287,260,97,HOUSE: 11,2020-10-28
11,Greater Palmer,FAX,1,0,0,1,1,1,HOUSE: 11,2020-10-28
11,Greater Palmer,SPECIAL NEEDS,0,1,0,0,0,1,HOUSE: 11,2020-10-28
11,Greater Palmer,FWAB,0,0,0,2,2,0,HOUSE: 11,2020-10-28
11,Greater Palmer,AV TOTAL,1783,36,16,2984,2957,1835,HOUSE: 11,2020-10-28
11,Greater Palmer,EARLY,2010,0,0,0,0,0,HOUSE: 11,2020-10-28
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-10-28
12,Chugiak/Gateway,INPERSON,196,38,1,0,0,235,HOUSE: 12,2020-10-28
12,Chugiak/Gateway,MAIL,1735,7,7,3033,3033,1749,HOUSE: 12,2020-10-28
12,Chugiak/Gateway,ONLINE,106,1,0,350,318,107,HOUSE: 12,2020-10-28
12,Chugiak/Gateway,FAX,0,0,0,1,1,0,HOUSE: 12,2020-10-28
12,Chugiak/Gateway,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 12,2020-10-28
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-10-28
12,Chugiak/Gateway,AV TOTAL,2040,46,8,3384,3352,2094,HOUSE: 12,2020-10-28
12,Chugiak/Gateway,EARLY,1306,0,0,0,0,0,HOUSE: 12,2020-10-28
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-10-28
13,Fort Richardson/North Eagle River,INPERSON,240,9,0,0,0,249,HOUSE: 13,2020-10-28
13,Fort Richardson/North Eagle River,MAIL,1584,11,5,2665,2665,1600,HOUSE: 13,2020-10-28
13,Fort Richardson/North Eagle River,ONLINE,345,5,6,894,862,356,HOUSE: 13,2020-10-28
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-10-28
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 13,2020-10-28
13,Fort Richardson/North Eagle River,FWAB,1,0,0,4,4,1,HOUSE: 13,2020-10-28
13,Fort Richardson/North Eagle River,AV TOTAL,2171,25,11,3566,3534,2207,HOUSE: 13,2020-10-28
13,Fort Richardson/North Eagle River,EARLY,234,0,0,0,0,0,HOUSE: 13,2020-10-28
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-10-28
14,Eagle River/Chugach State Park,INPERSON,608,10,1,0,0,619,HOUSE: 14,2020-10-28
14,Eagle River/Chugach State Park,MAIL,2822,10,14,4438,4438,2846,HOUSE: 14,2020-10-28
14,Eagle River/Chugach State Park,ONLINE,345,1,1,855,822,347,HOUSE: 14,2020-10-28
14,Eagle River/Chugach State Park,FAX,1,0,0,2,2,1,HOUSE: 14,2020-10-28
14,Eagle River/Chugach State Park,SPECIAL NEEDS,1,2,0,0,0,3,HOUSE: 14,2020-10-28
14,Eagle River/Chugach State Park,FWAB,0,0,0,4,4,0,HOUSE: 14,2020-10-28
14,Eagle River/Chugach State Park,AV TOTAL,3777,23,16,5299,5266,3816,HOUSE: 14,2020-10-28
14,Eagle River/Chugach State Park,EARLY,354,0,0,0,0,0,HOUSE: 14,2020-10-28
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-10-28
15,Elmendorf,INPERSON,19,18,0,0,0,37,HOUSE: 15,2020-10-28
15,Elmendorf,MAIL,1210,7,8,2209,2209,1225,HOUSE: 15,2020-10-28
15,Elmendorf,ONLINE,214,5,1,597,570,219,HOUSE: 15,2020-10-28
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-10-28
15,Elmendorf,SPECIAL NEEDS,0,1,0,0,0,1,HOUSE: 15,2020-10-28
15,Elmendorf,FWAB,0,0,0,3,3,0,HOUSE: 15,2020-10-28
15,Elmendorf,AV TOTAL,1443,31,9,2809,2782,1482,HOUSE: 15,2020-10-28
15,Elmendorf,EARLY,413,0,0,0,0,0,HOUSE: 15,2020-10-28
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-10-28
16,Anchorage - College Gate,INPERSON,25,19,1,0,0,45,HOUSE: 16,2020-10-28
16,Anchorage - College Gate,MAIL,2061,12,8,3400,3400,2081,HOUSE: 16,2020-10-28
16,Anchorage - College Gate,ONLINE,89,4,0,329,297,93,HOUSE: 16,2020-10-28
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-10-28
16,Anchorage - College Gate,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 16,2020-10-28
16,Anchorage - College Gate,FWAB,0,0,0,1,1,0,HOUSE: 16,2020-10-28
16,Anchorage - College Gate,AV TOTAL,2176,35,9,3730,3698,2220,HOUSE: 16,2020-10-28
16,Anchorage - College Gate,EARLY,719,0,0,0,0,0,HOUSE: 16,2020-10-28
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-10-28
17,Anchorage - University,INPERSON,22,22,0,0,0,44,HOUSE: 17,2020-10-28
17,Anchorage - University,MAIL,1830,25,4,3139,3139,1859,HOUSE: 17,2020-10-28
17,Anchorage - University,ONLINE,93,1,0,260,236,94,HOUSE: 17,2020-10-28
17,Anchorage - University,FAX,0,0,0,0,0,0,HOUSE: 17,2020-10-28
17,Anchorage - University,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 17,2020-10-28
17,Anchorage - University,FWAB,0,0,0,3,3,0,HOUSE: 17,2020-10-28
17,Anchorage - University,AV TOTAL,1946,48,4,3402,3378,1998,HOUSE: 17,2020-10-28
17,Anchorage - University,EARLY,819,0,0,0,0,0,HOUSE: 17,2020-10-28
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-10-28
18,Anchorage - Spenard,INPERSON,16,24,0,0,0,40,HOUSE: 18,2020-10-28
18,Anchorage - Spenard,MAIL,2179,17,17,3697,3697,2213,HOUSE: 18,2020-10-28
18,Anchorage - Spenard,ONLINE,51,1,0,229,208,52,HOUSE: 18,2020-10-28
18,Anchorage - Spenard,FAX,0,0,0,3,3,0,HOUSE: 18,2020-10-28
18,Anchorage - Spenard,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 18,2020-10-28
18,Anchorage - Spenard,FWAB,0,0,0,0,0,0,HOUSE: 18,2020-10-28
18,Anchorage - Spenard,AV TOTAL,2248,42,17,3929,3908,2307,HOUSE: 18,2020-10-28
18,Anchorage - Spenard,EARLY,1053,0,0,0,0,0,HOUSE: 18,2020-10-28
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-10-28
19,Anchorage - Mountainview,INPERSON,36,11,0,0,0,47,HOUSE: 19,2020-10-28
19,Anchorage - Mountainview,MAIL,1254,7,4,2171,2171,1265,HOUSE: 19,2020-10-28
19,Anchorage - Mountainview,ONLINE,24,0,0,121,105,24,HOUSE: 19,2020-10-28
19,Anchorage - Mountainview,FAX,0,0,0,1,0,0,HOUSE: 19,2020-10-28
19,Anchorage - Mountainview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 19,2020-10-28
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-10-28
19,Anchorage - Mountainview,AV TOTAL,1316,18,4,2293,2276,1338,HOUSE: 19,2020-10-28
19,Anchorage - Mountainview,EARLY,441,0,0,0,0,0,HOUSE: 19,2020-10-28
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-10-28
20,Anchorage - Downtown,INPERSON,38,22,0,0,0,60,HOUSE: 20,2020-10-28
20,Anchorage - Downtown,MAIL,2219,20,7,3741,3741,2246,HOUSE: 20,2020-10-28
20,Anchorage - Downtown,ONLINE,101,1,0,270,249,102,HOUSE: 20,2020-10-28
20,Anchorage - Downtown,FAX,1,0,0,2,2,1,HOUSE: 20,2020-10-28
20,Anchorage - Downtown,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 20,2020-10-28
20,Anchorage - Downtown,FWAB,0,0,0,3,3,0,HOUSE: 20,2020-10-28
20,Anchorage - Downtown,AV TOTAL,2359,43,7,4016,3995,2409,HOUSE: 20,2020-10-28
20,Anchorage - Downtown,EARLY,1203,0,0,0,0,0,HOUSE: 20,2020-10-28
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-10-28
21,West Anchorage,INPERSON,5,13,0,0,0,18,HOUSE: 21,2020-10-28
21,West Anchorage,MAIL,2620,13,7,4339,4339,2640,HOUSE: 21,2020-10-28
21,West Anchorage,ONLINE,85,2,1,268,244,88,HOUSE: 21,2020-10-28
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-10-28
21,West Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 21,2020-10-28
21,West Anchorage,FWAB,0,0,0,1,1,0,HOUSE: 21,2020-10-28
21,West Anchorage,AV TOTAL,2710,28,8,4608,4584,2746,HOUSE: 21,2020-10-28
21,West Anchorage,EARLY,1155,0,0,0,0,0,HOUSE: 21,2020-10-28
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-10-28
22,Anchorage - Sand Lake,INPERSON,13,14,0,0,0,27,HOUSE: 22,2020-10-28
22,Anchorage - Sand Lake,MAIL,2468,13,2,4050,4050,2483,HOUSE: 22,2020-10-28
22,Anchorage - Sand Lake,ONLINE,74,1,2,261,234,77,HOUSE: 22,2020-10-28
22,Anchorage - Sand Lake,FAX,0,0,0,3,0,0,HOUSE: 22,2020-10-28
22,Anchorage - Sand Lake,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 22,2020-10-28
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-10-28
22,Anchorage - Sand Lake,AV TOTAL,2556,28,4,4314,4284,2588,HOUSE: 22,2020-10-28
22,Anchorage - Sand Lake,EARLY,888,0,0,0,0,0,HOUSE: 22,2020-10-28
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-10-28
23,Anchorage - Taku,INPERSON,3,21,1,0,0,25,HOUSE: 23,2020-10-28
23,Anchorage - Taku,MAIL,1760,14,10,3023,3023,1784,HOUSE: 23,2020-10-28
23,Anchorage - Taku,ONLINE,49,1,0,190,165,50,HOUSE: 23,2020-10-28
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-10-28
23,Anchorage - Taku,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 23,2020-10-28
23,Anchorage - Taku,FWAB,0,0,0,3,3,0,HOUSE: 23,2020-10-28
23,Anchorage - Taku,AV TOTAL,1814,36,11,3216,3191,1861,HOUSE: 23,2020-10-28
23,Anchorage - Taku,EARLY,787,0,0,0,0,0,HOUSE: 23,2020-10-28
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-10-28
24,Anchorage - Oceanview,INPERSON,4,9,0,0,0,13,HOUSE: 24,2020-10-28
24,Anchorage - Oceanview,MAIL,2891,11,6,4616,4615,2908,HOUSE: 24,2020-10-28
24,Anchorage - Oceanview,ONLINE,78,3,0,300,269,81,HOUSE: 24,2020-10-28
24,Anchorage - Oceanview,FAX,0,0,0,2,0,0,HOUSE: 24,2020-10-28
24,Anchorage - Oceanview,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 24,2020-10-28
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-10-28
24,Anchorage - Oceanview,AV TOTAL,2974,23,6,4918,4884,3003,HOUSE: 24,2020-10-28
24,Anchorage - Oceanview,EARLY,1138,0,0,0,0,0,HOUSE: 24,2020-10-28
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-10-28
25,Anchorage - Abbott,INPERSON,15,14,0,0,0,29,HOUSE: 25,2020-10-28
25,Anchorage - Abbott,MAIL,2258,9,8,3848,3848,2275,HOUSE: 25,2020-10-28
25,Anchorage - Abbott,ONLINE,77,0,2,297,274,79,HOUSE: 25,2020-10-28
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-10-28
25,Anchorage - Abbott,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 25,2020-10-28
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-10-28
25,Anchorage - Abbott,AV TOTAL,2351,23,10,4146,4123,2384,HOUSE: 25,2020-10-28
25,Anchorage - Abbott,EARLY,949,0,0,0,0,0,HOUSE: 25,2020-10-28
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-10-28
26,Anchorage - Huffman,INPERSON,16,8,0,0,0,24,HOUSE: 26,2020-10-28
26,Anchorage - Huffman,MAIL,2658,12,6,4316,4316,2676,HOUSE: 26,2020-10-28
26,Anchorage - Huffman,ONLINE,77,1,1,305,271,79,HOUSE: 26,2020-10-28
26,Anchorage - Huffman,FAX,0,0,0,2,1,0,HOUSE: 26,2020-10-28
26,Anchorage - Huffman,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 26,2020-10-28
26,Anchorage - Huffman,FWAB,0,0,0,1,1,0,HOUSE: 26,2020-10-28
26,Anchorage - Huffman,AV TOTAL,2752,21,7,4624,4589,2780,HOUSE: 26,2020-10-28
26,Anchorage - Huffman,EARLY,1091,0,0,0,0,0,HOUSE: 26,2020-10-28
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-10-28
27,Anchorage - Basher,INPERSON,30,15,0,0,0,45,HOUSE: 27,2020-10-28
27,Anchorage - Basher,MAIL,2593,8,5,4113,4113,2606,HOUSE: 27,2020-10-28
27,Anchorage - Basher,ONLINE,116,0,0,381,348,116,HOUSE: 27,2020-10-28
27,Anchorage - Basher,FAX,0,0,0,2,1,0,HOUSE: 27,2020-10-28
27,Anchorage - Basher,SPECIAL NEEDS,3,1,0,0,0,4,HOUSE: 27,2020-10-28
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-10-28
27,Anchorage - Basher,AV TOTAL,2742,24,5,4496,4462,2771,HOUSE: 27,2020-10-28
27,Anchorage - Basher,EARLY,907,0,0,0,0,0,HOUSE: 27,2020-10-28
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-10-28
28,South Anchorage,INPERSON,13,9,1,0,0,23,HOUSE: 28,2020-10-28
28,South Anchorage,MAIL,3879,7,7,6194,6194,3893,HOUSE: 28,2020-10-28
28,South Anchorage,ONLINE,120,0,1,388,354,121,HOUSE: 28,2020-10-28
28,South Anchorage,FAX,1,0,0,1,1,1,HOUSE: 28,2020-10-28
28,South Anchorage,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 28,2020-10-28
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-10-28
28,South Anchorage,AV TOTAL,4016,16,9,6583,6549,4041,HOUSE: 28,2020-10-28
28,South Anchorage,EARLY,1339,0,0,0,0,0,HOUSE: 28,2020-10-28
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-10-28
29,North Kenai,INPERSON,652,5,0,0,0,657,HOUSE: 29,2020-10-28
29,North Kenai,MAIL,1856,15,9,3052,3052,1880,HOUSE: 29,2020-10-28
29,North Kenai,ONLINE,89,1,1,248,226,91,HOUSE: 29,2020-10-28
29,North Kenai,FAX,0,0,0,0,0,0,HOUSE: 29,2020-10-28
29,North Kenai,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 29,2020-10-28
29,North Kenai,FWAB,0,0,0,1,1,0,HOUSE: 29,2020-10-28
29,North Kenai,AV TOTAL,2603,21,10,3301,3279,2634,HOUSE: 29,2020-10-28
29,North Kenai,EARLY,29,0,0,0,0,0,HOUSE: 29,2020-10-28
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-10-28
30,Kenai/Soldotna,INPERSON,436,10,0,0,0,446,HOUSE: 30,2020-10-28
30,Kenai/Soldotna,MAIL,1486,17,8,2784,2784,1511,HOUSE: 30,2020-10-28
30,Kenai/Soldotna,ONLINE,37,0,0,217,190,37,HOUSE: 30,2020-10-28
30,Kenai/Soldotna,FAX,0,0,0,1,0,0,HOUSE: 30,2020-10-28
30,Kenai/Soldotna,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 30,2020-10-28
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-10-28
30,Kenai/Soldotna,AV TOTAL,1963,27,8,3002,2974,1998,HOUSE: 30,2020-10-28
30,Kenai/Soldotna,EARLY,9,0,0,0,0,0,HOUSE: 30,2020-10-28
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-10-28
31,Homer/South Kenai,INPERSON,303,5,0,0,0,308,HOUSE: 31,2020-10-28
31,Homer/South Kenai,MAIL,2108,3,7,4175,4175,2118,HOUSE: 31,2020-10-28
31,Homer/South Kenai,ONLINE,57,1,0,297,277,58,HOUSE: 31,2020-10-28
31,Homer/South Kenai,FAX,0,0,0,7,6,0,HOUSE: 31,2020-10-28
31,Homer/South Kenai,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 31,2020-10-28
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-10-28
31,Homer/South Kenai,AV TOTAL,2469,9,7,4479,4458,2485,HOUSE: 31,2020-10-28
31,Homer/South Kenai,EARLY,21,0,0,0,0,0,HOUSE: 31,2020-10-28
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-10-28
32,Kodiak/Cordova/Seldovia,INPERSON,236,5,0,0,0,241,HOUSE: 32,2020-10-28
32,Kodiak/Cordova/Seldovia,MAIL,1202,32,2,2355,2355,1236,HOUSE: 32,2020-10-28
32,Kodiak/Cordova/Seldovia,ONLINE,175,7,1,496,474,183,HOUSE: 32,2020-10-28
32,Kodiak/Cordova/Seldovia,FAX,1,0,0,6,5,1,HOUSE: 32,2020-10-28
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 32,2020-10-28
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,1,1,0,HOUSE: 32,2020-10-28
