district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
03,North Pole/Badger,FAX,0,0,0,0,0,0,HOUSE: 03,2020-10-31
03,North Pole/Badger,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 03,2020-10-31
03,North Pole/Badger,FWAB,0,0,0,5,5,0,HOUSE: 03,2020-10-31
03,North Pole/Badger,AV TOTAL,1428,30,5,2308,2301,1463,HOUSE: 03,2020-10-31
03,North Pole/Badger,EARLY,908,0,0,0,0,0,HOUSE: 03,2020-10-31
03,North Pole/Badger,QUESTIONED,0,0,0,0,0,0,HOUSE: 03,2020-10-31
04,Western Fairbanks,INPERSON,14,26,0,0,0,40,HOUSE: 04,2020-10-31
04,Western Fairbanks,MAIL,2414,15,6,3509,3509,2435,HOUSE: 04,2020-10-31
04,Western Fairbanks,ONLINE,174,3,1,396,388,178,HOUSE: 04,2020-10-31
04,Western Fairbanks,FAX,1,0,0,1,1,1,HOUSE: 04,2020-10-31
04,Western Fairbanks,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 04,2020-10-31
04,Western Fairbanks,FWAB,0,0,0,3,3,0,HOUSE: 04,2020-10-31
04,Western Fairbanks,AV TOTAL,2605,44,7,3909,3901,2656,HOUSE: 04,2020-10-31
04,Western Fairbanks,EARLY,1950,0,0,0,0,0,HOUSE: 04,2020-10-31
04,Western Fairbanks,QUESTIONED,0,0,0,0,0,0,HOUSE: 04,2020-10-31
05,Chena Ridge/Airport,INPERSON,11,22,0,0,0,33,HOUSE: 05,2020-10-31
05,Chena Ridge/Airport,MAIL,1804,14,6,2712,2712,1824,HOUSE: 05,2020-10-31
05,Chena Ridge/Airport,ONLINE,157,4,0,367,363,161,HOUSE: 05,2020-10-31
05,Chena Ridge/Airport,FAX,0,0,0,1,1,0,HOUSE: 05,2020-10-31
05,Chena Ridge/Airport,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 05,2020-10-31
05,Chena Ridge/Airport,FWAB,0,0,0,2,2,0,HOUSE: 05,2020-10-31
05,Chena Ridge/Airport,AV TOTAL,1976,40,6,3082,3078,2022,HOUSE: 05,2020-10-31
05,Chena Ridge/Airport,EARLY,1505,0,0,0,0,0,HOUSE: 05,2020-10-31
05,Chena Ridge/Airport,QUESTIONED,0,0,0,0,0,0,HOUSE: 05,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,INPERSON,198,14,2,0,0,214,HOUSE: 06,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,MAIL,1751,9,3,2410,2410,1763,HOUSE: 06,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,ONLINE,311,9,0,624,617,320,HOUSE: 06,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,FAX,0,0,0,0,0,0,HOUSE: 06,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 06,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,FWAB,0,0,0,1,1,0,HOUSE: 06,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,AV TOTAL,2262,32,5,3035,3028,2299,HOUSE: 06,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,EARLY,457,0,0,0,0,0,HOUSE: 06,2020-10-31
06,Eielson/Denali/Upper Yukon/Border Region,QUESTIONED,0,0,0,0,0,0,HOUSE: 06,2020-10-31
07,Greater Wasilla,INPERSON,23,32,1,0,0,56,HOUSE: 07,2020-10-31
07,Greater Wasilla,MAIL,1501,17,5,2275,2275,1523,HOUSE: 07,2020-10-31
07,Greater Wasilla,ONLINE,90,1,2,318,310,93,HOUSE: 07,2020-10-31
07,Greater Wasilla,FAX,0,0,0,0,0,0,HOUSE: 07,2020-10-31
07,Greater Wasilla,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 07,2020-10-31
07,Greater Wasilla,FWAB,0,0,0,1,1,0,HOUSE: 07,2020-10-31
07,Greater Wasilla,AV TOTAL,1617,50,8,2594,2586,1675,HOUSE: 07,2020-10-31
07,Greater Wasilla,EARLY,2552,0,0,0,0,0,HOUSE: 07,2020-10-31
07,Greater Wasilla,QUESTIONED,0,0,0,0,0,0,HOUSE: 07,2020-10-31
08,Big Lake/Point Mackenzie,INPERSON,15,30,0,0,0,45,HOUSE: 08,2020-10-31
08,Big Lake/Point Mackenzie,MAIL,1444,8,6,2236,2236,1458,HOUSE: 08,2020-10-31
08,Big Lake/Point Mackenzie,ONLINE,69,2,1,306,302,72,HOUSE: 08,2020-10-31
08,Big Lake/Point Mackenzie,FAX,0,0,0,0,0,0,HOUSE: 08,2020-10-31
08,Big Lake/Point Mackenzie,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 08,2020-10-31
08,Big Lake/Point Mackenzie,FWAB,0,0,0,0,0,0,HOUSE: 08,2020-10-31
08,Big Lake/Point Mackenzie,AV TOTAL,1528,40,7,2542,2538,1575,HOUSE: 08,2020-10-31
08,Big Lake/Point Mackenzie,EARLY,1773,0,0,0,0,0,HOUSE: 08,2020-10-31
08,Big Lake/Point Mackenzie,QUESTIONED,0,0,0,0,0,0,HOUSE: 08,2020-10-31
09,Richardson Hwy/East Mat-Su,INPERSON,385,25,1,0,0,411,HOUSE: 09,2020-10-31
09,Richardson Hwy/East Mat-Su,MAIL,1726,6,9,2574,2574,1741,HOUSE: 09,2020-10-31
09,Richardson Hwy/East Mat-Su,ONLINE,168,2,1,433,417,171,HOUSE: 09,2020-10-31
09,Richardson Hwy/East Mat-Su,FAX,0,0,0,4,2,0,HOUSE: 09,2020-10-31
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,4,0,1,0,0,5,HOUSE: 09,2020-10-31
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,1,1,0,HOUSE: 09,2020-10-31
09,Richardson Hwy/East Mat-Su,AV TOTAL,2283,33,12,3012,2994,2328,HOUSE: 09,2020-10-31
09,Richardson Hwy/East Mat-Su,EARLY,1301,0,0,0,0,0,HOUSE: 09,2020-10-31
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-10-31
10,Rural Mat-Su,INPERSON,475,73,2,0,0,550,HOUSE: 10,2020-10-31
10,Rural Mat-Su,MAIL,1948,14,8,2773,2773,1970,HOUSE: 10,2020-10-31
10,Rural Mat-Su,ONLINE,98,2,1,297,290,101,HOUSE: 10,2020-10-31
10,Rural Mat-Su,FAX,5,0,0,6,6,5,HOUSE: 10,2020-10-31
10,Rural Mat-Su,SPECIAL NEEDS,7,0,0,0,0,7,HOUSE: 10,2020-10-31
10,Rural Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 10,2020-10-31
10,Rural Mat-Su,AV TOTAL,2533,89,11,3076,3069,2633,HOUSE: 10,2020-10-31
10,Rural Mat-Su,EARLY,1575,0,0,0,0,0,HOUSE: 10,2020-10-31
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-10-31
11,Greater Palmer,INPERSON,23,43,0,0,0,66,HOUSE: 11,2020-10-31
11,Greater Palmer,MAIL,1923,9,14,2689,2689,1946,HOUSE: 11,2020-10-31
11,Greater Palmer,ONLINE,113,7,1,339,332,121,HOUSE: 11,2020-10-31
11,Greater Palmer,FAX,1,0,0,1,1,1,HOUSE: 11,2020-10-31
11,Greater Palmer,SPECIAL NEEDS,0,1,0,0,0,1,HOUSE: 11,2020-10-31
11,Greater Palmer,FWAB,0,0,0,3,3,0,HOUSE: 11,2020-10-31
11,Greater Palmer,AV TOTAL,2060,60,15,3032,3025,2135,HOUSE: 11,2020-10-31
11,Greater Palmer,EARLY,2801,0,0,0,0,0,HOUSE: 11,2020-10-31
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-10-31
12,Chugiak/Gateway,INPERSON,235,49,1,0,0,285,HOUSE: 12,2020-10-31
12,Chugiak/Gateway,MAIL,1989,10,9,3033,3033,2008,HOUSE: 12,2020-10-31
12,Chugiak/Gateway,ONLINE,119,2,0,414,398,121,HOUSE: 12,2020-10-31
12,Chugiak/Gateway,FAX,0,0,0,2,2,0,HOUSE: 12,2020-10-31
12,Chugiak/Gateway,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 12,2020-10-31
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-10-31
12,Chugiak/Gateway,AV TOTAL,2347,61,10,3449,3433,2418,HOUSE: 12,2020-10-31
12,Chugiak/Gateway,EARLY,1802,0,0,0,0,0,HOUSE: 12,2020-10-31
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-10-31
13,Fort Richardson/North Eagle River,INPERSON,479,26,0,0,0,505,HOUSE: 13,2020-10-31
13,Fort Richardson/North Eagle River,MAIL,1802,17,5,2665,2665,1824,HOUSE: 13,2020-10-31
13,Fort Richardson/North Eagle River,ONLINE,403,4,6,957,948,413,HOUSE: 13,2020-10-31
13,Fort Richardson/North Eagle River,FAX,1,0,0,5,3,1,HOUSE: 13,2020-10-31
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,3,1,0,0,0,4,HOUSE: 13,2020-10-31
13,Fort Richardson/North Eagle River,FWAB,2,0,0,11,11,2,HOUSE: 13,2020-10-31
13,Fort Richardson/North Eagle River,AV TOTAL,2690,48,11,3638,3627,2749,HOUSE: 13,2020-10-31
13,Fort Richardson/North Eagle River,EARLY,345,0,0,0,0,0,HOUSE: 13,2020-10-31
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-10-31
14,Eagle River/Chugach State Park,INPERSON,673,12,1,0,0,686,HOUSE: 14,2020-10-31
14,Eagle River/Chugach State Park,MAIL,3133,20,15,4437,4437,3168,HOUSE: 14,2020-10-31
14,Eagle River/Chugach State Park,ONLINE,418,5,1,911,904,424,HOUSE: 14,2020-10-31
14,Eagle River/Chugach State Park,FAX,1,0,0,3,2,1,HOUSE: 14,2020-10-31
14,Eagle River/Chugach State Park,SPECIAL NEEDS,1,2,0,0,0,3,HOUSE: 14,2020-10-31
14,Eagle River/Chugach State Park,FWAB,2,0,0,8,8,2,HOUSE: 14,2020-10-31
14,Eagle River/Chugach State Park,AV TOTAL,4228,39,17,5359,5351,4284,HOUSE: 14,2020-10-31
14,Eagle River/Chugach State Park,EARLY,471,0,0,0,0,0,HOUSE: 14,2020-10-31
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-10-31
15,Elmendorf,INPERSON,43,31,0,0,0,74,HOUSE: 15,2020-10-31
15,Elmendorf,MAIL,1406,11,11,2209,2209,1428,HOUSE: 15,2020-10-31
15,Elmendorf,ONLINE,272,10,1,642,637,282,HOUSE: 15,2020-10-31
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-10-31
15,Elmendorf,SPECIAL NEEDS,2,1,0,0,0,3,HOUSE: 15,2020-10-31
15,Elmendorf,FWAB,2,1,0,6,6,3,HOUSE: 15,2020-10-31
15,Elmendorf,AV TOTAL,1725,54,12,2857,2852,1790,HOUSE: 15,2020-10-31
15,Elmendorf,EARLY,549,0,0,0,0,0,HOUSE: 15,2020-10-31
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-10-31
16,Anchorage - College Gate,INPERSON,46,26,0,0,0,72,HOUSE: 16,2020-10-31
16,Anchorage - College Gate,MAIL,2319,18,9,3399,3399,2346,HOUSE: 16,2020-10-31
16,Anchorage - College Gate,ONLINE,113,5,0,367,366,118,HOUSE: 16,2020-10-31
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-10-31
16,Anchorage - College Gate,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 16,2020-10-31
16,Anchorage - College Gate,FWAB,1,0,0,2,2,1,HOUSE: 16,2020-10-31
16,Anchorage - College Gate,AV TOTAL,2483,49,9,3768,3767,2541,HOUSE: 16,2020-10-31
16,Anchorage - College Gate,EARLY,983,0,0,0,0,0,HOUSE: 16,2020-10-31
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-10-31
17,Anchorage - University,INPERSON,52,35,0,0,0,87,HOUSE: 17,2020-10-31
17,Anchorage - University,MAIL,2110,36,4,3137,3137,2150,HOUSE: 17,2020-10-31
17,Anchorage - University,ONLINE,112,1,0,292,291,113,HOUSE: 17,2020-10-31
17,Anchorage - University,FAX,0,0,0,3,3,0,HOUSE: 17,2020-10-31
17,Anchorage - University,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 17,2020-10-31
17,Anchorage - University,FWAB,1,1,0,4,4,2,HOUSE: 17,2020-10-31
17,Anchorage - University,AV TOTAL,2277,73,4,3436,3435,2354,HOUSE: 17,2020-10-31
17,Anchorage - University,EARLY,1077,0,0,0,0,0,HOUSE: 17,2020-10-31
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-10-31
18,Anchorage - Spenard,INPERSON,31,45,1,0,0,77,HOUSE: 18,2020-10-31
18,Anchorage - Spenard,MAIL,2487,22,19,3696,3696,2528,HOUSE: 18,2020-10-31
18,Anchorage - Spenard,ONLINE,73,1,0,265,261,74,HOUSE: 18,2020-10-31
18,Anchorage - Spenard,FAX,1,0,0,3,3,1,HOUSE: 18,2020-10-31
18,Anchorage - Spenard,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 18,2020-10-31
18,Anchorage - Spenard,FWAB,0,0,0,2,2,0,HOUSE: 18,2020-10-31
18,Anchorage - Spenard,AV TOTAL,2594,68,20,3966,3962,2682,HOUSE: 18,2020-10-31
18,Anchorage - Spenard,EARLY,1364,0,0,0,0,0,HOUSE: 18,2020-10-31
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-10-31
19,Anchorage - Mountainview,INPERSON,83,27,1,0,0,111,HOUSE: 19,2020-10-31
19,Anchorage - Mountainview,MAIL,1420,13,5,2170,2170,1438,HOUSE: 19,2020-10-31
19,Anchorage - Mountainview,ONLINE,34,0,0,141,138,34,HOUSE: 19,2020-10-31
19,Anchorage - Mountainview,FAX,0,0,0,1,1,0,HOUSE: 19,2020-10-31
19,Anchorage - Mountainview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 19,2020-10-31
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-10-31
19,Anchorage - Mountainview,AV TOTAL,1539,40,6,2312,2309,1585,HOUSE: 19,2020-10-31
19,Anchorage - Mountainview,EARLY,607,0,0,0,0,0,HOUSE: 19,2020-10-31
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-10-31
20,Anchorage - Downtown,INPERSON,61,47,0,0,0,108,HOUSE: 20,2020-10-31
20,Anchorage - Downtown,MAIL,2513,30,7,3740,3740,2550,HOUSE: 20,2020-10-31
20,Anchorage - Downtown,ONLINE,124,1,0,292,290,125,HOUSE: 20,2020-10-31
20,Anchorage - Downtown,FAX,1,0,0,4,3,1,HOUSE: 20,2020-10-31
20,Anchorage - Downtown,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 20,2020-10-31
20,Anchorage - Downtown,FWAB,1,0,0,4,4,1,HOUSE: 20,2020-10-31
20,Anchorage - Downtown,AV TOTAL,2701,78,7,4040,4037,2786,HOUSE: 20,2020-10-31
20,Anchorage - Downtown,EARLY,1491,0,0,0,0,0,HOUSE: 20,2020-10-31
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-10-31
21,West Anchorage,INPERSON,18,26,0,0,0,44,HOUSE: 21,2020-10-31
21,West Anchorage,MAIL,3004,19,10,4335,4335,3033,HOUSE: 21,2020-10-31
21,West Anchorage,ONLINE,106,3,2,311,311,111,HOUSE: 21,2020-10-31
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-10-31
21,West Anchorage,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 21,2020-10-31
21,West Anchorage,FWAB,1,0,0,1,1,1,HOUSE: 21,2020-10-31
21,West Anchorage,AV TOTAL,3131,48,12,4647,4647,3191,HOUSE: 21,2020-10-31
21,West Anchorage,EARLY,1498,0,0,0,0,0,HOUSE: 21,2020-10-31
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-10-31
22,Anchorage - Sand Lake,INPERSON,14,17,0,0,0,31,HOUSE: 22,2020-10-31
22,Anchorage - Sand Lake,MAIL,2746,12,5,4047,4047,2763,HOUSE: 22,2020-10-31
22,Anchorage - Sand Lake,ONLINE,84,8,2,300,298,94,HOUSE: 22,2020-10-31
22,Anchorage - Sand Lake,FAX,0,0,0,1,1,0,HOUSE: 22,2020-10-31
22,Anchorage - Sand Lake,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 22,2020-10-31
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-10-31
22,Anchorage - Sand Lake,AV TOTAL,2846,37,7,4348,4346,2890,HOUSE: 22,2020-10-31
22,Anchorage - Sand Lake,EARLY,1216,0,0,0,0,0,HOUSE: 22,2020-10-31
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-10-31
23,Anchorage - Taku,INPERSON,12,28,1,0,0,41,HOUSE: 23,2020-10-31
23,Anchorage - Taku,MAIL,1946,19,10,3022,3022,1975,HOUSE: 23,2020-10-31
23,Anchorage - Taku,ONLINE,53,2,0,235,230,55,HOUSE: 23,2020-10-31
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-10-31
23,Anchorage - Taku,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 23,2020-10-31
23,Anchorage - Taku,FWAB,0,0,0,4,4,0,HOUSE: 23,2020-10-31
23,Anchorage - Taku,AV TOTAL,2013,49,11,3261,3256,2073,HOUSE: 23,2020-10-31
23,Anchorage - Taku,EARLY,1033,0,0,0,0,0,HOUSE: 23,2020-10-31
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-10-31
24,Anchorage - Oceanview,INPERSON,17,20,0,0,0,37,HOUSE: 24,2020-10-31
24,Anchorage - Oceanview,MAIL,3161,11,6,4612,4611,3178,HOUSE: 24,2020-10-31
24,Anchorage - Oceanview,ONLINE,107,4,0,358,350,111,HOUSE: 24,2020-10-31
24,Anchorage - Oceanview,FAX,0,0,0,2,2,0,HOUSE: 24,2020-10-31
24,Anchorage - Oceanview,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 24,2020-10-31
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-10-31
24,Anchorage - Oceanview,AV TOTAL,3286,35,6,4972,4963,3327,HOUSE: 24,2020-10-31
24,Anchorage - Oceanview,EARLY,1535,0,0,0,0,0,HOUSE: 24,2020-10-31
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-10-31
25,Anchorage - Abbott,INPERSON,26,20,0,0,0,46,HOUSE: 25,2020-10-31
25,Anchorage - Abbott,MAIL,2525,17,9,3848,3848,2551,HOUSE: 25,2020-10-31
25,Anchorage - Abbott,ONLINE,105,5,2,316,314,112,HOUSE: 25,2020-10-31
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-10-31
25,Anchorage - Abbott,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 25,2020-10-31
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-10-31
25,Anchorage - Abbott,AV TOTAL,2658,42,11,4165,4163,2711,HOUSE: 25,2020-10-31
25,Anchorage - Abbott,EARLY,1332,0,0,0,0,0,HOUSE: 25,2020-10-31
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-10-31
26,Anchorage - Huffman,INPERSON,27,13,0,0,0,40,HOUSE: 26,2020-10-31
26,Anchorage - Huffman,MAIL,2957,15,9,4315,4315,2981,HOUSE: 26,2020-10-31
26,Anchorage - Huffman,ONLINE,102,6,1,377,370,109,HOUSE: 26,2020-10-31
26,Anchorage - Huffman,FAX,1,0,0,2,2,1,HOUSE: 26,2020-10-31
26,Anchorage - Huffman,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 26,2020-10-31
26,Anchorage - Huffman,FWAB,1,0,0,3,3,1,HOUSE: 26,2020-10-31
26,Anchorage - Huffman,AV TOTAL,3089,34,10,4697,4690,3133,HOUSE: 26,2020-10-31
26,Anchorage - Huffman,EARLY,1520,0,0,0,0,0,HOUSE: 26,2020-10-31
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-10-31
27,Anchorage - Basher,INPERSON,52,21,1,0,0,74,HOUSE: 27,2020-10-31
27,Anchorage - Basher,MAIL,2834,10,7,4112,4112,2851,HOUSE: 27,2020-10-31
27,Anchorage - Basher,ONLINE,150,2,0,433,430,152,HOUSE: 27,2020-10-31
27,Anchorage - Basher,FAX,0,0,0,2,2,0,HOUSE: 27,2020-10-31
27,Anchorage - Basher,SPECIAL NEEDS,4,1,0,0,0,5,HOUSE: 27,2020-10-31
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-10-31
27,Anchorage - Basher,AV TOTAL,3040,34,8,4547,4544,3082,HOUSE: 27,2020-10-31
27,Anchorage - Basher,EARLY,1223,0,0,0,0,0,HOUSE: 27,2020-10-31
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-10-31
28,South Anchorage,INPERSON,22,16,2,0,0,40,HOUSE: 28,2020-10-31
28,South Anchorage,MAIL,4430,8,11,6192,6192,4449,HOUSE: 28,2020-10-31
28,South Anchorage,ONLINE,161,0,1,431,427,162,HOUSE: 28,2020-10-31
28,South Anchorage,FAX,1,0,0,2,2,1,HOUSE: 28,2020-10-31
28,South Anchorage,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 28,2020-10-31
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-10-31
28,South Anchorage,AV TOTAL,4617,24,14,6625,6621,4655,HOUSE: 28,2020-10-31
28,South Anchorage,EARLY,1763,0,0,0,0,0,HOUSE: 28,2020-10-31
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-10-31
29,North Kenai,INPERSON,806,4,0,0,0,810,HOUSE: 29,2020-10-31
29,North Kenai,MAIL,2017,5,9,3049,3049,2031,HOUSE: 29,2020-10-31
29,North Kenai,ONLINE,109,1,1,284,281,111,HOUSE: 29,2020-10-31
29,North Kenai,FAX,0,0,0,2,1,0,HOUSE: 29,2020-10-31
29,North Kenai,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 29,2020-10-31
29,North Kenai,FWAB,0,0,0,2,2,0,HOUSE: 29,2020-10-31
29,North Kenai,AV TOTAL,2938,10,10,3337,3333,2958,HOUSE: 29,2020-10-31
29,North Kenai,EARLY,37,0,0,0,0,0,HOUSE: 29,2020-10-31
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-10-31
30,Kenai/Soldotna,INPERSON,880,14,0,0,0,894,HOUSE: 30,2020-10-31
30,Kenai/Soldotna,MAIL,1659,2,7,2781,2781,1668,HOUSE: 30,2020-10-31
30,Kenai/Soldotna,ONLINE,46,1,0,267,260,47,HOUSE: 30,2020-10-31
30,Kenai/Soldotna,FAX,0,0,0,1,1,0,HOUSE: 30,2020-10-31
30,Kenai/Soldotna,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 30,2020-10-31
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-10-31
30,Kenai/Soldotna,AV TOTAL,2590,17,7,3049,3042,2614,HOUSE: 30,2020-10-31
30,Kenai/Soldotna,EARLY,11,0,0,0,0,0,HOUSE: 30,2020-10-31
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-10-31
31,Homer/South Kenai,INPERSON,883,15,0,0,0,898,HOUSE: 31,2020-10-31
31,Homer/South Kenai,MAIL,2565,6,8,4173,4173,2579,HOUSE: 31,2020-10-31
31,Homer/South Kenai,ONLINE,93,1,0,345,337,94,HOUSE: 31,2020-10-31
31,Homer/South Kenai,FAX,3,0,0,6,6,3,HOUSE: 31,2020-10-31
31,Homer/South Kenai,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 31,2020-10-31
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-10-31
31,Homer/South Kenai,AV TOTAL,3546,22,8,4524,4516,3576,HOUSE: 31,2020-10-31
31,Homer/South Kenai,EARLY,29,0,0,0,0,0,HOUSE: 31,2020-10-31
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-10-31
32,Kodiak/Cordova/Seldovia,INPERSON,523,11,0,0,0,534,HOUSE: 32,2020-10-31
32,Kodiak/Cordova/Seldovia,MAIL,1278,29,2,2354,2354,1309,HOUSE: 32,2020-10-31
32,Kodiak/Cordova/Seldovia,ONLINE,218,3,2,532,523,223,HOUSE: 32,2020-10-31
32,Kodiak/Cordova/Seldovia,FAX,2,0,0,6,5,2,HOUSE: 32,2020-10-31
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 32,2020-10-31
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,6,6,0,HOUSE: 32,2020-10-31
