district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
03,North Pole/Badger,SPECIAL NEEDS,12,1,0,0,0,13,HOUSE: 03,2020-12-04
03,North Pole/Badger,FWAB,3,1,0,5,5,4,HOUSE: 03,2020-12-04
03,North Pole/Badger,AV TOTAL,1880,69,19,2339,2339,1968,HOUSE: 03,2020-12-04
03,North Pole/Badger,EARLY,1204,0,0,0,0,0,HOUSE: 03,2020-12-04
03,North Pole/Badger,QUESTIONED,116,165,4,0,0,0,HOUSE: 03,2020-12-04
04,Western Fairbanks,INPERSON,43,56,0,0,0,99,HOUSE: 04,2020-12-04
04,Western Fairbanks,MAIL,2767,24,10,3503,3503,2801,HOUSE: 04,2020-12-04
04,Western Fairbanks,ONLINE,310,9,4,431,431,323,HOUSE: 04,2020-12-04
04,Western Fairbanks,FAX,2,0,0,2,2,2,HOUSE: 04,2020-12-04
04,Western Fairbanks,SPECIAL NEEDS,11,3,1,0,0,15,HOUSE: 04,2020-12-04
04,Western Fairbanks,FWAB,1,0,1,4,4,2,HOUSE: 04,2020-12-04
04,Western Fairbanks,AV TOTAL,3134,92,16,3940,3940,3242,HOUSE: 04,2020-12-04
04,Western Fairbanks,EARLY,2419,0,0,0,0,0,HOUSE: 04,2020-12-04
04,Western Fairbanks,QUESTIONED,68,185,2,0,0,0,HOUSE: 04,2020-12-04
05,Chena Ridge/Airport,INPERSON,49,67,1,0,0,117,HOUSE: 05,2020-12-04
05,Chena Ridge/Airport,MAIL,2144,30,12,2707,2707,2186,HOUSE: 05,2020-12-04
05,Chena Ridge/Airport,ONLINE,273,16,7,393,393,296,HOUSE: 05,2020-12-04
05,Chena Ridge/Airport,FAX,1,0,0,1,1,1,HOUSE: 05,2020-12-04
05,Chena Ridge/Airport,SPECIAL NEEDS,19,2,0,0,0,21,HOUSE: 05,2020-12-04
05,Chena Ridge/Airport,FWAB,0,0,0,2,2,0,HOUSE: 05,2020-12-04
05,Chena Ridge/Airport,AV TOTAL,2486,115,20,3103,3103,2621,HOUSE: 05,2020-12-04
05,Chena Ridge/Airport,EARLY,1952,0,0,0,0,0,HOUSE: 05,2020-12-04
05,Chena Ridge/Airport,QUESTIONED,53,214,4,0,0,0,HOUSE: 05,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,INPERSON,498,51,5,0,0,554,HOUSE: 06,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,MAIL,2022,18,6,2404,2404,2046,HOUSE: 06,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,ONLINE,480,19,6,650,650,505,HOUSE: 06,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,FAX,0,0,0,0,0,0,HOUSE: 06,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,SPECIAL NEEDS,43,4,4,0,0,51,HOUSE: 06,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,FWAB,3,0,0,4,4,3,HOUSE: 06,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,AV TOTAL,3046,92,21,3058,3058,3159,HOUSE: 06,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,EARLY,567,0,0,0,0,0,HOUSE: 06,2020-12-04
06,Eielson/Denali/Upper Yukon/Border Region,QUESTIONED,91,471,25,0,0,0,HOUSE: 06,2020-12-04
07,Greater Wasilla,INPERSON,96,105,1,0,0,202,HOUSE: 07,2020-12-04
07,Greater Wasilla,MAIL,1774,32,15,2271,2271,1821,HOUSE: 07,2020-12-04
07,Greater Wasilla,ONLINE,202,13,4,352,352,219,HOUSE: 07,2020-12-04
07,Greater Wasilla,FAX,1,0,0,1,1,1,HOUSE: 07,2020-12-04
07,Greater Wasilla,SPECIAL NEEDS,32,16,0,0,0,48,HOUSE: 07,2020-12-04
07,Greater Wasilla,FWAB,1,0,4,5,5,5,HOUSE: 07,2020-12-04
07,Greater Wasilla,AV TOTAL,2106,166,24,2629,2629,2296,HOUSE: 07,2020-12-04
07,Greater Wasilla,EARLY,3407,0,0,0,0,0,HOUSE: 07,2020-12-04
07,Greater Wasilla,QUESTIONED,69,255,3,0,0,0,HOUSE: 07,2020-12-04
08,Big Lake/Point Mackenzie,INPERSON,95,92,1,0,0,188,HOUSE: 08,2020-12-04
08,Big Lake/Point Mackenzie,MAIL,1817,18,15,2234,2234,1850,HOUSE: 08,2020-12-04
08,Big Lake/Point Mackenzie,ONLINE,199,10,6,341,341,215,HOUSE: 08,2020-12-04
08,Big Lake/Point Mackenzie,FAX,0,0,0,0,0,0,HOUSE: 08,2020-12-04
08,Big Lake/Point Mackenzie,SPECIAL NEEDS,34,1,0,0,0,35,HOUSE: 08,2020-12-04
08,Big Lake/Point Mackenzie,FWAB,0,0,0,0,0,0,HOUSE: 08,2020-12-04
08,Big Lake/Point Mackenzie,AV TOTAL,2145,121,22,2575,2575,2288,HOUSE: 08,2020-12-04
08,Big Lake/Point Mackenzie,EARLY,2213,0,0,0,0,0,HOUSE: 08,2020-12-04
08,Big Lake/Point Mackenzie,QUESTIONED,209,213,7,0,0,0,HOUSE: 08,2020-12-04
09,Richardson Hwy/East Mat-Su,INPERSON,825,82,2,0,0,909,HOUSE: 09,2020-12-04
09,Richardson Hwy/East Mat-Su,MAIL,2102,17,20,2571,2571,2139,HOUSE: 09,2020-12-04
09,Richardson Hwy/East Mat-Su,ONLINE,349,11,6,491,491,366,HOUSE: 09,2020-12-04
09,Richardson Hwy/East Mat-Su,FAX,4,0,0,4,4,4,HOUSE: 09,2020-12-04
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,27,2,1,0,0,30,HOUSE: 09,2020-12-04
09,Richardson Hwy/East Mat-Su,FWAB,3,1,0,5,5,4,HOUSE: 09,2020-12-04
09,Richardson Hwy/East Mat-Su,AV TOTAL,3310,113,29,3071,3071,3452,HOUSE: 09,2020-12-04
09,Richardson Hwy/East Mat-Su,EARLY,1559,0,0,0,0,0,HOUSE: 09,2020-12-04
09,Richardson Hwy/East Mat-Su,QUESTIONED,125,205,7,0,0,0,HOUSE: 09,2020-12-04
10,Rural Mat-Su,INPERSON,957,225,3,0,0,1185,HOUSE: 10,2020-12-04
10,Rural Mat-Su,MAIL,2240,33,9,2767,2767,2282,HOUSE: 10,2020-12-04
10,Rural Mat-Su,ONLINE,228,8,6,339,339,242,HOUSE: 10,2020-12-04
10,Rural Mat-Su,FAX,9,0,0,9,9,9,HOUSE: 10,2020-12-04
10,Rural Mat-Su,SPECIAL NEEDS,35,2,2,0,0,39,HOUSE: 10,2020-12-04
10,Rural Mat-Su,FWAB,0,0,3,3,3,3,HOUSE: 10,2020-12-04
10,Rural Mat-Su,AV TOTAL,3469,268,23,3118,3118,3760,HOUSE: 10,2020-12-04
10,Rural Mat-Su,EARLY,2006,0,0,0,0,0,HOUSE: 10,2020-12-04
10,Rural Mat-Su,QUESTIONED,107,256,6,0,0,0,HOUSE: 10,2020-12-04
11,Greater Palmer,INPERSON,76,89,1,0,0,166,HOUSE: 11,2020-12-04
11,Greater Palmer,MAIL,2196,30,20,2686,2686,2246,HOUSE: 11,2020-12-04
11,Greater Palmer,ONLINE,254,20,5,384,384,279,HOUSE: 11,2020-12-04
11,Greater Palmer,FAX,1,0,0,1,1,1,HOUSE: 11,2020-12-04
11,Greater Palmer,SPECIAL NEEDS,22,6,2,0,0,30,HOUSE: 11,2020-12-04
11,Greater Palmer,FWAB,2,1,0,3,3,3,HOUSE: 11,2020-12-04
11,Greater Palmer,AV TOTAL,2551,146,28,3074,3074,2725,HOUSE: 11,2020-12-04
11,Greater Palmer,EARLY,3303,0,0,0,0,0,HOUSE: 11,2020-12-04
11,Greater Palmer,QUESTIONED,91,267,5,0,0,0,HOUSE: 11,2020-12-04
12,Chugiak/Gateway,INPERSON,605,166,2,0,0,773,HOUSE: 12,2020-12-04
12,Chugiak/Gateway,MAIL,2506,22,14,3029,3029,2542,HOUSE: 12,2020-12-04
12,Chugiak/Gateway,ONLINE,294,19,10,454,454,323,HOUSE: 12,2020-12-04
12,Chugiak/Gateway,FAX,3,0,0,3,3,3,HOUSE: 12,2020-12-04
12,Chugiak/Gateway,SPECIAL NEEDS,24,2,0,0,0,26,HOUSE: 12,2020-12-04
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-12-04
12,Chugiak/Gateway,AV TOTAL,3432,209,26,3486,3486,3667,HOUSE: 12,2020-12-04
12,Chugiak/Gateway,EARLY,2127,0,0,0,0,0,HOUSE: 12,2020-12-04
12,Chugiak/Gateway,QUESTIONED,75,192,2,0,0,0,HOUSE: 12,2020-12-04
13,Fort Richardson/North Eagle River,INPERSON,910,71,0,0,0,981,HOUSE: 13,2020-12-04
13,Fort Richardson/North Eagle River,MAIL,2243,40,12,2656,2656,2295,HOUSE: 13,2020-12-04
13,Fort Richardson/North Eagle River,ONLINE,714,30,16,992,992,760,HOUSE: 13,2020-12-04
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-12-04
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,13,10,0,0,0,23,HOUSE: 13,2020-12-04
13,Fort Richardson/North Eagle River,FWAB,8,1,7,18,18,16,HOUSE: 13,2020-12-04
13,Fort Richardson/North Eagle River,AV TOTAL,3889,152,35,3669,3669,4076,HOUSE: 13,2020-12-04
13,Fort Richardson/North Eagle River,EARLY,432,0,0,0,0,0,HOUSE: 13,2020-12-04
13,Fort Richardson/North Eagle River,QUESTIONED,42,296,4,0,0,0,HOUSE: 13,2020-12-04
14,Eagle River/Chugach State Park,INPERSON,1994,55,4,0,0,2053,HOUSE: 14,2020-12-04
14,Eagle River/Chugach State Park,MAIL,3843,41,24,4431,4431,3908,HOUSE: 14,2020-12-04
14,Eagle River/Chugach State Park,ONLINE,722,24,11,957,957,757,HOUSE: 14,2020-12-04
14,Eagle River/Chugach State Park,FAX,3,0,0,3,3,3,HOUSE: 14,2020-12-04
14,Eagle River/Chugach State Park,SPECIAL NEEDS,12,3,0,0,0,15,HOUSE: 14,2020-12-04
14,Eagle River/Chugach State Park,FWAB,8,1,1,12,12,10,HOUSE: 14,2020-12-04
14,Eagle River/Chugach State Park,AV TOTAL,6582,124,40,5403,5403,6746,HOUSE: 14,2020-12-04
14,Eagle River/Chugach State Park,EARLY,580,0,0,0,0,0,HOUSE: 14,2020-12-04
14,Eagle River/Chugach State Park,QUESTIONED,66,141,2,0,0,0,HOUSE: 14,2020-12-04
15,Elmendorf,INPERSON,146,73,0,0,0,219,HOUSE: 15,2020-12-04
15,Elmendorf,MAIL,1745,19,15,2205,2205,1779,HOUSE: 15,2020-12-04
15,Elmendorf,ONLINE,460,36,7,679,679,503,HOUSE: 15,2020-12-04
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-12-04
15,Elmendorf,SPECIAL NEEDS,13,1,0,0,0,14,HOUSE: 15,2020-12-04
15,Elmendorf,FWAB,4,2,3,10,10,9,HOUSE: 15,2020-12-04
15,Elmendorf,AV TOTAL,2368,131,25,2894,2894,2524,HOUSE: 15,2020-12-04
15,Elmendorf,EARLY,724,0,0,0,0,0,HOUSE: 15,2020-12-04
15,Elmendorf,QUESTIONED,51,301,6,0,0,0,HOUSE: 15,2020-12-04
16,Anchorage - College Gate,INPERSON,226,87,1,0,0,314,HOUSE: 16,2020-12-04
16,Anchorage - College Gate,MAIL,2793,34,16,3395,3395,2843,HOUSE: 16,2020-12-04
16,Anchorage - College Gate,ONLINE,242,16,4,395,395,262,HOUSE: 16,2020-12-04
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-12-04
16,Anchorage - College Gate,SPECIAL NEEDS,20,2,0,0,0,22,HOUSE: 16,2020-12-04
16,Anchorage - College Gate,FWAB,2,1,0,3,3,3,HOUSE: 16,2020-12-04
16,Anchorage - College Gate,AV TOTAL,3283,140,21,3793,3793,3444,HOUSE: 16,2020-12-04
16,Anchorage - College Gate,EARLY,1261,0,0,0,0,0,HOUSE: 16,2020-12-04
16,Anchorage - College Gate,QUESTIONED,51,250,4,0,0,0,HOUSE: 16,2020-12-04
17,Anchorage - University,INPERSON,142,112,0,0,0,254,HOUSE: 17,2020-12-04
17,Anchorage - University,MAIL,2526,47,12,3132,3132,2585,HOUSE: 17,2020-12-04
17,Anchorage - University,ONLINE,188,24,4,318,318,216,HOUSE: 17,2020-12-04
17,Anchorage - University,FAX,1,1,0,3,3,2,HOUSE: 17,2020-12-04
17,Anchorage - University,SPECIAL NEEDS,12,15,1,0,0,28,HOUSE: 17,2020-12-04
17,Anchorage - University,FWAB,3,1,0,4,4,4,HOUSE: 17,2020-12-04
17,Anchorage - University,AV TOTAL,2872,200,17,3457,3457,3089,HOUSE: 17,2020-12-04
17,Anchorage - University,EARLY,1418,0,0,0,0,0,HOUSE: 17,2020-12-04
17,Anchorage - University,QUESTIONED,51,274,6,0,0,0,HOUSE: 17,2020-12-04
18,Anchorage - Spenard,INPERSON,93,135,4,0,0,232,HOUSE: 18,2020-12-04
18,Anchorage - Spenard,MAIL,2934,40,32,3685,3685,3006,HOUSE: 18,2020-12-04
18,Anchorage - Spenard,ONLINE,180,21,4,300,300,205,HOUSE: 18,2020-12-04
18,Anchorage - Spenard,FAX,2,0,0,3,3,2,HOUSE: 18,2020-12-04
18,Anchorage - Spenard,SPECIAL NEEDS,22,1,0,0,0,23,HOUSE: 18,2020-12-04
18,Anchorage - Spenard,FWAB,2,0,0,2,2,2,HOUSE: 18,2020-12-04
18,Anchorage - Spenard,AV TOTAL,3233,197,40,3990,3990,3470,HOUSE: 18,2020-12-04
18,Anchorage - Spenard,EARLY,1751,0,0,0,0,0,HOUSE: 18,2020-12-04
18,Anchorage - Spenard,QUESTIONED,75,257,4,0,0,0,HOUSE: 18,2020-12-04
19,Anchorage - Mountainview,INPERSON,249,80,3,0,0,332,HOUSE: 19,2020-12-04
19,Anchorage - Mountainview,MAIL,1708,19,8,2165,2165,1735,HOUSE: 19,2020-12-04
19,Anchorage - Mountainview,ONLINE,77,8,0,158,158,85,HOUSE: 19,2020-12-04
19,Anchorage - Mountainview,FAX,3,0,0,3,3,3,HOUSE: 19,2020-12-04
19,Anchorage - Mountainview,SPECIAL NEEDS,10,1,0,0,0,11,HOUSE: 19,2020-12-04
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-12-04
19,Anchorage - Mountainview,AV TOTAL,2047,108,11,2326,2326,2166,HOUSE: 19,2020-12-04
19,Anchorage - Mountainview,EARLY,791,0,0,0,0,0,HOUSE: 19,2020-12-04
19,Anchorage - Mountainview,QUESTIONED,88,165,6,0,0,0,HOUSE: 19,2020-12-04
20,Anchorage - Downtown,INPERSON,133,137,0,0,0,270,HOUSE: 20,2020-12-04
20,Anchorage - Downtown,MAIL,2908,44,9,3733,3733,2961,HOUSE: 20,2020-12-04
20,Anchorage - Downtown,ONLINE,201,11,8,316,316,220,HOUSE: 20,2020-12-04
20,Anchorage - Downtown,FAX,4,1,0,5,5,5,HOUSE: 20,2020-12-04
20,Anchorage - Downtown,SPECIAL NEEDS,16,1,0,0,0,17,HOUSE: 20,2020-12-04
20,Anchorage - Downtown,FWAB,1,0,0,2,2,1,HOUSE: 20,2020-12-04
20,Anchorage - Downtown,AV TOTAL,3263,194,17,4056,4056,3474,HOUSE: 20,2020-12-04
20,Anchorage - Downtown,EARLY,1811,0,0,0,0,0,HOUSE: 20,2020-12-04
20,Anchorage - Downtown,QUESTIONED,49,182,2,0,0,0,HOUSE: 20,2020-12-04
21,West Anchorage,INPERSON,101,74,1,0,0,176,HOUSE: 21,2020-12-04
21,West Anchorage,MAIL,3594,31,16,4321,4321,3641,HOUSE: 21,2020-12-04
21,West Anchorage,ONLINE,225,12,6,345,345,243,HOUSE: 21,2020-12-04
21,West Anchorage,FAX,1,0,0,1,1,1,HOUSE: 21,2020-12-04
21,West Anchorage,SPECIAL NEEDS,23,2,1,0,0,26,HOUSE: 21,2020-12-04
21,West Anchorage,FWAB,1,0,0,1,1,1,HOUSE: 21,2020-12-04
21,West Anchorage,AV TOTAL,3945,119,24,4668,4668,4088,HOUSE: 21,2020-12-04
21,West Anchorage,EARLY,1786,0,0,0,0,0,HOUSE: 21,2020-12-04
21,West Anchorage,QUESTIONED,48,144,3,0,0,0,HOUSE: 21,2020-12-04
22,Anchorage - Sand Lake,INPERSON,104,58,2,0,0,164,HOUSE: 22,2020-12-04
22,Anchorage - Sand Lake,MAIL,3445,36,19,4038,4038,3500,HOUSE: 22,2020-12-04
22,Anchorage - Sand Lake,ONLINE,217,21,10,344,344,248,HOUSE: 22,2020-12-04
22,Anchorage - Sand Lake,FAX,0,1,0,1,1,1,HOUSE: 22,2020-12-04
22,Anchorage - Sand Lake,SPECIAL NEEDS,20,2,0,0,0,22,HOUSE: 22,2020-12-04
22,Anchorage - Sand Lake,FWAB,0,1,0,1,1,1,HOUSE: 22,2020-12-04
22,Anchorage - Sand Lake,AV TOTAL,3786,119,31,4384,4384,3936,HOUSE: 22,2020-12-04
22,Anchorage - Sand Lake,EARLY,1463,0,0,0,0,0,HOUSE: 22,2020-12-04
22,Anchorage - Sand Lake,QUESTIONED,64,183,4,0,0,0,HOUSE: 22,2020-12-04
23,Anchorage - Taku,INPERSON,90,110,2,0,0,202,HOUSE: 23,2020-12-04
23,Anchorage - Taku,MAIL,2451,36,15,3015,3015,2502,HOUSE: 23,2020-12-04
23,Anchorage - Taku,ONLINE,149,15,4,262,262,168,HOUSE: 23,2020-12-04
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-12-04
23,Anchorage - Taku,SPECIAL NEEDS,12,4,0,0,0,16,HOUSE: 23,2020-12-04
23,Anchorage - Taku,FWAB,3,1,0,4,4,4,HOUSE: 23,2020-12-04
23,Anchorage - Taku,AV TOTAL,2705,166,21,3281,3281,2892,HOUSE: 23,2020-12-04
23,Anchorage - Taku,EARLY,1379,0,0,0,0,0,HOUSE: 23,2020-12-04
23,Anchorage - Taku,QUESTIONED,50,175,1,0,0,0,HOUSE: 23,2020-12-04
24,Anchorage - Oceanview,INPERSON,88,69,1,0,0,158,HOUSE: 24,2020-12-04
24,Anchorage - Oceanview,MAIL,3901,32,14,4604,4604,3947,HOUSE: 24,2020-12-04
24,Anchorage - Oceanview,ONLINE,261,17,0,385,385,278,HOUSE: 24,2020-12-04
24,Anchorage - Oceanview,FAX,2,0,0,2,2,2,HOUSE: 24,2020-12-04
24,Anchorage - Oceanview,SPECIAL NEEDS,13,2,0,0,0,15,HOUSE: 24,2020-12-04
24,Anchorage - Oceanview,FWAB,1,0,1,2,2,2,HOUSE: 24,2020-12-04
24,Anchorage - Oceanview,AV TOTAL,4266,120,16,4993,4993,4402,HOUSE: 24,2020-12-04
24,Anchorage - Oceanview,EARLY,1833,0,0,0,0,0,HOUSE: 24,2020-12-04
24,Anchorage - Oceanview,QUESTIONED,43,130,4,0,0,0,HOUSE: 24,2020-12-04
25,Anchorage - Abbott,INPERSON,120,77,2,0,0,199,HOUSE: 25,2020-12-04
25,Anchorage - Abbott,MAIL,3216,35,14,3845,3845,3265,HOUSE: 25,2020-12-04
25,Anchorage - Abbott,ONLINE,213,14,6,353,353,233,HOUSE: 25,2020-12-04
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-12-04
25,Anchorage - Abbott,SPECIAL NEEDS,14,0,1,0,0,15,HOUSE: 25,2020-12-04
25,Anchorage - Abbott,FWAB,1,0,1,2,2,2,HOUSE: 25,2020-12-04
25,Anchorage - Abbott,AV TOTAL,3564,126,24,4200,4200,3714,HOUSE: 25,2020-12-04
25,Anchorage - Abbott,EARLY,1690,0,0,0,0,0,HOUSE: 25,2020-12-04
25,Anchorage - Abbott,QUESTIONED,69,189,3,0,0,0,HOUSE: 25,2020-12-04
26,Anchorage - Huffman,INPERSON,124,66,2,0,0,192,HOUSE: 26,2020-12-04
26,Anchorage - Huffman,MAIL,3688,28,15,4310,4310,3731,HOUSE: 26,2020-12-04
26,Anchorage - Huffman,ONLINE,274,21,4,417,417,299,HOUSE: 26,2020-12-04
26,Anchorage - Huffman,FAX,1,0,1,3,3,2,HOUSE: 26,2020-12-04
26,Anchorage - Huffman,SPECIAL NEEDS,21,3,5,0,0,29,HOUSE: 26,2020-12-04
26,Anchorage - Huffman,FWAB,2,1,1,5,5,4,HOUSE: 26,2020-12-04
26,Anchorage - Huffman,AV TOTAL,4110,119,28,4735,4735,4257,HOUSE: 26,2020-12-04
26,Anchorage - Huffman,EARLY,1855,0,0,0,0,0,HOUSE: 26,2020-12-04
26,Anchorage - Huffman,QUESTIONED,73,146,3,0,0,0,HOUSE: 26,2020-12-04
27,Anchorage - Basher,INPERSON,205,68,2,0,0,275,HOUSE: 27,2020-12-04
27,Anchorage - Basher,MAIL,3497,23,13,4108,4108,3533,HOUSE: 27,2020-12-04
27,Anchorage - Basher,ONLINE,297,12,4,465,465,313,HOUSE: 27,2020-12-04
27,Anchorage - Basher,FAX,3,0,0,3,3,3,HOUSE: 27,2020-12-04
27,Anchorage - Basher,SPECIAL NEEDS,26,2,0,0,0,28,HOUSE: 27,2020-12-04
27,Anchorage - Basher,FWAB,0,0,1,1,1,1,HOUSE: 27,2020-12-04
27,Anchorage - Basher,AV TOTAL,4028,105,20,4577,4577,4153,HOUSE: 27,2020-12-04
27,Anchorage - Basher,EARLY,1489,0,0,0,0,0,HOUSE: 27,2020-12-04
27,Anchorage - Basher,QUESTIONED,50,155,2,0,0,0,HOUSE: 27,2020-12-04
28,South Anchorage,INPERSON,96,42,2,0,0,140,HOUSE: 28,2020-12-04
28,South Anchorage,MAIL,5255,31,24,6187,6187,5310,HOUSE: 28,2020-12-04
28,South Anchorage,ONLINE,352,8,14,482,482,374,HOUSE: 28,2020-12-04
28,South Anchorage,FAX,2,0,0,2,2,2,HOUSE: 28,2020-12-04
28,South Anchorage,SPECIAL NEEDS,15,0,0,0,0,15,HOUSE: 28,2020-12-04
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-12-04
28,South Anchorage,AV TOTAL,5720,81,40,6671,6671,5841,HOUSE: 28,2020-12-04
28,South Anchorage,EARLY,2035,0,0,0,0,0,HOUSE: 28,2020-12-04
28,South Anchorage,QUESTIONED,43,121,8,0,0,0,HOUSE: 28,2020-12-04
29,North Kenai,INPERSON,1941,53,1,0,0,1995,HOUSE: 29,2020-12-04
29,North Kenai,MAIL,2480,13,20,3039,3039,2513,HOUSE: 29,2020-12-04
29,North Kenai,ONLINE,229,8,2,317,317,239,HOUSE: 29,2020-12-04
29,North Kenai,FAX,4,0,0,4,4,4,HOUSE: 29,2020-12-04
29,North Kenai,SPECIAL NEEDS,59,3,2,0,0,64,HOUSE: 29,2020-12-04
29,North Kenai,FWAB,3,0,1,4,4,4,HOUSE: 29,2020-12-04
29,North Kenai,AV TOTAL,4716,77,26,3364,3364,4819,HOUSE: 29,2020-12-04
29,North Kenai,EARLY,53,0,0,0,0,0,HOUSE: 29,2020-12-04
29,North Kenai,QUESTIONED,75,151,4,0,0,0,HOUSE: 29,2020-12-04
30,Kenai/Soldotna,INPERSON,2434,123,6,0,0,2563,HOUSE: 30,2020-12-04
30,Kenai/Soldotna,MAIL,2293,10,13,2778,2778,2316,HOUSE: 30,2020-12-04
30,Kenai/Soldotna,ONLINE,200,12,3,302,302,215,HOUSE: 30,2020-12-04
30,Kenai/Soldotna,FAX,2,0,0,3,3,2,HOUSE: 30,2020-12-04
30,Kenai/Soldotna,SPECIAL NEEDS,60,5,1,0,0,66,HOUSE: 30,2020-12-04
30,Kenai/Soldotna,FWAB,0,0,1,1,1,1,HOUSE: 30,2020-12-04
30,Kenai/Soldotna,AV TOTAL,4989,150,24,3084,3084,5163,HOUSE: 30,2020-12-04
30,Kenai/Soldotna,EARLY,29,0,0,0,0,0,HOUSE: 30,2020-12-04
30,Kenai/Soldotna,QUESTIONED,123,219,0,0,0,0,HOUSE: 30,2020-12-04
31,Homer/South Kenai,INPERSON,2912,83,1,0,0,2996,HOUSE: 31,2020-12-04
31,Homer/South Kenai,MAIL,3400,18,10,4168,4168,3428,HOUSE: 31,2020-12-04
31,Homer/South Kenai,ONLINE,255,12,5,376,376,272,HOUSE: 31,2020-12-04
31,Homer/South Kenai,FAX,6,0,0,7,7,6,HOUSE: 31,2020-12-04
31,Homer/South Kenai,SPECIAL NEEDS,52,3,3,0,0,58,HOUSE: 31,2020-12-04
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-12-04
31,Homer/South Kenai,AV TOTAL,6625,116,19,4551,4551,6760,HOUSE: 31,2020-12-04
31,Homer/South Kenai,EARLY,53,0,0,0,0,0,HOUSE: 31,2020-12-04
31,Homer/South Kenai,QUESTIONED,146,160,5,0,0,0,HOUSE: 31,2020-12-04
32,Kodiak/Cordova/Seldovia,INPERSON,1612,64,1,0,0,1677,HOUSE: 32,2020-12-04
32,Kodiak/Cordova/Seldovia,MAIL,1862,16,12,2350,2350,1890,HOUSE: 32,2020-12-04
32,Kodiak/Cordova/Seldovia,ONLINE,425,9,9,572,572,443,HOUSE: 32,2020-12-04
32,Kodiak/Cordova/Seldovia,FAX,5,0,0,6,6,5,HOUSE: 32,2020-12-04
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,64,0,3,0,0,67,HOUSE: 32,2020-12-04
32,Kodiak/Cordova/Seldovia,FWAB,3,0,3,9,9,6,HOUSE: 32,2020-12-04
