district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
03,North Pole/Badger,AV TOTAL,1674,51,9,2341,2341,1734,HOUSE: 03,2020-11-04
03,North Pole/Badger,EARLY,1204,0,0,0,0,0,HOUSE: 03,2020-11-04
03,North Pole/Badger,QUESTIONED,0,0,0,0,0,0,HOUSE: 03,2020-11-04
04,Western Fairbanks,INPERSON,17,32,0,0,0,49,HOUSE: 04,2020-11-04
04,Western Fairbanks,MAIL,2655,21,7,3503,3503,2683,HOUSE: 04,2020-11-04
04,Western Fairbanks,ONLINE,234,6,2,430,430,242,HOUSE: 04,2020-11-04
04,Western Fairbanks,FAX,1,0,0,2,2,1,HOUSE: 04,2020-11-04
04,Western Fairbanks,SPECIAL NEEDS,3,1,0,0,0,4,HOUSE: 04,2020-11-04
04,Western Fairbanks,FWAB,0,0,0,3,3,0,HOUSE: 04,2020-11-04
04,Western Fairbanks,AV TOTAL,2910,60,9,3938,3938,2979,HOUSE: 04,2020-11-04
04,Western Fairbanks,EARLY,2419,0,0,0,0,0,HOUSE: 04,2020-11-04
04,Western Fairbanks,QUESTIONED,0,0,0,0,0,0,HOUSE: 04,2020-11-04
05,Chena Ridge/Airport,INPERSON,15,30,0,0,0,45,HOUSE: 05,2020-11-04
05,Chena Ridge/Airport,MAIL,2008,25,7,2712,2712,2040,HOUSE: 05,2020-11-04
05,Chena Ridge/Airport,ONLINE,219,8,3,392,392,230,HOUSE: 05,2020-11-04
05,Chena Ridge/Airport,FAX,1,0,0,1,1,1,HOUSE: 05,2020-11-04
05,Chena Ridge/Airport,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 05,2020-11-04
05,Chena Ridge/Airport,FWAB,0,0,0,2,2,0,HOUSE: 05,2020-11-04
05,Chena Ridge/Airport,AV TOTAL,2249,63,10,3107,3107,2322,HOUSE: 05,2020-11-04
05,Chena Ridge/Airport,EARLY,1952,0,0,0,0,0,HOUSE: 05,2020-11-04
05,Chena Ridge/Airport,QUESTIONED,0,0,0,0,0,0,HOUSE: 05,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,INPERSON,316,22,2,0,0,340,HOUSE: 06,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,MAIL,1924,14,3,2407,2407,1941,HOUSE: 06,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,ONLINE,400,14,3,649,649,417,HOUSE: 06,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,FAX,0,0,0,0,0,0,HOUSE: 06,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 06,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,FWAB,0,0,0,2,2,0,HOUSE: 06,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,AV TOTAL,2642,50,8,3058,3058,2700,HOUSE: 06,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,EARLY,567,0,0,0,0,0,HOUSE: 06,2020-11-04
06,Eielson/Denali/Upper Yukon/Border Region,QUESTIONED,0,0,0,0,0,0,HOUSE: 06,2020-11-04
07,Greater Wasilla,INPERSON,29,49,1,0,0,79,HOUSE: 07,2020-11-04
07,Greater Wasilla,MAIL,1566,23,7,2274,2274,1596,HOUSE: 07,2020-11-04
07,Greater Wasilla,ONLINE,131,6,2,352,352,139,HOUSE: 07,2020-11-04
07,Greater Wasilla,FAX,0,0,0,1,1,0,HOUSE: 07,2020-11-04
07,Greater Wasilla,SPECIAL NEEDS,7,1,0,0,0,8,HOUSE: 07,2020-11-04
07,Greater Wasilla,FWAB,0,0,0,1,1,0,HOUSE: 07,2020-11-04
07,Greater Wasilla,AV TOTAL,1733,79,10,2628,2628,1822,HOUSE: 07,2020-11-04
07,Greater Wasilla,EARLY,3407,0,0,0,0,0,HOUSE: 07,2020-11-04
07,Greater Wasilla,QUESTIONED,0,0,0,0,0,0,HOUSE: 07,2020-11-04
08,Big Lake/Point Mackenzie,INPERSON,22,45,0,0,0,67,HOUSE: 08,2020-11-04
08,Big Lake/Point Mackenzie,MAIL,1627,13,7,2236,2236,1647,HOUSE: 08,2020-11-04
08,Big Lake/Point Mackenzie,ONLINE,100,4,1,340,340,105,HOUSE: 08,2020-11-04
08,Big Lake/Point Mackenzie,FAX,0,0,0,0,0,0,HOUSE: 08,2020-11-04
08,Big Lake/Point Mackenzie,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 08,2020-11-04
08,Big Lake/Point Mackenzie,FWAB,0,0,0,0,0,0,HOUSE: 08,2020-11-04
08,Big Lake/Point Mackenzie,AV TOTAL,1754,62,8,2576,2576,1824,HOUSE: 08,2020-11-04
08,Big Lake/Point Mackenzie,EARLY,2213,0,0,0,0,0,HOUSE: 08,2020-11-04
08,Big Lake/Point Mackenzie,QUESTIONED,0,0,0,0,0,0,HOUSE: 08,2020-11-04
09,Richardson Hwy/East Mat-Su,INPERSON,558,46,1,0,0,605,HOUSE: 09,2020-11-04
09,Richardson Hwy/East Mat-Su,MAIL,2002,9,13,2574,2574,2024,HOUSE: 09,2020-11-04
09,Richardson Hwy/East Mat-Su,ONLINE,258,7,2,490,490,267,HOUSE: 09,2020-11-04
09,Richardson Hwy/East Mat-Su,FAX,1,0,0,4,4,1,HOUSE: 09,2020-11-04
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,10,1,1,0,0,12,HOUSE: 09,2020-11-04
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,1,1,0,HOUSE: 09,2020-11-04
09,Richardson Hwy/East Mat-Su,AV TOTAL,2829,63,17,3069,3069,2909,HOUSE: 09,2020-11-04
09,Richardson Hwy/East Mat-Su,EARLY,1559,0,0,0,0,0,HOUSE: 09,2020-11-04
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-11-04
10,Rural Mat-Su,INPERSON,635,104,2,0,0,741,HOUSE: 10,2020-11-04
10,Rural Mat-Su,MAIL,2024,14,9,2772,2772,2047,HOUSE: 10,2020-11-04
10,Rural Mat-Su,ONLINE,136,4,2,339,339,142,HOUSE: 10,2020-11-04
10,Rural Mat-Su,FAX,5,0,0,9,9,5,HOUSE: 10,2020-11-04
10,Rural Mat-Su,SPECIAL NEEDS,12,0,0,0,0,12,HOUSE: 10,2020-11-04
10,Rural Mat-Su,FWAB,0,0,0,1,1,0,HOUSE: 10,2020-11-04
10,Rural Mat-Su,AV TOTAL,2812,122,13,3121,3121,2947,HOUSE: 10,2020-11-04
10,Rural Mat-Su,EARLY,2006,0,0,0,0,0,HOUSE: 10,2020-11-04
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-11-04
11,Greater Palmer,INPERSON,28,55,0,0,0,83,HOUSE: 11,2020-11-04
11,Greater Palmer,MAIL,1980,14,14,2688,2688,2008,HOUSE: 11,2020-11-04
11,Greater Palmer,ONLINE,148,11,1,384,384,160,HOUSE: 11,2020-11-04
11,Greater Palmer,FAX,1,0,0,1,1,1,HOUSE: 11,2020-11-04
11,Greater Palmer,SPECIAL NEEDS,4,1,0,0,0,5,HOUSE: 11,2020-11-04
11,Greater Palmer,FWAB,0,0,0,3,3,0,HOUSE: 11,2020-11-04
11,Greater Palmer,AV TOTAL,2161,81,15,3076,3076,2257,HOUSE: 11,2020-11-04
11,Greater Palmer,EARLY,3303,0,0,0,0,0,HOUSE: 11,2020-11-04
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-11-04
12,Chugiak/Gateway,INPERSON,439,84,2,0,0,525,HOUSE: 12,2020-11-04
12,Chugiak/Gateway,MAIL,2188,11,11,3030,3030,2210,HOUSE: 12,2020-11-04
12,Chugiak/Gateway,ONLINE,178,8,0,452,452,186,HOUSE: 12,2020-11-04
12,Chugiak/Gateway,FAX,2,0,0,3,3,2,HOUSE: 12,2020-11-04
12,Chugiak/Gateway,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 12,2020-11-04
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-11-04
12,Chugiak/Gateway,AV TOTAL,2813,103,13,3485,3485,2929,HOUSE: 12,2020-11-04
12,Chugiak/Gateway,EARLY,2127,0,0,0,0,0,HOUSE: 12,2020-11-04
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-11-04
13,Fort Richardson/North Eagle River,INPERSON,720,37,0,0,0,757,HOUSE: 13,2020-11-04
13,Fort Richardson/North Eagle River,MAIL,2068,25,6,2658,2658,2099,HOUSE: 13,2020-11-04
13,Fort Richardson/North Eagle River,ONLINE,584,15,6,992,992,605,HOUSE: 13,2020-11-04
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-11-04
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,3,1,0,0,0,4,HOUSE: 13,2020-11-04
13,Fort Richardson/North Eagle River,FWAB,3,1,0,13,13,4,HOUSE: 13,2020-11-04
13,Fort Richardson/North Eagle River,AV TOTAL,3379,79,12,3666,3666,3470,HOUSE: 13,2020-11-04
13,Fort Richardson/North Eagle River,EARLY,432,0,0,0,0,0,HOUSE: 13,2020-11-04
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-11-04
14,Eagle River/Chugach State Park,INPERSON,1373,25,5,0,0,1403,HOUSE: 14,2020-11-04
14,Eagle River/Chugach State Park,MAIL,3481,28,17,4434,4434,3526,HOUSE: 14,2020-11-04
14,Eagle River/Chugach State Park,ONLINE,524,10,1,957,957,535,HOUSE: 14,2020-11-04
14,Eagle River/Chugach State Park,FAX,1,0,0,3,3,1,HOUSE: 14,2020-11-04
14,Eagle River/Chugach State Park,SPECIAL NEEDS,1,2,0,0,0,3,HOUSE: 14,2020-11-04
14,Eagle River/Chugach State Park,FWAB,3,0,0,10,10,3,HOUSE: 14,2020-11-04
14,Eagle River/Chugach State Park,AV TOTAL,5383,65,23,5404,5404,5471,HOUSE: 14,2020-11-04
14,Eagle River/Chugach State Park,EARLY,580,0,0,0,0,0,HOUSE: 14,2020-11-04
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-11-04
15,Elmendorf,INPERSON,86,48,0,0,0,134,HOUSE: 15,2020-11-04
15,Elmendorf,MAIL,1579,12,12,2209,2209,1603,HOUSE: 15,2020-11-04
15,Elmendorf,ONLINE,379,18,1,680,680,397,HOUSE: 15,2020-11-04
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-11-04
15,Elmendorf,SPECIAL NEEDS,4,1,0,0,0,5,HOUSE: 15,2020-11-04
15,Elmendorf,FWAB,3,1,0,7,6,4,HOUSE: 15,2020-11-04
15,Elmendorf,AV TOTAL,2051,80,13,2896,2895,2143,HOUSE: 15,2020-11-04
15,Elmendorf,EARLY,724,0,0,0,0,0,HOUSE: 15,2020-11-04
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-11-04
16,Anchorage - College Gate,INPERSON,157,47,0,0,0,204,HOUSE: 16,2020-11-04
16,Anchorage - College Gate,MAIL,2631,27,10,3398,3398,2668,HOUSE: 16,2020-11-04
16,Anchorage - College Gate,ONLINE,167,8,1,395,395,176,HOUSE: 16,2020-11-04
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-11-04
16,Anchorage - College Gate,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 16,2020-11-04
16,Anchorage - College Gate,FWAB,1,0,0,3,3,1,HOUSE: 16,2020-11-04
16,Anchorage - College Gate,AV TOTAL,2961,82,11,3796,3796,3054,HOUSE: 16,2020-11-04
16,Anchorage - College Gate,EARLY,1261,0,0,0,0,0,HOUSE: 16,2020-11-04
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-11-04
17,Anchorage - University,INPERSON,88,58,0,0,0,146,HOUSE: 17,2020-11-04
17,Anchorage - University,MAIL,2365,46,4,3134,3134,2415,HOUSE: 17,2020-11-04
17,Anchorage - University,ONLINE,151,5,1,319,319,157,HOUSE: 17,2020-11-04
17,Anchorage - University,FAX,0,1,0,3,3,1,HOUSE: 17,2020-11-04
17,Anchorage - University,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 17,2020-11-04
17,Anchorage - University,FWAB,1,1,0,4,4,2,HOUSE: 17,2020-11-04
17,Anchorage - University,AV TOTAL,2607,111,5,3460,3460,2723,HOUSE: 17,2020-11-04
17,Anchorage - University,EARLY,1419,0,0,0,0,0,HOUSE: 17,2020-11-04
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-11-04
18,Anchorage - Spenard,INPERSON,57,77,3,0,0,137,HOUSE: 18,2020-11-04
18,Anchorage - Spenard,MAIL,2759,33,21,3688,3688,2813,HOUSE: 18,2020-11-04
18,Anchorage - Spenard,ONLINE,130,11,0,300,300,141,HOUSE: 18,2020-11-04
18,Anchorage - Spenard,FAX,1,0,0,3,3,1,HOUSE: 18,2020-11-04
18,Anchorage - Spenard,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 18,2020-11-04
18,Anchorage - Spenard,FWAB,0,0,0,2,2,0,HOUSE: 18,2020-11-04
18,Anchorage - Spenard,AV TOTAL,2949,121,24,3993,3993,3094,HOUSE: 18,2020-11-04
18,Anchorage - Spenard,EARLY,1751,0,0,0,0,0,HOUSE: 18,2020-11-04
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-11-04
19,Anchorage - Mountainview,INPERSON,177,44,1,0,0,222,HOUSE: 19,2020-11-04
19,Anchorage - Mountainview,MAIL,1583,16,5,2167,2167,1604,HOUSE: 19,2020-11-04
19,Anchorage - Mountainview,ONLINE,56,3,0,158,158,59,HOUSE: 19,2020-11-04
19,Anchorage - Mountainview,FAX,2,0,0,3,3,2,HOUSE: 19,2020-11-04
19,Anchorage - Mountainview,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 19,2020-11-04
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-11-04
19,Anchorage - Mountainview,AV TOTAL,1821,63,6,2328,2328,1890,HOUSE: 19,2020-11-04
19,Anchorage - Mountainview,EARLY,792,0,0,0,0,0,HOUSE: 19,2020-11-04
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-11-04
20,Anchorage - Downtown,INPERSON,86,81,0,0,0,167,HOUSE: 20,2020-11-04
20,Anchorage - Downtown,MAIL,2740,37,5,3735,3735,2782,HOUSE: 20,2020-11-04
20,Anchorage - Downtown,ONLINE,165,3,0,316,316,168,HOUSE: 20,2020-11-04
20,Anchorage - Downtown,FAX,3,1,0,5,5,4,HOUSE: 20,2020-11-04
20,Anchorage - Downtown,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 20,2020-11-04
20,Anchorage - Downtown,FWAB,1,0,0,4,4,1,HOUSE: 20,2020-11-04
20,Anchorage - Downtown,AV TOTAL,2996,122,5,4060,4060,3123,HOUSE: 20,2020-11-04
20,Anchorage - Downtown,EARLY,1811,0,0,0,0,0,HOUSE: 20,2020-11-04
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-11-04
21,West Anchorage,INPERSON,51,40,0,0,0,91,HOUSE: 21,2020-11-04
21,West Anchorage,MAIL,3337,27,11,4327,4327,3375,HOUSE: 21,2020-11-04
21,West Anchorage,ONLINE,167,6,3,346,346,176,HOUSE: 21,2020-11-04
21,West Anchorage,FAX,0,0,0,1,1,0,HOUSE: 21,2020-11-04
21,West Anchorage,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 21,2020-11-04
21,West Anchorage,FWAB,1,0,0,1,1,1,HOUSE: 21,2020-11-04
21,West Anchorage,AV TOTAL,3560,73,14,4675,4675,3647,HOUSE: 21,2020-11-04
21,West Anchorage,EARLY,1786,0,0,0,0,0,HOUSE: 21,2020-11-04
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-11-04
22,Anchorage - Sand Lake,INPERSON,49,36,1,0,0,86,HOUSE: 22,2020-11-04
22,Anchorage - Sand Lake,MAIL,3224,25,8,4039,4039,3257,HOUSE: 22,2020-11-04
22,Anchorage - Sand Lake,ONLINE,146,14,3,343,343,163,HOUSE: 22,2020-11-04
22,Anchorage - Sand Lake,FAX,0,0,0,1,1,0,HOUSE: 22,2020-11-04
22,Anchorage - Sand Lake,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 22,2020-11-04
22,Anchorage - Sand Lake,FWAB,0,0,0,1,1,0,HOUSE: 22,2020-11-04
22,Anchorage - Sand Lake,AV TOTAL,3421,75,12,4384,4384,3508,HOUSE: 22,2020-11-04
22,Anchorage - Sand Lake,EARLY,1463,0,0,0,0,0,HOUSE: 22,2020-11-04
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-11-04
23,Anchorage - Taku,INPERSON,37,61,1,0,0,99,HOUSE: 23,2020-11-04
23,Anchorage - Taku,MAIL,2279,29,11,3018,3018,2319,HOUSE: 23,2020-11-04
23,Anchorage - Taku,ONLINE,110,10,2,262,262,122,HOUSE: 23,2020-11-04
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-11-04
23,Anchorage - Taku,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 23,2020-11-04
23,Anchorage - Taku,FWAB,2,0,0,4,4,2,HOUSE: 23,2020-11-04
23,Anchorage - Taku,AV TOTAL,2431,100,14,3284,3284,2545,HOUSE: 23,2020-11-04
23,Anchorage - Taku,EARLY,1379,0,0,0,0,0,HOUSE: 23,2020-11-04
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-11-04
24,Anchorage - Oceanview,INPERSON,27,36,0,0,0,63,HOUSE: 24,2020-11-04
24,Anchorage - Oceanview,MAIL,3632,25,6,4609,4608,3663,HOUSE: 24,2020-11-04
24,Anchorage - Oceanview,ONLINE,142,5,0,385,385,147,HOUSE: 24,2020-11-04
24,Anchorage - Oceanview,FAX,1,0,0,2,2,1,HOUSE: 24,2020-11-04
24,Anchorage - Oceanview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 24,2020-11-04
24,Anchorage - Oceanview,FWAB,0,0,0,1,0,0,HOUSE: 24,2020-11-04
24,Anchorage - Oceanview,AV TOTAL,3804,66,6,4997,4995,3876,HOUSE: 24,2020-11-04
24,Anchorage - Oceanview,EARLY,1833,0,0,0,0,0,HOUSE: 24,2020-11-04
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-11-04
25,Anchorage - Abbott,INPERSON,70,38,2,0,0,110,HOUSE: 25,2020-11-04
25,Anchorage - Abbott,MAIL,2948,24,11,3846,3846,2983,HOUSE: 25,2020-11-04
25,Anchorage - Abbott,ONLINE,156,10,2,352,352,168,HOUSE: 25,2020-11-04
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-11-04
25,Anchorage - Abbott,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 25,2020-11-04
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-11-04
25,Anchorage - Abbott,AV TOTAL,3176,72,15,4199,4199,3263,HOUSE: 25,2020-11-04
25,Anchorage - Abbott,EARLY,1690,0,0,0,0,0,HOUSE: 25,2020-11-04
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-11-04
26,Anchorage - Huffman,INPERSON,56,37,1,0,0,94,HOUSE: 26,2020-11-04
26,Anchorage - Huffman,MAIL,3363,21,9,4311,4311,3393,HOUSE: 26,2020-11-04
26,Anchorage - Huffman,ONLINE,152,11,1,417,417,164,HOUSE: 26,2020-11-04
26,Anchorage - Huffman,FAX,1,0,0,3,3,1,HOUSE: 26,2020-11-04
26,Anchorage - Huffman,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 26,2020-11-04
26,Anchorage - Huffman,FWAB,1,0,0,3,3,1,HOUSE: 26,2020-11-04
26,Anchorage - Huffman,AV TOTAL,3574,69,11,4734,4734,3654,HOUSE: 26,2020-11-04
26,Anchorage - Huffman,EARLY,1855,0,0,0,0,0,HOUSE: 26,2020-11-04
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-11-04
27,Anchorage - Basher,INPERSON,132,34,1,0,0,167,HOUSE: 27,2020-11-04
27,Anchorage - Basher,MAIL,3180,12,8,4111,4111,3200,HOUSE: 27,2020-11-04
27,Anchorage - Basher,ONLINE,182,3,0,466,466,185,HOUSE: 27,2020-11-04
27,Anchorage - Basher,FAX,0,0,0,3,3,0,HOUSE: 27,2020-11-04
27,Anchorage - Basher,SPECIAL NEEDS,5,1,0,0,0,6,HOUSE: 27,2020-11-04
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-11-04
27,Anchorage - Basher,AV TOTAL,3499,50,9,4580,4580,3558,HOUSE: 27,2020-11-04
27,Anchorage - Basher,EARLY,1489,0,0,0,0,0,HOUSE: 27,2020-11-04
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-11-04
28,South Anchorage,INPERSON,40,29,2,0,0,71,HOUSE: 28,2020-11-04
28,South Anchorage,MAIL,4869,19,14,6188,6188,4902,HOUSE: 28,2020-11-04
28,South Anchorage,ONLINE,217,1,2,481,481,220,HOUSE: 28,2020-11-04
28,South Anchorage,FAX,1,0,0,2,2,1,HOUSE: 28,2020-11-04
28,South Anchorage,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 28,2020-11-04
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-11-04
28,South Anchorage,AV TOTAL,5131,49,18,6671,6671,5198,HOUSE: 28,2020-11-04
28,South Anchorage,EARLY,2035,0,0,0,0,0,HOUSE: 28,2020-11-04
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-11-04
29,North Kenai,INPERSON,1065,10,0,0,0,1075,HOUSE: 29,2020-11-04
29,North Kenai,MAIL,2171,7,9,3045,3045,2187,HOUSE: 29,2020-11-04
29,North Kenai,ONLINE,136,2,1,317,317,139,HOUSE: 29,2020-11-04
29,North Kenai,FAX,0,0,0,4,4,0,HOUSE: 29,2020-11-04
29,North Kenai,SPECIAL NEEDS,13,1,0,0,0,14,HOUSE: 29,2020-11-04
29,North Kenai,FWAB,0,0,0,3,3,0,HOUSE: 29,2020-11-04
29,North Kenai,AV TOTAL,3385,20,10,3369,3369,3415,HOUSE: 29,2020-11-04
29,North Kenai,EARLY,53,0,0,0,0,0,HOUSE: 29,2020-11-04
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-11-04
30,Kenai/Soldotna,INPERSON,1452,26,0,0,0,1478,HOUSE: 30,2020-11-04
30,Kenai/Soldotna,MAIL,1994,7,9,2780,2780,2010,HOUSE: 30,2020-11-04
30,Kenai/Soldotna,ONLINE,107,4,1,302,302,112,HOUSE: 30,2020-11-04
30,Kenai/Soldotna,FAX,0,0,0,3,3,0,HOUSE: 30,2020-11-04
30,Kenai/Soldotna,SPECIAL NEEDS,7,0,0,0,0,7,HOUSE: 30,2020-11-04
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-11-04
30,Kenai/Soldotna,AV TOTAL,3560,37,10,3085,3085,3607,HOUSE: 30,2020-11-04
30,Kenai/Soldotna,EARLY,29,0,0,0,0,0,HOUSE: 30,2020-11-04
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-11-04
31,Homer/South Kenai,INPERSON,1478,21,0,0,0,1499,HOUSE: 31,2020-11-04
31,Homer/South Kenai,MAIL,2828,8,8,4173,4173,2844,HOUSE: 31,2020-11-04
31,Homer/South Kenai,ONLINE,125,3,0,376,376,128,HOUSE: 31,2020-11-04
31,Homer/South Kenai,FAX,5,0,0,7,7,5,HOUSE: 31,2020-11-04
31,Homer/South Kenai,SPECIAL NEEDS,11,0,0,0,0,11,HOUSE: 31,2020-11-04
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-11-04
31,Homer/South Kenai,AV TOTAL,4447,32,8,4556,4556,4487,HOUSE: 31,2020-11-04
31,Homer/South Kenai,EARLY,53,0,0,0,0,0,HOUSE: 31,2020-11-04
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-11-04
32,Kodiak/Cordova/Seldovia,INPERSON,954,22,0,0,0,976,HOUSE: 32,2020-11-04
32,Kodiak/Cordova/Seldovia,MAIL,1598,33,3,2351,2351,1634,HOUSE: 32,2020-11-04
32,Kodiak/Cordova/Seldovia,ONLINE,290,4,3,571,571,297,HOUSE: 32,2020-11-04
32,Kodiak/Cordova/Seldovia,FAX,5,0,0,6,6,5,HOUSE: 32,2020-11-04
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,17,0,1,0,0,18,HOUSE: 32,2020-11-04
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,6,6,0,HOUSE: 32,2020-11-04
