district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-10-19
12,Chugiak/Gateway,INPERSON,0,0,0,0,0,0,HOUSE: 12,2020-10-19
12,Chugiak/Gateway,MAIL,866,0,2,2898,2815,868,HOUSE: 12,2020-10-19
12,Chugiak/Gateway,ONLINE,61,0,1,183,175,62,HOUSE: 12,2020-10-19
12,Chugiak/Gateway,FAX,0,0,0,0,0,0,HOUSE: 12,2020-10-19
12,Chugiak/Gateway,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 12,2020-10-19
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-10-19
12,Chugiak/Gateway,AV TOTAL,927,0,3,3081,2990,930,HOUSE: 12,2020-10-19
12,Chugiak/Gateway,EARLY,24,0,0,0,0,0,HOUSE: 12,2020-10-19
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-10-19
13,Fort Richardson/North Eagle River,INPERSON,0,0,0,0,0,0,HOUSE: 13,2020-10-19
13,Fort Richardson/North Eagle River,MAIL,855,1,3,2505,2439,859,HOUSE: 13,2020-10-19
13,Fort Richardson/North Eagle River,ONLINE,234,1,4,706,682,239,HOUSE: 13,2020-10-19
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-10-19
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 13,2020-10-19
13,Fort Richardson/North Eagle River,FWAB,1,0,0,2,2,1,HOUSE: 13,2020-10-19
13,Fort Richardson/North Eagle River,AV TOTAL,1091,2,7,3216,3126,1100,HOUSE: 13,2020-10-19
13,Fort Richardson/North Eagle River,EARLY,6,0,0,0,0,0,HOUSE: 13,2020-10-19
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-10-19
14,Eagle River/Chugach State Park,INPERSON,0,0,0,0,0,0,HOUSE: 14,2020-10-19
14,Eagle River/Chugach State Park,MAIL,1450,1,8,4247,4153,1459,HOUSE: 14,2020-10-19
14,Eagle River/Chugach State Park,ONLINE,201,0,1,656,634,202,HOUSE: 14,2020-10-19
14,Eagle River/Chugach State Park,FAX,0,0,0,0,0,0,HOUSE: 14,2020-10-19
14,Eagle River/Chugach State Park,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 14,2020-10-19
14,Eagle River/Chugach State Park,FWAB,0,0,0,0,0,0,HOUSE: 14,2020-10-19
14,Eagle River/Chugach State Park,AV TOTAL,1651,1,9,4903,4787,1661,HOUSE: 14,2020-10-19
14,Eagle River/Chugach State Park,EARLY,0,0,0,0,0,0,HOUSE: 14,2020-10-19
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-10-19
15,Elmendorf,INPERSON,0,0,0,0,0,0,HOUSE: 15,2020-10-19
15,Elmendorf,MAIL,662,2,5,2115,2054,669,HOUSE: 15,2020-10-19
15,Elmendorf,ONLINE,138,1,1,443,421,140,HOUSE: 15,2020-10-19
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-10-19
15,Elmendorf,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 15,2020-10-19
15,Elmendorf,FWAB,0,0,0,2,2,0,HOUSE: 15,2020-10-19
15,Elmendorf,AV TOTAL,800,3,6,2560,2477,809,HOUSE: 15,2020-10-19
15,Elmendorf,EARLY,5,0,0,0,0,0,HOUSE: 15,2020-10-19
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-10-19
16,Anchorage - College Gate,INPERSON,0,0,0,0,0,0,HOUSE: 16,2020-10-19
16,Anchorage - College Gate,MAIL,1128,0,1,3270,3200,1129,HOUSE: 16,2020-10-19
16,Anchorage - College Gate,ONLINE,54,0,0,205,199,54,HOUSE: 16,2020-10-19
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-10-19
16,Anchorage - College Gate,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 16,2020-10-19
16,Anchorage - College Gate,FWAB,0,0,0,0,0,0,HOUSE: 16,2020-10-19
16,Anchorage - College Gate,AV TOTAL,1182,0,1,3475,3399,1183,HOUSE: 16,2020-10-19
16,Anchorage - College Gate,EARLY,13,0,0,0,0,0,HOUSE: 16,2020-10-19
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-10-19
17,Anchorage - University,INPERSON,0,0,0,0,0,0,HOUSE: 17,2020-10-19
17,Anchorage - University,MAIL,945,5,0,3006,2954,950,HOUSE: 17,2020-10-19
17,Anchorage - University,ONLINE,58,0,0,148,146,58,HOUSE: 17,2020-10-19
17,Anchorage - University,FAX,0,0,0,0,0,0,HOUSE: 17,2020-10-19
17,Anchorage - University,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 17,2020-10-19
17,Anchorage - University,FWAB,0,0,0,1,1,0,HOUSE: 17,2020-10-19
17,Anchorage - University,AV TOTAL,1003,5,0,3155,3101,1008,HOUSE: 17,2020-10-19
17,Anchorage - University,EARLY,9,0,0,0,0,0,HOUSE: 17,2020-10-19
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-10-19
18,Anchorage - Spenard,INPERSON,0,0,0,0,0,0,HOUSE: 18,2020-10-19
18,Anchorage - Spenard,MAIL,1154,4,7,3573,3532,1165,HOUSE: 18,2020-10-19
18,Anchorage - Spenard,ONLINE,33,0,0,109,107,33,HOUSE: 18,2020-10-19
18,Anchorage - Spenard,FAX,0,0,0,0,0,0,HOUSE: 18,2020-10-19
18,Anchorage - Spenard,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 18,2020-10-19
18,Anchorage - Spenard,FWAB,0,0,0,0,0,0,HOUSE: 18,2020-10-19
18,Anchorage - Spenard,AV TOTAL,1187,4,7,3682,3639,1198,HOUSE: 18,2020-10-19
18,Anchorage - Spenard,EARLY,19,0,0,0,0,0,HOUSE: 18,2020-10-19
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-10-19
19,Anchorage - Mountainview,INPERSON,0,0,0,0,0,0,HOUSE: 19,2020-10-19
19,Anchorage - Mountainview,MAIL,693,4,2,2070,2014,699,HOUSE: 19,2020-10-19
19,Anchorage - Mountainview,ONLINE,14,0,0,56,50,14,HOUSE: 19,2020-10-19
19,Anchorage - Mountainview,FAX,0,0,0,0,0,0,HOUSE: 19,2020-10-19
19,Anchorage - Mountainview,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 19,2020-10-19
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-10-19
19,Anchorage - Mountainview,AV TOTAL,707,4,2,2126,2064,713,HOUSE: 19,2020-10-19
19,Anchorage - Mountainview,EARLY,3,0,0,0,0,0,HOUSE: 19,2020-10-19
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-10-19
20,Anchorage - Downtown,INPERSON,0,0,0,0,0,0,HOUSE: 20,2020-10-19
20,Anchorage - Downtown,MAIL,1211,5,3,3639,3592,1219,HOUSE: 20,2020-10-19
20,Anchorage - Downtown,ONLINE,57,0,0,160,156,57,HOUSE: 20,2020-10-19
20,Anchorage - Downtown,FAX,0,0,0,1,1,0,HOUSE: 20,2020-10-19
20,Anchorage - Downtown,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 20,2020-10-19
20,Anchorage - Downtown,FWAB,0,0,0,1,1,0,HOUSE: 20,2020-10-19
20,Anchorage - Downtown,AV TOTAL,1268,5,3,3801,3750,1276,HOUSE: 20,2020-10-19
20,Anchorage - Downtown,EARLY,31,0,0,0,0,0,HOUSE: 20,2020-10-19
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-10-19
21,West Anchorage,INPERSON,0,0,0,0,0,0,HOUSE: 21,2020-10-19
21,West Anchorage,MAIL,1333,0,3,4194,4107,1336,HOUSE: 21,2020-10-19
21,West Anchorage,ONLINE,53,0,1,131,128,54,HOUSE: 21,2020-10-19
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-10-19
21,West Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 21,2020-10-19
21,West Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 21,2020-10-19
21,West Anchorage,AV TOTAL,1386,0,4,4325,4235,1390,HOUSE: 21,2020-10-19
21,West Anchorage,EARLY,25,0,0,0,0,0,HOUSE: 21,2020-10-19
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-10-19
22,Anchorage - Sand Lake,INPERSON,0,0,0,0,0,0,HOUSE: 22,2020-10-19
22,Anchorage - Sand Lake,MAIL,1191,2,0,3884,3773,1193,HOUSE: 22,2020-10-19
22,Anchorage - Sand Lake,ONLINE,29,0,0,126,121,29,HOUSE: 22,2020-10-19
22,Anchorage - Sand Lake,FAX,0,0,0,0,0,0,HOUSE: 22,2020-10-19
22,Anchorage - Sand Lake,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 22,2020-10-19
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-10-19
22,Anchorage - Sand Lake,AV TOTAL,1220,2,0,4010,3894,1222,HOUSE: 22,2020-10-19
22,Anchorage - Sand Lake,EARLY,8,0,0,0,0,0,HOUSE: 22,2020-10-19
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-10-19
23,Anchorage - Taku,INPERSON,0,0,0,0,0,0,HOUSE: 23,2020-10-19
23,Anchorage - Taku,MAIL,853,0,6,2891,2830,859,HOUSE: 23,2020-10-19
23,Anchorage - Taku,ONLINE,30,0,0,93,89,30,HOUSE: 23,2020-10-19
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-10-19
23,Anchorage - Taku,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 23,2020-10-19
23,Anchorage - Taku,FWAB,0,0,0,2,2,0,HOUSE: 23,2020-10-19
23,Anchorage - Taku,AV TOTAL,883,0,6,2986,2921,889,HOUSE: 23,2020-10-19
23,Anchorage - Taku,EARLY,12,0,0,0,0,0,HOUSE: 23,2020-10-19
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-10-19
24,Anchorage - Oceanview,INPERSON,0,0,0,0,0,0,HOUSE: 24,2020-10-19
24,Anchorage - Oceanview,MAIL,1413,0,4,4415,4318,1417,HOUSE: 24,2020-10-19
24,Anchorage - Oceanview,ONLINE,47,0,0,143,135,47,HOUSE: 24,2020-10-19
24,Anchorage - Oceanview,FAX,0,0,0,0,0,0,HOUSE: 24,2020-10-19
24,Anchorage - Oceanview,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 24,2020-10-19
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-10-19
24,Anchorage - Oceanview,AV TOTAL,1460,0,4,4558,4453,1464,HOUSE: 24,2020-10-19
24,Anchorage - Oceanview,EARLY,9,0,0,0,0,0,HOUSE: 24,2020-10-19
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-10-19
25,Anchorage - Abbott,INPERSON,0,0,0,0,0,0,HOUSE: 25,2020-10-19
25,Anchorage - Abbott,MAIL,1121,1,2,3661,3594,1124,HOUSE: 25,2020-10-19
25,Anchorage - Abbott,ONLINE,30,0,1,128,123,31,HOUSE: 25,2020-10-19
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-10-19
25,Anchorage - Abbott,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 25,2020-10-19
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-10-19
25,Anchorage - Abbott,AV TOTAL,1151,1,3,3790,3718,1155,HOUSE: 25,2020-10-19
25,Anchorage - Abbott,EARLY,6,0,0,0,0,0,HOUSE: 25,2020-10-19
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-10-19
26,Anchorage - Huffman,INPERSON,0,0,0,0,0,0,HOUSE: 26,2020-10-19
26,Anchorage - Huffman,MAIL,1239,1,3,4136,4054,1243,HOUSE: 26,2020-10-19
26,Anchorage - Huffman,ONLINE,53,0,1,133,131,54,HOUSE: 26,2020-10-19
26,Anchorage - Huffman,FAX,0,0,0,0,0,0,HOUSE: 26,2020-10-19
26,Anchorage - Huffman,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 26,2020-10-19
26,Anchorage - Huffman,FWAB,0,0,0,1,1,0,HOUSE: 26,2020-10-19
26,Anchorage - Huffman,AV TOTAL,1292,1,4,4270,4186,1297,HOUSE: 26,2020-10-19
26,Anchorage - Huffman,EARLY,8,0,0,0,0,0,HOUSE: 26,2020-10-19
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-10-19
27,Anchorage - Basher,INPERSON,0,0,0,0,0,0,HOUSE: 27,2020-10-19
27,Anchorage - Basher,MAIL,1303,1,1,3961,3867,1305,HOUSE: 27,2020-10-19
27,Anchorage - Basher,ONLINE,69,0,0,220,212,69,HOUSE: 27,2020-10-19
27,Anchorage - Basher,FAX,0,0,0,0,0,0,HOUSE: 27,2020-10-19
27,Anchorage - Basher,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 27,2020-10-19
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-10-19
27,Anchorage - Basher,AV TOTAL,1372,1,1,4181,4079,1374,HOUSE: 27,2020-10-19
27,Anchorage - Basher,EARLY,7,0,0,0,0,0,HOUSE: 27,2020-10-19
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-10-19
28,South Anchorage,INPERSON,0,0,0,0,0,0,HOUSE: 28,2020-10-19
28,South Anchorage,MAIL,1830,1,4,5985,5903,1835,HOUSE: 28,2020-10-19
28,South Anchorage,ONLINE,68,0,1,206,195,69,HOUSE: 28,2020-10-19
28,South Anchorage,FAX,0,0,0,0,0,0,HOUSE: 28,2020-10-19
28,South Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 28,2020-10-19
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-10-19
28,South Anchorage,AV TOTAL,1898,1,5,6191,6098,1904,HOUSE: 28,2020-10-19
28,South Anchorage,EARLY,13,0,0,0,0,0,HOUSE: 28,2020-10-19
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-10-19
29,North Kenai,INPERSON,0,0,0,0,0,0,HOUSE: 29,2020-10-19
29,North Kenai,MAIL,617,4,2,2949,2898,623,HOUSE: 29,2020-10-19
29,North Kenai,ONLINE,37,0,0,100,99,37,HOUSE: 29,2020-10-19
29,North Kenai,FAX,0,0,0,0,0,0,HOUSE: 29,2020-10-19
29,North Kenai,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 29,2020-10-19
29,North Kenai,FWAB,0,0,0,0,0,0,HOUSE: 29,2020-10-19
29,North Kenai,AV TOTAL,654,4,2,3049,2997,660,HOUSE: 29,2020-10-19
29,North Kenai,EARLY,0,0,0,0,0,0,HOUSE: 29,2020-10-19
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-10-19
30,Kenai/Soldotna,INPERSON,0,0,0,0,0,0,HOUSE: 30,2020-10-19
30,Kenai/Soldotna,MAIL,810,3,4,2687,2651,817,HOUSE: 30,2020-10-19
30,Kenai/Soldotna,ONLINE,18,0,0,65,59,18,HOUSE: 30,2020-10-19
30,Kenai/Soldotna,FAX,0,0,0,0,0,0,HOUSE: 30,2020-10-19
30,Kenai/Soldotna,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 30,2020-10-19
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-10-19
30,Kenai/Soldotna,AV TOTAL,828,3,4,2752,2710,835,HOUSE: 30,2020-10-19
30,Kenai/Soldotna,EARLY,0,0,0,0,0,0,HOUSE: 30,2020-10-19
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-10-19
31,Homer/South Kenai,INPERSON,0,0,0,0,0,0,HOUSE: 31,2020-10-19
31,Homer/South Kenai,MAIL,1050,1,8,4053,4003,1059,HOUSE: 31,2020-10-19
31,Homer/South Kenai,ONLINE,39,0,0,118,114,39,HOUSE: 31,2020-10-19
31,Homer/South Kenai,FAX,0,0,0,0,0,0,HOUSE: 31,2020-10-19
31,Homer/South Kenai,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 31,2020-10-19
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-10-19
31,Homer/South Kenai,AV TOTAL,1089,1,8,4171,4117,1098,HOUSE: 31,2020-10-19
31,Homer/South Kenai,EARLY,0,0,0,0,0,0,HOUSE: 31,2020-10-19
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-10-19
32,Kodiak/Cordova/Seldovia,INPERSON,0,0,0,0,0,0,HOUSE: 32,2020-10-19
32,Kodiak/Cordova/Seldovia,MAIL,704,5,2,2289,2248,711,HOUSE: 32,2020-10-19
32,Kodiak/Cordova/Seldovia,ONLINE,122,2,0,380,367,124,HOUSE: 32,2020-10-19
32,Kodiak/Cordova/Seldovia,FAX,0,0,0,1,1,0,HOUSE: 32,2020-10-19
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 32,2020-10-19
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,0,0,0,HOUSE: 32,2020-10-19
32,Kodiak/Cordova/Seldovia,AV TOTAL,826,7,2,2670,2616,835,HOUSE: 32,2020-10-19
32,Kodiak/Cordova/Seldovia,EARLY,1,0,0,0,0,0,HOUSE: 32,2020-10-19
