district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
20,Anchorage - Downtown,INPERSON,133,137,0,0,0,270,HOUSE: 20,2020-11-16
20,Anchorage - Downtown,MAIL,2907,43,9,3732,3732,2959,HOUSE: 20,2020-11-16
20,Anchorage - Downtown,ONLINE,200,10,6,316,316,216,HOUSE: 20,2020-11-16
20,Anchorage - Downtown,FAX,4,1,0,5,5,5,HOUSE: 20,2020-11-16
20,Anchorage - Downtown,SPECIAL NEEDS,16,1,0,0,0,17,HOUSE: 20,2020-11-16
20,Anchorage - Downtown,FWAB,1,0,0,2,2,1,HOUSE: 20,2020-11-16
20,Anchorage - Downtown,AV TOTAL,3261,192,15,4055,4055,3468,HOUSE: 20,2020-11-16
20,Anchorage - Downtown,EARLY,1811,0,0,0,0,0,HOUSE: 20,2020-11-16
20,Anchorage - Downtown,QUESTIONED,49,182,3,0,0,0,HOUSE: 20,2020-11-16
21,West Anchorage,INPERSON,101,74,1,0,0,176,HOUSE: 21,2020-11-16
21,West Anchorage,MAIL,3594,31,15,4321,4321,3640,HOUSE: 21,2020-11-16
21,West Anchorage,ONLINE,225,12,6,345,345,243,HOUSE: 21,2020-11-16
21,West Anchorage,FAX,1,0,0,1,1,1,HOUSE: 21,2020-11-16
21,West Anchorage,SPECIAL NEEDS,23,2,1,0,0,26,HOUSE: 21,2020-11-16
21,West Anchorage,FWAB,1,0,0,1,1,1,HOUSE: 21,2020-11-16
21,West Anchorage,AV TOTAL,3945,119,23,4668,4668,4087,HOUSE: 21,2020-11-16
21,West Anchorage,EARLY,1786,0,0,0,0,0,HOUSE: 21,2020-11-16
21,West Anchorage,QUESTIONED,48,144,3,0,0,0,HOUSE: 21,2020-11-16
22,Anchorage - Sand Lake,INPERSON,104,58,2,0,0,164,HOUSE: 22,2020-11-16
22,Anchorage - Sand Lake,MAIL,3445,36,17,4038,4038,3498,HOUSE: 22,2020-11-16
22,Anchorage - Sand Lake,ONLINE,217,21,9,344,344,247,HOUSE: 22,2020-11-16
22,Anchorage - Sand Lake,FAX,0,1,0,1,1,1,HOUSE: 22,2020-11-16
22,Anchorage - Sand Lake,SPECIAL NEEDS,20,2,0,0,0,22,HOUSE: 22,2020-11-16
22,Anchorage - Sand Lake,FWAB,0,1,0,1,1,1,HOUSE: 22,2020-11-16
22,Anchorage - Sand Lake,AV TOTAL,3786,119,28,4384,4384,3933,HOUSE: 22,2020-11-16
22,Anchorage - Sand Lake,EARLY,1463,0,0,0,0,0,HOUSE: 22,2020-11-16
22,Anchorage - Sand Lake,QUESTIONED,64,183,4,0,0,0,HOUSE: 22,2020-11-16
23,Anchorage - Taku,INPERSON,90,110,2,0,0,202,HOUSE: 23,2020-11-16
23,Anchorage - Taku,MAIL,2451,36,15,3016,3016,2502,HOUSE: 23,2020-11-16
23,Anchorage - Taku,ONLINE,149,15,4,262,262,168,HOUSE: 23,2020-11-16
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-11-16
23,Anchorage - Taku,SPECIAL NEEDS,12,4,0,0,0,16,HOUSE: 23,2020-11-16
23,Anchorage - Taku,FWAB,3,0,0,4,4,3,HOUSE: 23,2020-11-16
23,Anchorage - Taku,AV TOTAL,2705,165,21,3282,3282,2891,HOUSE: 23,2020-11-16
23,Anchorage - Taku,EARLY,1379,0,0,0,0,0,HOUSE: 23,2020-11-16
23,Anchorage - Taku,QUESTIONED,50,175,1,0,0,0,HOUSE: 23,2020-11-16
24,Anchorage - Oceanview,INPERSON,88,69,1,0,0,158,HOUSE: 24,2020-11-16
24,Anchorage - Oceanview,MAIL,3901,32,14,4608,4607,3947,HOUSE: 24,2020-11-16
24,Anchorage - Oceanview,ONLINE,261,17,0,385,385,278,HOUSE: 24,2020-11-16
24,Anchorage - Oceanview,FAX,2,0,0,2,2,2,HOUSE: 24,2020-11-16
24,Anchorage - Oceanview,SPECIAL NEEDS,13,2,0,0,0,15,HOUSE: 24,2020-11-16
24,Anchorage - Oceanview,FWAB,1,0,1,2,2,2,HOUSE: 24,2020-11-16
24,Anchorage - Oceanview,AV TOTAL,4266,120,16,4997,4996,4402,HOUSE: 24,2020-11-16
24,Anchorage - Oceanview,EARLY,1833,0,0,0,0,0,HOUSE: 24,2020-11-16
24,Anchorage - Oceanview,QUESTIONED,43,130,4,0,0,0,HOUSE: 24,2020-11-16
25,Anchorage - Abbott,INPERSON,120,77,2,0,0,199,HOUSE: 25,2020-11-16
25,Anchorage - Abbott,MAIL,3215,35,14,3845,3845,3264,HOUSE: 25,2020-11-16
25,Anchorage - Abbott,ONLINE,213,14,6,352,352,233,HOUSE: 25,2020-11-16
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-11-16
25,Anchorage - Abbott,SPECIAL NEEDS,14,0,1,0,0,15,HOUSE: 25,2020-11-16
25,Anchorage - Abbott,FWAB,1,0,1,2,2,2,HOUSE: 25,2020-11-16
25,Anchorage - Abbott,AV TOTAL,3563,126,24,4199,4199,3713,HOUSE: 25,2020-11-16
25,Anchorage - Abbott,EARLY,1690,0,0,0,0,0,HOUSE: 25,2020-11-16
25,Anchorage - Abbott,QUESTIONED,69,189,3,0,0,0,HOUSE: 25,2020-11-16
26,Anchorage - Huffman,INPERSON,124,66,2,0,0,192,HOUSE: 26,2020-11-16
26,Anchorage - Huffman,MAIL,3688,28,15,4309,4308,3730,HOUSE: 26,2020-11-16
26,Anchorage - Huffman,ONLINE,274,21,2,417,417,297,HOUSE: 26,2020-11-16
26,Anchorage - Huffman,FAX,1,0,1,3,3,2,HOUSE: 26,2020-11-16
26,Anchorage - Huffman,SPECIAL NEEDS,21,3,5,0,0,29,HOUSE: 26,2020-11-16
26,Anchorage - Huffman,FWAB,2,1,0,4,4,3,HOUSE: 26,2020-11-16
26,Anchorage - Huffman,AV TOTAL,4110,119,25,4733,4732,4253,HOUSE: 26,2020-11-16
26,Anchorage - Huffman,EARLY,1855,0,0,0,0,0,HOUSE: 26,2020-11-16
26,Anchorage - Huffman,QUESTIONED,72,146,4,0,0,0,HOUSE: 26,2020-11-16
27,Anchorage - Basher,INPERSON,203,68,2,0,0,273,HOUSE: 27,2020-11-16
27,Anchorage - Basher,MAIL,3497,23,13,4109,4109,3533,HOUSE: 27,2020-11-16
27,Anchorage - Basher,ONLINE,299,12,3,465,465,314,HOUSE: 27,2020-11-16
27,Anchorage - Basher,FAX,3,0,0,3,3,3,HOUSE: 27,2020-11-16
27,Anchorage - Basher,SPECIAL NEEDS,26,2,0,0,0,28,HOUSE: 27,2020-11-16
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-11-16
27,Anchorage - Basher,AV TOTAL,4028,105,18,4577,4577,4151,HOUSE: 27,2020-11-16
27,Anchorage - Basher,EARLY,1489,0,0,0,0,0,HOUSE: 27,2020-11-16
27,Anchorage - Basher,QUESTIONED,50,155,2,0,0,0,HOUSE: 27,2020-11-16
28,South Anchorage,INPERSON,96,42,2,0,0,140,HOUSE: 28,2020-11-16
28,South Anchorage,MAIL,5252,31,23,6188,6188,5306,HOUSE: 28,2020-11-16
28,South Anchorage,ONLINE,351,8,11,482,482,370,HOUSE: 28,2020-11-16
28,South Anchorage,FAX,2,0,0,2,2,2,HOUSE: 28,2020-11-16
28,South Anchorage,SPECIAL NEEDS,15,0,0,0,0,15,HOUSE: 28,2020-11-16
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-11-16
28,South Anchorage,AV TOTAL,5716,81,36,6672,6672,5833,HOUSE: 28,2020-11-16
28,South Anchorage,EARLY,2035,0,0,0,0,0,HOUSE: 28,2020-11-16
28,South Anchorage,QUESTIONED,43,121,8,0,0,0,HOUSE: 28,2020-11-16
29,North Kenai,INPERSON,1941,53,1,0,0,1995,HOUSE: 29,2020-11-16
29,North Kenai,MAIL,2480,13,20,3039,3039,2513,HOUSE: 29,2020-11-16
29,North Kenai,ONLINE,229,8,2,317,317,239,HOUSE: 29,2020-11-16
29,North Kenai,FAX,4,0,0,4,4,4,HOUSE: 29,2020-11-16
29,North Kenai,SPECIAL NEEDS,59,3,2,0,0,64,HOUSE: 29,2020-11-16
29,North Kenai,FWAB,1,0,3,4,4,4,HOUSE: 29,2020-11-16
29,North Kenai,AV TOTAL,4714,77,28,3364,3364,4819,HOUSE: 29,2020-11-16
29,North Kenai,EARLY,53,0,0,0,0,0,HOUSE: 29,2020-11-16
29,North Kenai,QUESTIONED,75,151,4,0,0,0,HOUSE: 29,2020-11-16
30,Kenai/Soldotna,INPERSON,2434,123,6,0,0,2563,HOUSE: 30,2020-11-16
30,Kenai/Soldotna,MAIL,2292,10,13,2780,2780,2315,HOUSE: 30,2020-11-16
30,Kenai/Soldotna,ONLINE,200,12,2,302,302,214,HOUSE: 30,2020-11-16
30,Kenai/Soldotna,FAX,2,0,0,3,3,2,HOUSE: 30,2020-11-16
30,Kenai/Soldotna,SPECIAL NEEDS,60,5,1,0,0,66,HOUSE: 30,2020-11-16
30,Kenai/Soldotna,FWAB,0,0,1,1,1,1,HOUSE: 30,2020-11-16
30,Kenai/Soldotna,AV TOTAL,4988,150,23,3086,3086,5161,HOUSE: 30,2020-11-16
30,Kenai/Soldotna,EARLY,29,0,0,0,0,0,HOUSE: 30,2020-11-16
30,Kenai/Soldotna,QUESTIONED,123,219,0,0,0,0,HOUSE: 30,2020-11-16
31,Homer/South Kenai,INPERSON,2912,83,1,0,0,2996,HOUSE: 31,2020-11-16
31,Homer/South Kenai,MAIL,3400,18,10,4169,4169,3428,HOUSE: 31,2020-11-16
31,Homer/South Kenai,ONLINE,255,12,5,376,376,272,HOUSE: 31,2020-11-16
31,Homer/South Kenai,FAX,6,0,0,7,7,6,HOUSE: 31,2020-11-16
31,Homer/South Kenai,SPECIAL NEEDS,52,3,3,0,0,58,HOUSE: 31,2020-11-16
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-11-16
31,Homer/South Kenai,AV TOTAL,6625,116,19,4552,4552,6760,HOUSE: 31,2020-11-16
31,Homer/South Kenai,EARLY,53,0,0,0,0,0,HOUSE: 31,2020-11-16
31,Homer/South Kenai,QUESTIONED,146,160,5,0,0,0,HOUSE: 31,2020-11-16
32,Kodiak/Cordova/Seldovia,INPERSON,1612,64,1,0,0,1677,HOUSE: 32,2020-11-16
32,Kodiak/Cordova/Seldovia,MAIL,1862,16,11,2351,2351,1889,HOUSE: 32,2020-11-16
32,Kodiak/Cordova/Seldovia,ONLINE,425,9,9,572,572,443,HOUSE: 32,2020-11-16
32,Kodiak/Cordova/Seldovia,FAX,5,0,0,6,6,5,HOUSE: 32,2020-11-16
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,64,0,3,0,0,67,HOUSE: 32,2020-11-16
32,Kodiak/Cordova/Seldovia,FWAB,1,0,5,9,9,6,HOUSE: 32,2020-11-16
