district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
05,Chena Ridge/Airport,ONLINE,177,6,0,379,379,183,HOUSE: 05,2020-11-01
05,Chena Ridge/Airport,FAX,0,0,0,1,1,0,HOUSE: 05,2020-11-01
05,Chena Ridge/Airport,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 05,2020-11-01
05,Chena Ridge/Airport,FWAB,0,0,0,2,2,0,HOUSE: 05,2020-11-01
05,Chena Ridge/Airport,AV TOTAL,2086,52,6,3094,3094,2144,HOUSE: 05,2020-11-01
05,Chena Ridge/Airport,EARLY,1598,0,0,0,0,0,HOUSE: 05,2020-11-01
05,Chena Ridge/Airport,QUESTIONED,0,0,0,0,0,0,HOUSE: 05,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,INPERSON,198,14,2,0,0,214,HOUSE: 06,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,MAIL,1751,9,3,2408,2408,1763,HOUSE: 06,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,ONLINE,311,9,0,633,633,320,HOUSE: 06,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,FAX,0,0,0,0,0,0,HOUSE: 06,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 06,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,FWAB,0,0,0,2,2,0,HOUSE: 06,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,AV TOTAL,2262,32,5,3043,3043,2299,HOUSE: 06,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,EARLY,470,0,0,0,0,0,HOUSE: 06,2020-11-01
06,Eielson/Denali/Upper Yukon/Border Region,QUESTIONED,0,0,0,0,0,0,HOUSE: 06,2020-11-01
07,Greater Wasilla,INPERSON,28,47,1,0,0,76,HOUSE: 07,2020-11-01
07,Greater Wasilla,MAIL,1555,22,7,2274,2274,1584,HOUSE: 07,2020-11-01
07,Greater Wasilla,ONLINE,124,4,2,323,323,130,HOUSE: 07,2020-11-01
07,Greater Wasilla,FAX,0,0,0,0,0,0,HOUSE: 07,2020-11-01
07,Greater Wasilla,SPECIAL NEEDS,7,1,0,0,0,8,HOUSE: 07,2020-11-01
07,Greater Wasilla,FWAB,0,0,0,1,1,0,HOUSE: 07,2020-11-01
07,Greater Wasilla,AV TOTAL,1714,74,10,2598,2598,1798,HOUSE: 07,2020-11-01
07,Greater Wasilla,EARLY,2715,0,0,0,0,0,HOUSE: 07,2020-11-01
07,Greater Wasilla,QUESTIONED,0,0,0,0,0,0,HOUSE: 07,2020-11-01
08,Big Lake/Point Mackenzie,INPERSON,20,43,0,0,0,63,HOUSE: 08,2020-11-01
08,Big Lake/Point Mackenzie,MAIL,1611,13,7,2236,2236,1631,HOUSE: 08,2020-11-01
08,Big Lake/Point Mackenzie,ONLINE,100,4,1,313,313,105,HOUSE: 08,2020-11-01
08,Big Lake/Point Mackenzie,FAX,0,0,0,0,0,0,HOUSE: 08,2020-11-01
08,Big Lake/Point Mackenzie,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 08,2020-11-01
08,Big Lake/Point Mackenzie,FWAB,0,0,0,0,0,0,HOUSE: 08,2020-11-01
08,Big Lake/Point Mackenzie,AV TOTAL,1736,60,8,2549,2549,1804,HOUSE: 08,2020-11-01
08,Big Lake/Point Mackenzie,EARLY,1880,0,0,0,0,0,HOUSE: 08,2020-11-01
08,Big Lake/Point Mackenzie,QUESTIONED,0,0,0,0,0,0,HOUSE: 08,2020-11-01
09,Richardson Hwy/East Mat-Su,INPERSON,385,25,1,0,0,411,HOUSE: 09,2020-11-01
09,Richardson Hwy/East Mat-Su,MAIL,1726,6,9,2574,2574,1741,HOUSE: 09,2020-11-01
09,Richardson Hwy/East Mat-Su,ONLINE,168,2,1,445,445,171,HOUSE: 09,2020-11-01
09,Richardson Hwy/East Mat-Su,FAX,0,0,0,4,4,0,HOUSE: 09,2020-11-01
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,4,0,1,0,0,5,HOUSE: 09,2020-11-01
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,1,1,0,HOUSE: 09,2020-11-01
09,Richardson Hwy/East Mat-Su,AV TOTAL,2283,33,12,3024,3024,2328,HOUSE: 09,2020-11-01
09,Richardson Hwy/East Mat-Su,EARLY,1358,0,0,0,0,0,HOUSE: 09,2020-11-01
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-11-01
10,Rural Mat-Su,INPERSON,621,94,2,0,0,717,HOUSE: 10,2020-11-01
10,Rural Mat-Su,MAIL,2009,14,9,2772,2772,2032,HOUSE: 10,2020-11-01
10,Rural Mat-Su,ONLINE,134,4,2,308,308,140,HOUSE: 10,2020-11-01
10,Rural Mat-Su,FAX,5,0,0,8,8,5,HOUSE: 10,2020-11-01
10,Rural Mat-Su,SPECIAL NEEDS,11,0,0,0,0,11,HOUSE: 10,2020-11-01
10,Rural Mat-Su,FWAB,0,0,0,1,1,0,HOUSE: 10,2020-11-01
10,Rural Mat-Su,AV TOTAL,2780,112,13,3089,3089,2905,HOUSE: 10,2020-11-01
10,Rural Mat-Su,EARLY,1659,0,0,0,0,0,HOUSE: 10,2020-11-01
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-11-01
11,Greater Palmer,INPERSON,28,52,0,0,0,80,HOUSE: 11,2020-11-01
11,Greater Palmer,MAIL,1976,13,14,2688,2688,2003,HOUSE: 11,2020-11-01
11,Greater Palmer,ONLINE,141,11,1,354,354,153,HOUSE: 11,2020-11-01
11,Greater Palmer,FAX,1,0,0,1,1,1,HOUSE: 11,2020-11-01
11,Greater Palmer,SPECIAL NEEDS,2,1,0,0,0,3,HOUSE: 11,2020-11-01
11,Greater Palmer,FWAB,0,0,0,3,3,0,HOUSE: 11,2020-11-01
11,Greater Palmer,AV TOTAL,2148,77,15,3046,3046,2240,HOUSE: 11,2020-11-01
11,Greater Palmer,EARLY,2868,0,0,0,0,0,HOUSE: 11,2020-11-01
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-11-01
12,Chugiak/Gateway,INPERSON,396,76,2,0,0,474,HOUSE: 12,2020-11-01
12,Chugiak/Gateway,MAIL,2183,11,11,3032,3032,2205,HOUSE: 12,2020-11-01
12,Chugiak/Gateway,ONLINE,173,8,0,420,420,181,HOUSE: 12,2020-11-01
12,Chugiak/Gateway,FAX,2,0,0,2,2,2,HOUSE: 12,2020-11-01
12,Chugiak/Gateway,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 12,2020-11-01
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-11-01
12,Chugiak/Gateway,AV TOTAL,2760,95,13,3454,3454,2868,HOUSE: 12,2020-11-01
12,Chugiak/Gateway,EARLY,1877,0,0,0,0,0,HOUSE: 12,2020-11-01
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-11-01
13,Fort Richardson/North Eagle River,INPERSON,575,30,0,0,0,605,HOUSE: 13,2020-11-01
13,Fort Richardson/North Eagle River,MAIL,1977,22,7,2659,2659,2006,HOUSE: 13,2020-11-01
13,Fort Richardson/North Eagle River,ONLINE,436,11,6,965,965,453,HOUSE: 13,2020-11-01
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-11-01
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,3,1,0,0,0,4,HOUSE: 13,2020-11-01
13,Fort Richardson/North Eagle River,FWAB,2,0,0,12,12,2,HOUSE: 13,2020-11-01
13,Fort Richardson/North Eagle River,AV TOTAL,2994,64,13,3639,3639,3071,HOUSE: 13,2020-11-01
13,Fort Richardson/North Eagle River,EARLY,373,0,0,0,0,0,HOUSE: 13,2020-11-01
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-11-01
14,Eagle River/Chugach State Park,INPERSON,886,19,1,0,0,906,HOUSE: 14,2020-11-01
14,Eagle River/Chugach State Park,MAIL,3184,20,16,4435,4435,3220,HOUSE: 14,2020-11-01
14,Eagle River/Chugach State Park,ONLINE,418,5,1,919,919,424,HOUSE: 14,2020-11-01
14,Eagle River/Chugach State Park,FAX,1,0,0,3,3,1,HOUSE: 14,2020-11-01
14,Eagle River/Chugach State Park,SPECIAL NEEDS,1,2,0,0,0,3,HOUSE: 14,2020-11-01
14,Eagle River/Chugach State Park,FWAB,2,0,0,10,10,2,HOUSE: 14,2020-11-01
14,Eagle River/Chugach State Park,AV TOTAL,4492,46,18,5367,5367,4556,HOUSE: 14,2020-11-01
14,Eagle River/Chugach State Park,EARLY,504,0,0,0,0,0,HOUSE: 14,2020-11-01
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-11-01
15,Elmendorf,INPERSON,56,33,0,0,0,89,HOUSE: 15,2020-11-01
15,Elmendorf,MAIL,1477,12,12,2209,2209,1501,HOUSE: 15,2020-11-01
15,Elmendorf,ONLINE,292,11,1,650,650,303,HOUSE: 15,2020-11-01
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-11-01
15,Elmendorf,SPECIAL NEEDS,2,1,0,0,0,3,HOUSE: 15,2020-11-01
15,Elmendorf,FWAB,2,1,0,6,6,3,HOUSE: 15,2020-11-01
15,Elmendorf,AV TOTAL,1829,58,13,2865,2865,1899,HOUSE: 15,2020-11-01
15,Elmendorf,EARLY,588,0,0,0,0,0,HOUSE: 15,2020-11-01
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-11-01
16,Anchorage - College Gate,INPERSON,93,36,0,0,0,129,HOUSE: 16,2020-11-01
16,Anchorage - College Gate,MAIL,2502,22,10,3399,3399,2534,HOUSE: 16,2020-11-01
16,Anchorage - College Gate,ONLINE,125,6,0,373,373,131,HOUSE: 16,2020-11-01
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-11-01
16,Anchorage - College Gate,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 16,2020-11-01
16,Anchorage - College Gate,FWAB,1,0,0,2,2,1,HOUSE: 16,2020-11-01
16,Anchorage - College Gate,AV TOTAL,2726,64,10,3774,3774,2800,HOUSE: 16,2020-11-01
16,Anchorage - College Gate,EARLY,1041,0,0,0,0,0,HOUSE: 16,2020-11-01
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-11-01
17,Anchorage - University,INPERSON,54,42,0,0,0,96,HOUSE: 17,2020-11-01
17,Anchorage - University,MAIL,2242,38,4,3135,3135,2284,HOUSE: 17,2020-11-01
17,Anchorage - University,ONLINE,116,1,0,296,296,117,HOUSE: 17,2020-11-01
17,Anchorage - University,FAX,0,1,0,3,3,1,HOUSE: 17,2020-11-01
17,Anchorage - University,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 17,2020-11-01
17,Anchorage - University,FWAB,1,1,0,4,4,2,HOUSE: 17,2020-11-01
17,Anchorage - University,AV TOTAL,2415,83,4,3438,3438,2502,HOUSE: 17,2020-11-01
17,Anchorage - University,EARLY,1141,0,0,0,0,0,HOUSE: 17,2020-11-01
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-11-01
18,Anchorage - Spenard,INPERSON,38,52,2,0,0,92,HOUSE: 18,2020-11-01
18,Anchorage - Spenard,MAIL,2598,28,20,3691,3691,2646,HOUSE: 18,2020-11-01
18,Anchorage - Spenard,ONLINE,81,1,0,273,273,82,HOUSE: 18,2020-11-01
18,Anchorage - Spenard,FAX,1,0,0,3,3,1,HOUSE: 18,2020-11-01
18,Anchorage - Spenard,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 18,2020-11-01
18,Anchorage - Spenard,FWAB,0,0,0,2,2,0,HOUSE: 18,2020-11-01
18,Anchorage - Spenard,AV TOTAL,2720,81,22,3969,3969,2823,HOUSE: 18,2020-11-01
18,Anchorage - Spenard,EARLY,1431,0,0,0,0,0,HOUSE: 18,2020-11-01
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-11-01
19,Anchorage - Mountainview,INPERSON,113,31,1,0,0,145,HOUSE: 19,2020-11-01
19,Anchorage - Mountainview,MAIL,1532,15,5,2170,2170,1552,HOUSE: 19,2020-11-01
19,Anchorage - Mountainview,ONLINE,38,1,0,147,147,39,HOUSE: 19,2020-11-01
19,Anchorage - Mountainview,FAX,0,0,0,1,1,0,HOUSE: 19,2020-11-01
19,Anchorage - Mountainview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 19,2020-11-01
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-11-01
19,Anchorage - Mountainview,AV TOTAL,1685,47,6,2318,2318,1738,HOUSE: 19,2020-11-01
19,Anchorage - Mountainview,EARLY,633,0,0,0,0,0,HOUSE: 19,2020-11-01
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-11-01
20,Anchorage - Downtown,INPERSON,69,58,0,0,0,127,HOUSE: 20,2020-11-01
20,Anchorage - Downtown,MAIL,2596,32,5,3739,3739,2633,HOUSE: 20,2020-11-01
20,Anchorage - Downtown,ONLINE,131,1,0,299,299,132,HOUSE: 20,2020-11-01
20,Anchorage - Downtown,FAX,2,0,0,4,4,2,HOUSE: 20,2020-11-01
20,Anchorage - Downtown,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 20,2020-11-01
20,Anchorage - Downtown,FWAB,1,0,0,4,4,1,HOUSE: 20,2020-11-01
20,Anchorage - Downtown,AV TOTAL,2800,91,5,4046,4046,2896,HOUSE: 20,2020-11-01
20,Anchorage - Downtown,EARLY,1538,0,0,0,0,0,HOUSE: 20,2020-11-01
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-11-01
21,West Anchorage,INPERSON,26,28,0,0,0,54,HOUSE: 21,2020-11-01
21,West Anchorage,MAIL,3160,22,10,4329,4329,3192,HOUSE: 21,2020-11-01
21,West Anchorage,ONLINE,116,3,2,319,319,121,HOUSE: 21,2020-11-01
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-11-01
21,West Anchorage,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 21,2020-11-01
21,West Anchorage,FWAB,1,0,0,1,1,1,HOUSE: 21,2020-11-01
21,West Anchorage,AV TOTAL,3305,53,12,4649,4649,3370,HOUSE: 21,2020-11-01
21,West Anchorage,EARLY,1547,0,0,0,0,0,HOUSE: 21,2020-11-01
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-11-01
22,Anchorage - Sand Lake,INPERSON,18,23,1,0,0,42,HOUSE: 22,2020-11-01
22,Anchorage - Sand Lake,MAIL,2983,16,7,4042,4042,3006,HOUSE: 22,2020-11-01
22,Anchorage - Sand Lake,ONLINE,91,10,2,311,311,103,HOUSE: 22,2020-11-01
22,Anchorage - Sand Lake,FAX,0,0,0,1,1,0,HOUSE: 22,2020-11-01
22,Anchorage - Sand Lake,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 22,2020-11-01
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-11-01
22,Anchorage - Sand Lake,AV TOTAL,3094,49,10,4354,4354,3153,HOUSE: 22,2020-11-01
22,Anchorage - Sand Lake,EARLY,1291,0,0,0,0,0,HOUSE: 22,2020-11-01
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-11-01
23,Anchorage - Taku,INPERSON,16,37,1,0,0,54,HOUSE: 23,2020-11-01
23,Anchorage - Taku,MAIL,2031,23,11,3021,3021,2065,HOUSE: 23,2020-11-01
23,Anchorage - Taku,ONLINE,64,2,0,240,240,66,HOUSE: 23,2020-11-01
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-11-01
23,Anchorage - Taku,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 23,2020-11-01
23,Anchorage - Taku,FWAB,2,0,0,4,4,2,HOUSE: 23,2020-11-01
23,Anchorage - Taku,AV TOTAL,2116,62,12,3265,3265,2190,HOUSE: 23,2020-11-01
23,Anchorage - Taku,EARLY,1103,0,0,0,0,0,HOUSE: 23,2020-11-01
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-11-01
24,Anchorage - Oceanview,INPERSON,17,23,0,0,0,40,HOUSE: 24,2020-11-01
24,Anchorage - Oceanview,MAIL,3385,21,6,4612,4611,3412,HOUSE: 24,2020-11-01
24,Anchorage - Oceanview,ONLINE,117,4,0,368,368,121,HOUSE: 24,2020-11-01
24,Anchorage - Oceanview,FAX,1,0,0,2,2,1,HOUSE: 24,2020-11-01
24,Anchorage - Oceanview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 24,2020-11-01
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-11-01
24,Anchorage - Oceanview,AV TOTAL,3522,48,6,4982,4981,3576,HOUSE: 24,2020-11-01
24,Anchorage - Oceanview,EARLY,1606,0,0,0,0,0,HOUSE: 24,2020-11-01
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-11-01
25,Anchorage - Abbott,INPERSON,34,25,0,0,0,59,HOUSE: 25,2020-11-01
25,Anchorage - Abbott,MAIL,2731,20,11,3848,3848,2762,HOUSE: 25,2020-11-01
25,Anchorage - Abbott,ONLINE,112,5,2,324,324,119,HOUSE: 25,2020-11-01
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-11-01
25,Anchorage - Abbott,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 25,2020-11-01
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-11-01
25,Anchorage - Abbott,AV TOTAL,2879,50,13,4173,4173,2942,HOUSE: 25,2020-11-01
25,Anchorage - Abbott,EARLY,1403,0,0,0,0,0,HOUSE: 25,2020-11-01
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-11-01
26,Anchorage - Huffman,INPERSON,36,17,1,0,0,54,HOUSE: 26,2020-11-01
26,Anchorage - Huffman,MAIL,3100,16,9,4312,4312,3125,HOUSE: 26,2020-11-01
26,Anchorage - Huffman,ONLINE,115,6,2,381,381,123,HOUSE: 26,2020-11-01
26,Anchorage - Huffman,FAX,1,0,0,2,2,1,HOUSE: 26,2020-11-01
26,Anchorage - Huffman,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 26,2020-11-01
26,Anchorage - Huffman,FWAB,1,0,0,3,3,1,HOUSE: 26,2020-11-01
26,Anchorage - Huffman,AV TOTAL,3254,39,12,4698,4698,3305,HOUSE: 26,2020-11-01
26,Anchorage - Huffman,EARLY,1579,0,0,0,0,0,HOUSE: 26,2020-11-01
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-11-01
27,Anchorage - Basher,INPERSON,74,23,1,0,0,98,HOUSE: 27,2020-11-01
27,Anchorage - Basher,MAIL,2998,10,7,4111,4111,3015,HOUSE: 27,2020-11-01
27,Anchorage - Basher,ONLINE,151,2,0,443,443,153,HOUSE: 27,2020-11-01
27,Anchorage - Basher,FAX,0,0,0,2,2,0,HOUSE: 27,2020-11-01
27,Anchorage - Basher,SPECIAL NEEDS,5,1,0,0,0,6,HOUSE: 27,2020-11-01
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-11-01
27,Anchorage - Basher,AV TOTAL,3228,36,8,4556,4556,3272,HOUSE: 27,2020-11-01
27,Anchorage - Basher,EARLY,1293,0,0,0,0,0,HOUSE: 27,2020-11-01
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-11-01
28,South Anchorage,INPERSON,24,20,3,0,0,47,HOUSE: 28,2020-11-01
28,South Anchorage,MAIL,4643,14,12,6188,6188,4669,HOUSE: 28,2020-11-01
28,South Anchorage,ONLINE,173,0,1,444,444,174,HOUSE: 28,2020-11-01
28,South Anchorage,FAX,1,0,0,2,2,1,HOUSE: 28,2020-11-01
28,South Anchorage,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 28,2020-11-01
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-11-01
28,South Anchorage,AV TOTAL,4845,34,16,6634,6634,4895,HOUSE: 28,2020-11-01
28,South Anchorage,EARLY,1818,0,0,0,0,0,HOUSE: 28,2020-11-01
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-11-01
29,North Kenai,INPERSON,909,10,0,0,0,919,HOUSE: 29,2020-11-01
29,North Kenai,MAIL,2061,5,9,3046,3046,2075,HOUSE: 29,2020-11-01
29,North Kenai,ONLINE,121,1,1,292,292,123,HOUSE: 29,2020-11-01
29,North Kenai,FAX,0,0,0,3,3,0,HOUSE: 29,2020-11-01
29,North Kenai,SPECIAL NEEDS,9,1,0,0,0,10,HOUSE: 29,2020-11-01
29,North Kenai,FWAB,0,0,0,2,2,0,HOUSE: 29,2020-11-01
29,North Kenai,AV TOTAL,3100,17,10,3343,3343,3127,HOUSE: 29,2020-11-01
29,North Kenai,EARLY,39,0,0,0,0,0,HOUSE: 29,2020-11-01
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-11-01
30,Kenai/Soldotna,INPERSON,1052,17,0,0,0,1069,HOUSE: 30,2020-11-01
30,Kenai/Soldotna,MAIL,1797,3,9,2780,2780,1809,HOUSE: 30,2020-11-01
30,Kenai/Soldotna,ONLINE,74,1,0,275,275,75,HOUSE: 30,2020-11-01
30,Kenai/Soldotna,FAX,0,0,0,1,1,0,HOUSE: 30,2020-11-01
30,Kenai/Soldotna,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 30,2020-11-01
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-11-01
30,Kenai/Soldotna,AV TOTAL,2929,21,9,3056,3056,2959,HOUSE: 30,2020-11-01
30,Kenai/Soldotna,EARLY,12,0,0,0,0,0,HOUSE: 30,2020-11-01
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-11-01
31,Homer/South Kenai,INPERSON,1034,19,0,0,0,1053,HOUSE: 31,2020-11-01
31,Homer/South Kenai,MAIL,2759,6,8,4173,4173,2773,HOUSE: 31,2020-11-01
31,Homer/South Kenai,ONLINE,96,2,0,359,359,98,HOUSE: 31,2020-11-01
31,Homer/South Kenai,FAX,3,0,0,6,6,3,HOUSE: 31,2020-11-01
31,Homer/South Kenai,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 31,2020-11-01
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-11-01
31,Homer/South Kenai,AV TOTAL,3895,27,8,4538,4538,3930,HOUSE: 31,2020-11-01
31,Homer/South Kenai,EARLY,32,0,0,0,0,0,HOUSE: 31,2020-11-01
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-11-01
32,Kodiak/Cordova/Seldovia,INPERSON,633,14,0,0,0,647,HOUSE: 32,2020-11-01
32,Kodiak/Cordova/Seldovia,MAIL,1392,30,3,2351,2351,1425,HOUSE: 32,2020-11-01
32,Kodiak/Cordova/Seldovia,ONLINE,230,3,2,539,539,235,HOUSE: 32,2020-11-01
32,Kodiak/Cordova/Seldovia,FAX,2,0,0,6,6,2,HOUSE: 32,2020-11-01
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,8,0,0,0,0,8,HOUSE: 32,2020-11-01
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,6,6,0,HOUSE: 32,2020-11-01
