district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
07,Greater Wasilla,ONLINE,44,0,0,173,173,44,HOUSE: 07,2020-10-23
07,Greater Wasilla,FAX,0,0,0,0,0,0,HOUSE: 07,2020-10-23
07,Greater Wasilla,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 07,2020-10-23
07,Greater Wasilla,FWAB,0,0,0,0,0,0,HOUSE: 07,2020-10-23
07,Greater Wasilla,AV TOTAL,975,5,4,2418,2418,984,HOUSE: 07,2020-10-23
07,Greater Wasilla,EARLY,845,0,0,0,0,0,HOUSE: 07,2020-10-23
07,Greater Wasilla,QUESTIONED,0,0,0,0,0,0,HOUSE: 07,2020-10-23
08,Big Lake/Point Mackenzie,INPERSON,5,2,0,0,0,7,HOUSE: 08,2020-10-23
08,Big Lake/Point Mackenzie,MAIL,1008,2,5,2210,2209,1015,HOUSE: 08,2020-10-23
08,Big Lake/Point Mackenzie,ONLINE,36,0,0,149,149,36,HOUSE: 08,2020-10-23
08,Big Lake/Point Mackenzie,FAX,0,0,0,0,0,0,HOUSE: 08,2020-10-23
08,Big Lake/Point Mackenzie,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 08,2020-10-23
08,Big Lake/Point Mackenzie,FWAB,0,0,0,0,0,0,HOUSE: 08,2020-10-23
08,Big Lake/Point Mackenzie,AV TOTAL,1049,4,5,2359,2358,1058,HOUSE: 08,2020-10-23
08,Big Lake/Point Mackenzie,EARLY,667,0,0,0,0,0,HOUSE: 08,2020-10-23
08,Big Lake/Point Mackenzie,QUESTIONED,0,0,0,0,0,0,HOUSE: 08,2020-10-23
09,Richardson Hwy/East Mat-Su,INPERSON,0,0,0,0,0,0,HOUSE: 09,2020-10-23
09,Richardson Hwy/East Mat-Su,MAIL,1095,2,5,2544,2544,1102,HOUSE: 09,2020-10-23
09,Richardson Hwy/East Mat-Su,ONLINE,92,1,0,272,272,93,HOUSE: 09,2020-10-23
09,Richardson Hwy/East Mat-Su,FAX,0,0,0,0,0,0,HOUSE: 09,2020-10-23
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 09,2020-10-23
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 09,2020-10-23
09,Richardson Hwy/East Mat-Su,AV TOTAL,1187,3,5,2816,2816,1195,HOUSE: 09,2020-10-23
09,Richardson Hwy/East Mat-Su,EARLY,454,0,0,0,0,0,HOUSE: 09,2020-10-23
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-10-23
10,Rural Mat-Su,INPERSON,91,7,1,0,0,99,HOUSE: 10,2020-10-23
10,Rural Mat-Su,MAIL,1171,0,1,2750,2750,1172,HOUSE: 10,2020-10-23
10,Rural Mat-Su,ONLINE,43,0,1,155,155,44,HOUSE: 10,2020-10-23
10,Rural Mat-Su,FAX,1,0,0,1,1,1,HOUSE: 10,2020-10-23
10,Rural Mat-Su,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 10,2020-10-23
10,Rural Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 10,2020-10-23
10,Rural Mat-Su,AV TOTAL,1308,7,3,2906,2906,1318,HOUSE: 10,2020-10-23
10,Rural Mat-Su,EARLY,553,0,0,0,0,0,HOUSE: 10,2020-10-23
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-10-23
11,Greater Palmer,INPERSON,6,12,0,0,0,18,HOUSE: 11,2020-10-23
11,Greater Palmer,MAIL,1275,2,8,2654,2654,1285,HOUSE: 11,2020-10-23
11,Greater Palmer,ONLINE,70,0,1,207,207,71,HOUSE: 11,2020-10-23
11,Greater Palmer,FAX,0,0,0,1,1,0,HOUSE: 11,2020-10-23
11,Greater Palmer,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 11,2020-10-23
11,Greater Palmer,FWAB,0,0,0,0,0,0,HOUSE: 11,2020-10-23
11,Greater Palmer,AV TOTAL,1351,14,9,2862,2862,1374,HOUSE: 11,2020-10-23
11,Greater Palmer,EARLY,1008,0,0,0,0,0,HOUSE: 11,2020-10-23
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-10-23
12,Chugiak/Gateway,INPERSON,42,10,0,0,0,51,HOUSE: 12,2020-10-23
12,Chugiak/Gateway,MAIL,1264,1,4,2996,2996,1269,HOUSE: 12,2020-10-23
12,Chugiak/Gateway,ONLINE,80,0,1,253,253,81,HOUSE: 12,2020-10-23
12,Chugiak/Gateway,FAX,0,0,0,0,0,0,HOUSE: 12,2020-10-23
12,Chugiak/Gateway,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 12,2020-10-23
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-10-23
12,Chugiak/Gateway,AV TOTAL,1387,11,5,3249,3249,1402,HOUSE: 12,2020-10-23
12,Chugiak/Gateway,EARLY,576,0,0,0,0,0,HOUSE: 12,2020-10-23
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-10-23
13,Fort Richardson/North Eagle River,INPERSON,0,0,0,0,0,0,HOUSE: 13,2020-10-23
13,Fort Richardson/North Eagle River,MAIL,1234,4,3,2619,2619,1241,HOUSE: 13,2020-10-23
13,Fort Richardson/North Eagle River,ONLINE,288,1,4,783,781,293,HOUSE: 13,2020-10-23
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-10-23
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 13,2020-10-23
13,Fort Richardson/North Eagle River,FWAB,1,0,0,2,2,1,HOUSE: 13,2020-10-23
13,Fort Richardson/North Eagle River,AV TOTAL,1524,5,7,3407,3405,1536,HOUSE: 13,2020-10-23
13,Fort Richardson/North Eagle River,EARLY,104,0,0,0,0,0,HOUSE: 13,2020-10-23
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-10-23
14,Eagle River/Chugach State Park,INPERSON,1,2,0,0,0,3,HOUSE: 14,2020-10-23
14,Eagle River/Chugach State Park,MAIL,2262,2,12,4384,4384,2276,HOUSE: 14,2020-10-23
14,Eagle River/Chugach State Park,ONLINE,257,1,1,749,748,259,HOUSE: 14,2020-10-23
14,Eagle River/Chugach State Park,FAX,1,0,0,1,1,1,HOUSE: 14,2020-10-23
14,Eagle River/Chugach State Park,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 14,2020-10-23
14,Eagle River/Chugach State Park,FWAB,0,0,0,0,0,0,HOUSE: 14,2020-10-23
14,Eagle River/Chugach State Park,AV TOTAL,2521,5,13,5134,5133,2539,HOUSE: 14,2020-10-23
14,Eagle River/Chugach State Park,EARLY,146,0,0,0,0,0,HOUSE: 14,2020-10-23
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-10-23
15,Elmendorf,INPERSON,4,5,0,0,0,9,HOUSE: 15,2020-10-23
15,Elmendorf,MAIL,1021,3,7,2179,2179,1031,HOUSE: 15,2020-10-23
15,Elmendorf,ONLINE,179,1,1,499,499,181,HOUSE: 15,2020-10-23
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-10-23
15,Elmendorf,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 15,2020-10-23
15,Elmendorf,FWAB,0,0,0,2,2,0,HOUSE: 15,2020-10-23
15,Elmendorf,AV TOTAL,1204,9,8,2680,2680,1221,HOUSE: 15,2020-10-23
15,Elmendorf,EARLY,164,0,0,0,0,0,HOUSE: 15,2020-10-23
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-10-23
16,Anchorage - College Gate,INPERSON,1,6,0,0,0,7,HOUSE: 16,2020-10-23
16,Anchorage - College Gate,MAIL,1738,3,6,3359,3359,1747,HOUSE: 16,2020-10-23
16,Anchorage - College Gate,ONLINE,66,1,0,249,249,67,HOUSE: 16,2020-10-23
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-10-23
16,Anchorage - College Gate,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 16,2020-10-23
16,Anchorage - College Gate,FWAB,0,0,0,1,1,0,HOUSE: 16,2020-10-23
16,Anchorage - College Gate,AV TOTAL,1806,10,6,3609,3609,1822,HOUSE: 16,2020-10-23
16,Anchorage - College Gate,EARLY,349,0,0,0,0,0,HOUSE: 16,2020-10-23
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-10-23
17,Anchorage - University,INPERSON,1,3,0,0,0,4,HOUSE: 17,2020-10-23
17,Anchorage - University,MAIL,1478,16,1,3104,3104,1495,HOUSE: 17,2020-10-23
17,Anchorage - University,ONLINE,73,0,0,192,192,73,HOUSE: 17,2020-10-23
17,Anchorage - University,FAX,0,0,0,0,0,0,HOUSE: 17,2020-10-23
17,Anchorage - University,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 17,2020-10-23
17,Anchorage - University,FWAB,0,0,0,1,1,0,HOUSE: 17,2020-10-23
17,Anchorage - University,AV TOTAL,1553,19,1,3297,3297,1573,HOUSE: 17,2020-10-23
17,Anchorage - University,EARLY,389,0,0,0,0,0,HOUSE: 17,2020-10-23
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-10-23
18,Anchorage - Spenard,INPERSON,2,8,0,0,0,10,HOUSE: 18,2020-10-23
18,Anchorage - Spenard,MAIL,1778,11,15,3657,3656,1804,HOUSE: 18,2020-10-23
18,Anchorage - Spenard,ONLINE,35,0,0,147,147,35,HOUSE: 18,2020-10-23
18,Anchorage - Spenard,FAX,0,0,0,3,3,0,HOUSE: 18,2020-10-23
18,Anchorage - Spenard,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 18,2020-10-23
18,Anchorage - Spenard,FWAB,0,0,0,0,0,0,HOUSE: 18,2020-10-23
18,Anchorage - Spenard,AV TOTAL,1815,19,15,3807,3806,1849,HOUSE: 18,2020-10-23
18,Anchorage - Spenard,EARLY,519,0,0,0,0,0,HOUSE: 18,2020-10-23
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-10-23
19,Anchorage - Mountainview,INPERSON,1,1,0,0,0,2,HOUSE: 19,2020-10-23
19,Anchorage - Mountainview,MAIL,992,6,4,2137,2137,1002,HOUSE: 19,2020-10-23
19,Anchorage - Mountainview,ONLINE,16,0,0,81,81,16,HOUSE: 19,2020-10-23
19,Anchorage - Mountainview,FAX,0,0,0,0,0,0,HOUSE: 19,2020-10-23
19,Anchorage - Mountainview,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 19,2020-10-23
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-10-23
19,Anchorage - Mountainview,AV TOTAL,1010,7,4,2218,2218,1021,HOUSE: 19,2020-10-23
19,Anchorage - Mountainview,EARLY,196,0,0,0,0,0,HOUSE: 19,2020-10-23
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-10-23
20,Anchorage - Downtown,INPERSON,7,6,0,0,0,13,HOUSE: 20,2020-10-23
20,Anchorage - Downtown,MAIL,1847,13,4,3712,3712,1864,HOUSE: 20,2020-10-23
20,Anchorage - Downtown,ONLINE,80,1,0,207,206,81,HOUSE: 20,2020-10-23
20,Anchorage - Downtown,FAX,1,0,0,1,1,1,HOUSE: 20,2020-10-23
20,Anchorage - Downtown,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 20,2020-10-23
20,Anchorage - Downtown,FWAB,0,0,0,1,1,0,HOUSE: 20,2020-10-23
20,Anchorage - Downtown,AV TOTAL,1935,20,4,3921,3920,1959,HOUSE: 20,2020-10-23
20,Anchorage - Downtown,EARLY,643,0,0,0,0,0,HOUSE: 20,2020-10-23
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-10-23
21,West Anchorage,INPERSON,0,0,0,0,0,0,HOUSE: 21,2020-10-23
21,West Anchorage,MAIL,1983,2,4,4309,4309,1989,HOUSE: 21,2020-10-23
21,West Anchorage,ONLINE,60,0,1,186,186,61,HOUSE: 21,2020-10-23
21,West Anchorage,FAX,0,0,0,1,0,0,HOUSE: 21,2020-10-23
21,West Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 21,2020-10-23
21,West Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 21,2020-10-23
21,West Anchorage,AV TOTAL,2043,2,5,4496,4495,2050,HOUSE: 21,2020-10-23
21,West Anchorage,EARLY,573,0,0,0,0,0,HOUSE: 21,2020-10-23
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-10-23
22,Anchorage - Sand Lake,INPERSON,2,0,0,0,0,2,HOUSE: 22,2020-10-23
22,Anchorage - Sand Lake,MAIL,1891,6,1,3998,3997,1898,HOUSE: 22,2020-10-23
22,Anchorage - Sand Lake,ONLINE,38,0,0,171,171,38,HOUSE: 22,2020-10-23
22,Anchorage - Sand Lake,FAX,0,0,0,0,0,0,HOUSE: 22,2020-10-23
22,Anchorage - Sand Lake,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 22,2020-10-23
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-10-23
22,Anchorage - Sand Lake,AV TOTAL,1931,6,1,4169,4168,1938,HOUSE: 22,2020-10-23
22,Anchorage - Sand Lake,EARLY,386,0,0,0,0,0,HOUSE: 22,2020-10-23
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-10-23
23,Anchorage - Taku,INPERSON,1,3,0,0,0,4,HOUSE: 23,2020-10-23
23,Anchorage - Taku,MAIL,1298,3,7,2973,2973,1308,HOUSE: 23,2020-10-23
23,Anchorage - Taku,ONLINE,36,0,0,130,130,36,HOUSE: 23,2020-10-23
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-10-23
23,Anchorage - Taku,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 23,2020-10-23
23,Anchorage - Taku,FWAB,0,0,0,3,3,0,HOUSE: 23,2020-10-23
23,Anchorage - Taku,AV TOTAL,1335,6,7,3106,3106,1348,HOUSE: 23,2020-10-23
23,Anchorage - Taku,EARLY,354,0,0,0,0,0,HOUSE: 23,2020-10-23
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-10-23
24,Anchorage - Oceanview,INPERSON,0,0,0,0,0,0,HOUSE: 24,2020-10-23
24,Anchorage - Oceanview,MAIL,2166,2,6,4554,4553,2174,HOUSE: 24,2020-10-23
24,Anchorage - Oceanview,ONLINE,59,0,0,202,202,59,HOUSE: 24,2020-10-23
24,Anchorage - Oceanview,FAX,0,0,0,0,0,0,HOUSE: 24,2020-10-23
24,Anchorage - Oceanview,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 24,2020-10-23
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-10-23
24,Anchorage - Oceanview,AV TOTAL,2225,2,6,4756,4755,2233,HOUSE: 24,2020-10-23
24,Anchorage - Oceanview,EARLY,537,0,0,0,0,0,HOUSE: 24,2020-10-23
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-10-23
25,Anchorage - Abbott,INPERSON,2,0,0,0,0,2,HOUSE: 25,2020-10-23
25,Anchorage - Abbott,MAIL,1714,1,5,3787,3787,1720,HOUSE: 25,2020-10-23
25,Anchorage - Abbott,ONLINE,42,0,1,200,200,43,HOUSE: 25,2020-10-23
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-10-23
25,Anchorage - Abbott,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 25,2020-10-23
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-10-23
25,Anchorage - Abbott,AV TOTAL,1759,1,6,3988,3988,1766,HOUSE: 25,2020-10-23
25,Anchorage - Abbott,EARLY,378,0,0,0,0,0,HOUSE: 25,2020-10-23
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-10-23
26,Anchorage - Huffman,INPERSON,0,0,0,0,0,0,HOUSE: 26,2020-10-23
26,Anchorage - Huffman,MAIL,1742,3,4,4257,4256,1749,HOUSE: 26,2020-10-23
26,Anchorage - Huffman,ONLINE,63,1,1,195,195,65,HOUSE: 26,2020-10-23
26,Anchorage - Huffman,FAX,0,0,0,0,0,0,HOUSE: 26,2020-10-23
26,Anchorage - Huffman,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 26,2020-10-23
26,Anchorage - Huffman,FWAB,0,0,0,1,1,0,HOUSE: 26,2020-10-23
26,Anchorage - Huffman,AV TOTAL,1805,4,5,4453,4452,1814,HOUSE: 26,2020-10-23
26,Anchorage - Huffman,EARLY,453,0,0,0,0,0,HOUSE: 26,2020-10-23
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-10-23
27,Anchorage - Basher,INPERSON,0,3,0,0,0,3,HOUSE: 27,2020-10-23
27,Anchorage - Basher,MAIL,1974,2,4,4060,4060,1980,HOUSE: 27,2020-10-23
27,Anchorage - Basher,ONLINE,85,0,0,282,282,85,HOUSE: 27,2020-10-23
27,Anchorage - Basher,FAX,0,0,0,1,1,0,HOUSE: 27,2020-10-23
27,Anchorage - Basher,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 27,2020-10-23
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-10-23
27,Anchorage - Basher,AV TOTAL,2061,5,4,4343,4343,2070,HOUSE: 27,2020-10-23
27,Anchorage - Basher,EARLY,406,0,0,0,0,0,HOUSE: 27,2020-10-23
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-10-23
28,South Anchorage,INPERSON,1,1,0,0,0,2,HOUSE: 28,2020-10-23
28,South Anchorage,MAIL,3108,3,5,6122,6122,3116,HOUSE: 28,2020-10-23
28,South Anchorage,ONLINE,90,0,1,273,273,91,HOUSE: 28,2020-10-23
28,South Anchorage,FAX,1,0,0,1,1,1,HOUSE: 28,2020-10-23
28,South Anchorage,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 28,2020-10-23
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-10-23
28,South Anchorage,AV TOTAL,3203,4,6,6396,6396,3213,HOUSE: 28,2020-10-23
28,South Anchorage,EARLY,658,0,0,0,0,0,HOUSE: 28,2020-10-23
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-10-23
29,North Kenai,INPERSON,16,1,0,0,0,17,HOUSE: 29,2020-10-23
29,North Kenai,MAIL,1354,19,3,3020,3020,1376,HOUSE: 29,2020-10-23
29,North Kenai,ONLINE,52,1,0,161,161,53,HOUSE: 29,2020-10-23
29,North Kenai,FAX,0,0,0,0,0,0,HOUSE: 29,2020-10-23
29,North Kenai,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 29,2020-10-23
29,North Kenai,FWAB,0,0,0,1,1,0,HOUSE: 29,2020-10-23
29,North Kenai,AV TOTAL,1424,21,3,3182,3182,1448,HOUSE: 29,2020-10-23
29,North Kenai,EARLY,16,0,0,0,0,0,HOUSE: 29,2020-10-23
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-10-23
30,Kenai/Soldotna,INPERSON,69,0,0,0,0,69,HOUSE: 30,2020-10-23
30,Kenai/Soldotna,MAIL,1314,4,9,2751,2751,1327,HOUSE: 30,2020-10-23
30,Kenai/Soldotna,ONLINE,25,0,0,140,140,25,HOUSE: 30,2020-10-23
30,Kenai/Soldotna,FAX,0,0,0,0,0,0,HOUSE: 30,2020-10-23
30,Kenai/Soldotna,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 30,2020-10-23
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-10-23
30,Kenai/Soldotna,AV TOTAL,1409,4,9,2891,2891,1422,HOUSE: 30,2020-10-23
30,Kenai/Soldotna,EARLY,3,0,0,0,0,0,HOUSE: 30,2020-10-23
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-10-23
31,Homer/South Kenai,INPERSON,7,0,0,0,0,7,HOUSE: 31,2020-10-23
31,Homer/South Kenai,MAIL,1827,2,10,4149,4149,1839,HOUSE: 31,2020-10-23
31,Homer/South Kenai,ONLINE,53,1,0,194,193,54,HOUSE: 31,2020-10-23
31,Homer/South Kenai,FAX,0,0,0,6,6,0,HOUSE: 31,2020-10-23
31,Homer/South Kenai,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 31,2020-10-23
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-10-23
31,Homer/South Kenai,AV TOTAL,1887,3,10,4349,4348,1900,HOUSE: 31,2020-10-23
31,Homer/South Kenai,EARLY,9,0,0,0,0,0,HOUSE: 31,2020-10-23
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-10-23
32,Kodiak/Cordova/Seldovia,INPERSON,33,0,0,0,0,33,HOUSE: 32,2020-10-23
32,Kodiak/Cordova/Seldovia,MAIL,999,8,3,2333,2333,1010,HOUSE: 32,2020-10-23
32,Kodiak/Cordova/Seldovia,ONLINE,166,4,1,426,426,171,HOUSE: 32,2020-10-23
32,Kodiak/Cordova/Seldovia,FAX,0,0,0,1,1,0,HOUSE: 32,2020-10-23
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 32,2020-10-23
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,0,0,0,HOUSE: 32,2020-10-23
32,Kodiak/Cordova/Seldovia,AV TOTAL,1198,12,4,2760,2760,1214,HOUSE: 32,2020-10-23
