district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
18,Anchorage - Spenard,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 18,2020-11-02
18,Anchorage - Spenard,FWAB,0,0,0,2,2,0,HOUSE: 18,2020-11-02
18,Anchorage - Spenard,AV TOTAL,2841,95,22,3976,3970,2958,HOUSE: 18,2020-11-02
18,Anchorage - Spenard,EARLY,1462,0,0,0,0,0,HOUSE: 18,2020-11-02
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-11-02
19,Anchorage - Mountainview,INPERSON,141,38,1,0,0,180,HOUSE: 19,2020-11-02
19,Anchorage - Mountainview,MAIL,1546,15,5,2170,2170,1566,HOUSE: 19,2020-11-02
19,Anchorage - Mountainview,ONLINE,47,2,0,147,147,49,HOUSE: 19,2020-11-02
19,Anchorage - Mountainview,FAX,1,0,0,1,1,1,HOUSE: 19,2020-11-02
19,Anchorage - Mountainview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 19,2020-11-02
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-11-02
19,Anchorage - Mountainview,AV TOTAL,1737,55,6,2318,2318,1798,HOUSE: 19,2020-11-02
19,Anchorage - Mountainview,EARLY,659,0,0,0,0,0,HOUSE: 19,2020-11-02
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-11-02
20,Anchorage - Downtown,INPERSON,69,58,0,0,0,127,HOUSE: 20,2020-11-02
20,Anchorage - Downtown,MAIL,2658,33,5,3739,3739,2696,HOUSE: 20,2020-11-02
20,Anchorage - Downtown,ONLINE,153,1,0,299,299,154,HOUSE: 20,2020-11-02
20,Anchorage - Downtown,FAX,2,0,0,4,4,2,HOUSE: 20,2020-11-02
20,Anchorage - Downtown,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 20,2020-11-02
20,Anchorage - Downtown,FWAB,1,0,0,4,4,1,HOUSE: 20,2020-11-02
20,Anchorage - Downtown,AV TOTAL,2884,92,5,4046,4046,2981,HOUSE: 20,2020-11-02
20,Anchorage - Downtown,EARLY,1548,0,0,0,0,0,HOUSE: 20,2020-11-02
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-11-02
21,West Anchorage,INPERSON,30,29,0,0,0,59,HOUSE: 21,2020-11-02
21,West Anchorage,MAIL,3210,22,10,4329,4329,3242,HOUSE: 21,2020-11-02
21,West Anchorage,ONLINE,116,3,2,320,319,121,HOUSE: 21,2020-11-02
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-11-02
21,West Anchorage,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 21,2020-11-02
21,West Anchorage,FWAB,1,0,0,1,1,1,HOUSE: 21,2020-11-02
21,West Anchorage,AV TOTAL,3361,54,12,4650,4649,3427,HOUSE: 21,2020-11-02
21,West Anchorage,EARLY,1583,0,0,0,0,0,HOUSE: 21,2020-11-02
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-11-02
22,Anchorage - Sand Lake,INPERSON,35,29,1,0,0,65,HOUSE: 22,2020-11-02
22,Anchorage - Sand Lake,MAIL,3132,19,7,4041,4041,3158,HOUSE: 22,2020-11-02
22,Anchorage - Sand Lake,ONLINE,123,13,3,315,310,139,HOUSE: 22,2020-11-02
22,Anchorage - Sand Lake,FAX,0,0,0,1,1,0,HOUSE: 22,2020-11-02
22,Anchorage - Sand Lake,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 22,2020-11-02
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-11-02
22,Anchorage - Sand Lake,AV TOTAL,3292,61,11,4357,4352,3364,HOUSE: 22,2020-11-02
22,Anchorage - Sand Lake,EARLY,1318,0,0,0,0,0,HOUSE: 22,2020-11-02
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-11-02
23,Anchorage - Taku,INPERSON,24,38,1,0,0,63,HOUSE: 23,2020-11-02
23,Anchorage - Taku,MAIL,2127,25,11,3021,3021,2163,HOUSE: 23,2020-11-02
23,Anchorage - Taku,ONLINE,74,3,0,241,240,77,HOUSE: 23,2020-11-02
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-11-02
23,Anchorage - Taku,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 23,2020-11-02
23,Anchorage - Taku,FWAB,2,0,0,4,4,2,HOUSE: 23,2020-11-02
23,Anchorage - Taku,AV TOTAL,2230,66,12,3266,3265,2308,HOUSE: 23,2020-11-02
23,Anchorage - Taku,EARLY,1139,0,0,0,0,0,HOUSE: 23,2020-11-02
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-11-02
24,Anchorage - Oceanview,INPERSON,21,27,0,0,0,48,HOUSE: 24,2020-11-02
24,Anchorage - Oceanview,MAIL,3431,21,6,4612,4611,3458,HOUSE: 24,2020-11-02
24,Anchorage - Oceanview,ONLINE,117,4,0,370,368,121,HOUSE: 24,2020-11-02
24,Anchorage - Oceanview,FAX,1,0,0,2,2,1,HOUSE: 24,2020-11-02
24,Anchorage - Oceanview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 24,2020-11-02
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-11-02
24,Anchorage - Oceanview,AV TOTAL,3572,52,6,4984,4981,3630,HOUSE: 24,2020-11-02
24,Anchorage - Oceanview,EARLY,1641,0,0,0,0,0,HOUSE: 24,2020-11-02
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-11-02
25,Anchorage - Abbott,INPERSON,44,35,0,0,0,79,HOUSE: 25,2020-11-02
25,Anchorage - Abbott,MAIL,2777,21,11,3848,3848,2809,HOUSE: 25,2020-11-02
25,Anchorage - Abbott,ONLINE,132,6,3,327,324,141,HOUSE: 25,2020-11-02
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-11-02
25,Anchorage - Abbott,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 25,2020-11-02
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-11-02
25,Anchorage - Abbott,AV TOTAL,2955,62,14,4176,4173,3031,HOUSE: 25,2020-11-02
25,Anchorage - Abbott,EARLY,1447,0,0,0,0,0,HOUSE: 25,2020-11-02
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-11-02
26,Anchorage - Huffman,INPERSON,40,23,3,0,0,66,HOUSE: 26,2020-11-02
26,Anchorage - Huffman,MAIL,3177,17,9,4312,4312,3203,HOUSE: 26,2020-11-02
26,Anchorage - Huffman,ONLINE,115,6,2,388,381,123,HOUSE: 26,2020-11-02
26,Anchorage - Huffman,FAX,1,0,0,2,2,1,HOUSE: 26,2020-11-02
26,Anchorage - Huffman,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 26,2020-11-02
26,Anchorage - Huffman,FWAB,1,0,0,3,3,1,HOUSE: 26,2020-11-02
26,Anchorage - Huffman,AV TOTAL,3335,46,14,4705,4698,3395,HOUSE: 26,2020-11-02
26,Anchorage - Huffman,EARLY,1613,0,0,0,0,0,HOUSE: 26,2020-11-02
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-11-02
27,Anchorage - Basher,INPERSON,86,29,1,0,0,116,HOUSE: 27,2020-11-02
27,Anchorage - Basher,MAIL,3046,10,7,4111,4111,3063,HOUSE: 27,2020-11-02
27,Anchorage - Basher,ONLINE,165,2,0,449,443,167,HOUSE: 27,2020-11-02
27,Anchorage - Basher,FAX,0,0,0,2,2,0,HOUSE: 27,2020-11-02
27,Anchorage - Basher,SPECIAL NEEDS,5,1,0,0,0,6,HOUSE: 27,2020-11-02
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-11-02
27,Anchorage - Basher,AV TOTAL,3302,42,8,4562,4556,3352,HOUSE: 27,2020-11-02
27,Anchorage - Basher,EARLY,1307,0,0,0,0,0,HOUSE: 27,2020-11-02
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-11-02
28,South Anchorage,INPERSON,29,24,3,0,0,56,HOUSE: 28,2020-11-02
28,South Anchorage,MAIL,4646,14,12,6188,6188,4672,HOUSE: 28,2020-11-02
28,South Anchorage,ONLINE,173,0,1,448,444,174,HOUSE: 28,2020-11-02
28,South Anchorage,FAX,1,0,0,2,2,1,HOUSE: 28,2020-11-02
28,South Anchorage,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 28,2020-11-02
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-11-02
28,South Anchorage,AV TOTAL,4853,38,16,6638,6634,4907,HOUSE: 28,2020-11-02
28,South Anchorage,EARLY,1851,0,0,0,0,0,HOUSE: 28,2020-11-02
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-11-02
29,North Kenai,INPERSON,909,10,0,0,0,919,HOUSE: 29,2020-11-02
29,North Kenai,MAIL,2158,7,9,3046,3046,2174,HOUSE: 29,2020-11-02
29,North Kenai,ONLINE,128,1,1,296,292,130,HOUSE: 29,2020-11-02
29,North Kenai,FAX,0,0,0,3,3,0,HOUSE: 29,2020-11-02
29,North Kenai,SPECIAL NEEDS,9,1,0,0,0,10,HOUSE: 29,2020-11-02
29,North Kenai,FWAB,0,0,0,2,2,0,HOUSE: 29,2020-11-02
29,North Kenai,AV TOTAL,3204,19,10,3347,3343,3233,HOUSE: 29,2020-11-02
29,North Kenai,EARLY,39,0,0,0,0,0,HOUSE: 29,2020-11-02
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-11-02
30,Kenai/Soldotna,INPERSON,1160,17,0,0,0,1177,HOUSE: 30,2020-11-02
30,Kenai/Soldotna,MAIL,1930,3,9,2780,2780,1942,HOUSE: 30,2020-11-02
30,Kenai/Soldotna,ONLINE,94,2,0,278,275,96,HOUSE: 30,2020-11-02
30,Kenai/Soldotna,FAX,0,0,0,1,1,0,HOUSE: 30,2020-11-02
30,Kenai/Soldotna,SPECIAL NEEDS,7,0,0,0,0,7,HOUSE: 30,2020-11-02
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-11-02
30,Kenai/Soldotna,AV TOTAL,3191,22,9,3059,3056,3222,HOUSE: 30,2020-11-02
30,Kenai/Soldotna,EARLY,12,0,0,0,0,0,HOUSE: 30,2020-11-02
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-11-02
31,Homer/South Kenai,INPERSON,1130,19,0,0,0,1149,HOUSE: 31,2020-11-02
31,Homer/South Kenai,MAIL,2828,8,8,4173,4173,2844,HOUSE: 31,2020-11-02
31,Homer/South Kenai,ONLINE,108,3,0,359,359,111,HOUSE: 31,2020-11-02
31,Homer/South Kenai,FAX,4,0,0,6,6,4,HOUSE: 31,2020-11-02
31,Homer/South Kenai,SPECIAL NEEDS,11,0,0,0,0,11,HOUSE: 31,2020-11-02
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-11-02
31,Homer/South Kenai,AV TOTAL,4081,30,8,4538,4538,4119,HOUSE: 31,2020-11-02
31,Homer/South Kenai,EARLY,33,0,0,0,0,0,HOUSE: 31,2020-11-02
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-11-02
32,Kodiak/Cordova/Seldovia,INPERSON,671,13,0,0,0,684,HOUSE: 32,2020-11-02
32,Kodiak/Cordova/Seldovia,MAIL,1427,30,3,2351,2351,1460,HOUSE: 32,2020-11-02
32,Kodiak/Cordova/Seldovia,ONLINE,243,3,2,543,539,248,HOUSE: 32,2020-11-02
32,Kodiak/Cordova/Seldovia,FAX,3,0,0,6,6,3,HOUSE: 32,2020-11-02
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,8,0,0,0,0,8,HOUSE: 32,2020-11-02
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,6,6,0,HOUSE: 32,2020-11-02
