district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
06,Eielson/Denali/Upper Yukon/Border Region,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 06,2020-10-17
06,Eielson/Denali/Upper Yukon/Border Region,FWAB,0,0,0,1,1,0,HOUSE: 06,2020-10-17
06,Eielson/Denali/Upper Yukon/Border Region,AV TOTAL,853,1,2,2724,2695,856,HOUSE: 06,2020-10-17
06,Eielson/Denali/Upper Yukon/Border Region,EARLY,0,0,0,0,0,0,HOUSE: 06,2020-10-17
06,Eielson/Denali/Upper Yukon/Border Region,QUESTIONED,0,0,0,0,0,0,HOUSE: 06,2020-10-17
07,Greater Wasilla,INPERSON,0,0,0,0,0,0,HOUSE: 07,2020-10-17
07,Greater Wasilla,MAIL,605,2,3,2139,2129,610,HOUSE: 07,2020-10-17
07,Greater Wasilla,ONLINE,33,0,0,122,118,33,HOUSE: 07,2020-10-17
07,Greater Wasilla,FAX,0,0,0,0,0,0,HOUSE: 07,2020-10-17
07,Greater Wasilla,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 07,2020-10-17
07,Greater Wasilla,FWAB,0,0,0,0,0,0,HOUSE: 07,2020-10-17
07,Greater Wasilla,AV TOTAL,638,2,3,2261,2247,643,HOUSE: 07,2020-10-17
07,Greater Wasilla,EARLY,0,0,0,0,0,0,HOUSE: 07,2020-10-17
07,Greater Wasilla,QUESTIONED,0,0,0,0,0,0,HOUSE: 07,2020-10-17
08,Big Lake/Point Mackenzie,INPERSON,0,0,0,0,0,0,HOUSE: 08,2020-10-17
08,Big Lake/Point Mackenzie,MAIL,598,0,4,2102,2086,602,HOUSE: 08,2020-10-17
08,Big Lake/Point Mackenzie,ONLINE,28,0,0,92,89,28,HOUSE: 08,2020-10-17
08,Big Lake/Point Mackenzie,FAX,0,0,0,0,0,0,HOUSE: 08,2020-10-17
08,Big Lake/Point Mackenzie,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 08,2020-10-17
08,Big Lake/Point Mackenzie,FWAB,0,0,0,0,0,0,HOUSE: 08,2020-10-17
08,Big Lake/Point Mackenzie,AV TOTAL,626,0,4,2194,2175,630,HOUSE: 08,2020-10-17
08,Big Lake/Point Mackenzie,EARLY,0,0,0,0,0,0,HOUSE: 08,2020-10-17
08,Big Lake/Point Mackenzie,QUESTIONED,0,0,0,0,0,0,HOUSE: 08,2020-10-17
09,Richardson Hwy/East Mat-Su,INPERSON,0,0,0,0,0,0,HOUSE: 09,2020-10-17
09,Richardson Hwy/East Mat-Su,MAIL,685,0,4,2451,2423,689,HOUSE: 09,2020-10-17
09,Richardson Hwy/East Mat-Su,ONLINE,76,0,0,195,192,76,HOUSE: 09,2020-10-17
09,Richardson Hwy/East Mat-Su,FAX,0,0,0,0,0,0,HOUSE: 09,2020-10-17
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 09,2020-10-17
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 09,2020-10-17
09,Richardson Hwy/East Mat-Su,AV TOTAL,761,0,4,2646,2615,765,HOUSE: 09,2020-10-17
09,Richardson Hwy/East Mat-Su,EARLY,0,0,0,0,0,0,HOUSE: 09,2020-10-17
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-10-17
10,Rural Mat-Su,INPERSON,0,0,0,0,0,0,HOUSE: 10,2020-10-17
10,Rural Mat-Su,MAIL,748,0,0,2643,2622,748,HOUSE: 10,2020-10-17
10,Rural Mat-Su,ONLINE,32,0,1,96,95,33,HOUSE: 10,2020-10-17
10,Rural Mat-Su,FAX,0,0,0,0,0,0,HOUSE: 10,2020-10-17
10,Rural Mat-Su,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 10,2020-10-17
10,Rural Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 10,2020-10-17
10,Rural Mat-Su,AV TOTAL,780,0,1,2739,2717,781,HOUSE: 10,2020-10-17
10,Rural Mat-Su,EARLY,0,0,0,0,0,0,HOUSE: 10,2020-10-17
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-10-17
11,Greater Palmer,INPERSON,0,0,0,0,0,0,HOUSE: 11,2020-10-17
11,Greater Palmer,MAIL,857,1,5,2569,2547,863,HOUSE: 11,2020-10-17
11,Greater Palmer,ONLINE,53,0,1,159,154,54,HOUSE: 11,2020-10-17
11,Greater Palmer,FAX,0,0,0,0,0,0,HOUSE: 11,2020-10-17
11,Greater Palmer,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 11,2020-10-17
11,Greater Palmer,FWAB,0,0,0,0,0,0,HOUSE: 11,2020-10-17
11,Greater Palmer,AV TOTAL,910,1,6,2728,2701,917,HOUSE: 11,2020-10-17
11,Greater Palmer,EARLY,0,0,0,0,0,0,HOUSE: 11,2020-10-17
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-10-17
12,Chugiak/Gateway,INPERSON,0,0,0,0,0,0,HOUSE: 12,2020-10-17
12,Chugiak/Gateway,MAIL,823,0,2,2864,2815,825,HOUSE: 12,2020-10-17
12,Chugiak/Gateway,ONLINE,61,0,1,178,175,62,HOUSE: 12,2020-10-17
12,Chugiak/Gateway,FAX,0,0,0,0,0,0,HOUSE: 12,2020-10-17
12,Chugiak/Gateway,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 12,2020-10-17
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-10-17
12,Chugiak/Gateway,AV TOTAL,884,0,3,3042,2990,887,HOUSE: 12,2020-10-17
12,Chugiak/Gateway,EARLY,0,0,0,0,0,0,HOUSE: 12,2020-10-17
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-10-17
13,Fort Richardson/North Eagle River,INPERSON,0,0,0,0,0,0,HOUSE: 13,2020-10-17
13,Fort Richardson/North Eagle River,MAIL,780,1,3,2477,2439,784,HOUSE: 13,2020-10-17
13,Fort Richardson/North Eagle River,ONLINE,203,0,4,700,682,207,HOUSE: 13,2020-10-17
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-10-17
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 13,2020-10-17
13,Fort Richardson/North Eagle River,FWAB,1,0,0,2,2,1,HOUSE: 13,2020-10-17
13,Fort Richardson/North Eagle River,AV TOTAL,985,1,7,3182,3126,993,HOUSE: 13,2020-10-17
13,Fort Richardson/North Eagle River,EARLY,0,0,0,0,0,0,HOUSE: 13,2020-10-17
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-10-17
14,Eagle River/Chugach State Park,INPERSON,0,0,0,0,0,0,HOUSE: 14,2020-10-17
14,Eagle River/Chugach State Park,MAIL,1151,0,7,4199,4153,1158,HOUSE: 14,2020-10-17
14,Eagle River/Chugach State Park,ONLINE,185,0,1,644,634,186,HOUSE: 14,2020-10-17
14,Eagle River/Chugach State Park,FAX,0,0,0,0,0,0,HOUSE: 14,2020-10-17
14,Eagle River/Chugach State Park,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 14,2020-10-17
14,Eagle River/Chugach State Park,FWAB,0,0,0,0,0,0,HOUSE: 14,2020-10-17
14,Eagle River/Chugach State Park,AV TOTAL,1336,0,8,4843,4787,1344,HOUSE: 14,2020-10-17
14,Eagle River/Chugach State Park,EARLY,0,0,0,0,0,0,HOUSE: 14,2020-10-17
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-10-17
15,Elmendorf,INPERSON,0,0,0,0,0,0,HOUSE: 15,2020-10-17
15,Elmendorf,MAIL,501,2,5,2089,2054,508,HOUSE: 15,2020-10-17
15,Elmendorf,ONLINE,129,1,1,431,421,131,HOUSE: 15,2020-10-17
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-10-17
15,Elmendorf,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 15,2020-10-17
15,Elmendorf,FWAB,0,0,0,2,2,0,HOUSE: 15,2020-10-17
15,Elmendorf,AV TOTAL,630,3,6,2522,2477,639,HOUSE: 15,2020-10-17
15,Elmendorf,EARLY,0,0,0,0,0,0,HOUSE: 15,2020-10-17
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-10-17
16,Anchorage - College Gate,INPERSON,0,0,0,0,0,0,HOUSE: 16,2020-10-17
16,Anchorage - College Gate,MAIL,829,0,1,3234,3200,830,HOUSE: 16,2020-10-17
16,Anchorage - College Gate,ONLINE,45,0,0,204,199,45,HOUSE: 16,2020-10-17
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-10-17
16,Anchorage - College Gate,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 16,2020-10-17
16,Anchorage - College Gate,FWAB,0,0,0,0,0,0,HOUSE: 16,2020-10-17
16,Anchorage - College Gate,AV TOTAL,874,0,1,3438,3399,875,HOUSE: 16,2020-10-17
16,Anchorage - College Gate,EARLY,0,0,0,0,0,0,HOUSE: 16,2020-10-17
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-10-17
17,Anchorage - University,INPERSON,0,0,0,0,0,0,HOUSE: 17,2020-10-17
17,Anchorage - University,MAIL,761,3,0,2980,2954,764,HOUSE: 17,2020-10-17
17,Anchorage - University,ONLINE,52,0,0,146,146,52,HOUSE: 17,2020-10-17
17,Anchorage - University,FAX,0,0,0,0,0,0,HOUSE: 17,2020-10-17
17,Anchorage - University,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 17,2020-10-17
17,Anchorage - University,FWAB,0,0,0,1,1,0,HOUSE: 17,2020-10-17
17,Anchorage - University,AV TOTAL,813,3,0,3127,3101,816,HOUSE: 17,2020-10-17
17,Anchorage - University,EARLY,0,0,0,0,0,0,HOUSE: 17,2020-10-17
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-10-17
18,Anchorage - Spenard,INPERSON,0,0,0,0,0,0,HOUSE: 18,2020-10-17
18,Anchorage - Spenard,MAIL,960,4,6,3547,3532,970,HOUSE: 18,2020-10-17
18,Anchorage - Spenard,ONLINE,30,0,0,109,107,30,HOUSE: 18,2020-10-17
18,Anchorage - Spenard,FAX,0,0,0,0,0,0,HOUSE: 18,2020-10-17
18,Anchorage - Spenard,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 18,2020-10-17
18,Anchorage - Spenard,FWAB,0,0,0,0,0,0,HOUSE: 18,2020-10-17
18,Anchorage - Spenard,AV TOTAL,990,4,6,3656,3639,1000,HOUSE: 18,2020-10-17
18,Anchorage - Spenard,EARLY,0,0,0,0,0,0,HOUSE: 18,2020-10-17
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-10-17
19,Anchorage - Mountainview,INPERSON,0,0,0,0,0,0,HOUSE: 19,2020-10-17
19,Anchorage - Mountainview,MAIL,516,2,2,2049,2014,520,HOUSE: 19,2020-10-17
19,Anchorage - Mountainview,ONLINE,14,0,0,54,50,14,HOUSE: 19,2020-10-17
19,Anchorage - Mountainview,FAX,0,0,0,0,0,0,HOUSE: 19,2020-10-17
19,Anchorage - Mountainview,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 19,2020-10-17
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-10-17
19,Anchorage - Mountainview,AV TOTAL,530,2,2,2103,2064,534,HOUSE: 19,2020-10-17
19,Anchorage - Mountainview,EARLY,0,0,0,0,0,0,HOUSE: 19,2020-10-17
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-10-17
20,Anchorage - Downtown,INPERSON,0,0,0,0,0,0,HOUSE: 20,2020-10-17
20,Anchorage - Downtown,MAIL,960,3,1,3613,3592,964,HOUSE: 20,2020-10-17
20,Anchorage - Downtown,ONLINE,57,0,0,157,156,57,HOUSE: 20,2020-10-17
20,Anchorage - Downtown,FAX,0,0,0,1,1,0,HOUSE: 20,2020-10-17
20,Anchorage - Downtown,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 20,2020-10-17
20,Anchorage - Downtown,FWAB,0,0,0,1,1,0,HOUSE: 20,2020-10-17
20,Anchorage - Downtown,AV TOTAL,1017,3,1,3772,3750,1021,HOUSE: 20,2020-10-17
20,Anchorage - Downtown,EARLY,0,0,0,0,0,0,HOUSE: 20,2020-10-17
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-10-17
21,West Anchorage,INPERSON,0,0,0,0,0,0,HOUSE: 21,2020-10-17
21,West Anchorage,MAIL,1077,0,3,4147,4107,1080,HOUSE: 21,2020-10-17
21,West Anchorage,ONLINE,49,0,1,130,128,50,HOUSE: 21,2020-10-17
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-10-17
21,West Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 21,2020-10-17
21,West Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 21,2020-10-17
21,West Anchorage,AV TOTAL,1126,0,4,4277,4235,1130,HOUSE: 21,2020-10-17
21,West Anchorage,EARLY,0,0,0,0,0,0,HOUSE: 21,2020-10-17
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-10-17
22,Anchorage - Sand Lake,INPERSON,0,0,0,0,0,0,HOUSE: 22,2020-10-17
22,Anchorage - Sand Lake,MAIL,1011,1,0,3837,3773,1012,HOUSE: 22,2020-10-17
22,Anchorage - Sand Lake,ONLINE,29,0,0,122,121,29,HOUSE: 22,2020-10-17
22,Anchorage - Sand Lake,FAX,0,0,0,0,0,0,HOUSE: 22,2020-10-17
22,Anchorage - Sand Lake,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 22,2020-10-17
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-10-17
22,Anchorage - Sand Lake,AV TOTAL,1040,1,0,3959,3894,1041,HOUSE: 22,2020-10-17
22,Anchorage - Sand Lake,EARLY,0,0,0,0,0,0,HOUSE: 22,2020-10-17
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-10-17
23,Anchorage - Taku,INPERSON,0,0,0,0,0,0,HOUSE: 23,2020-10-17
23,Anchorage - Taku,MAIL,682,0,4,2857,2830,686,HOUSE: 23,2020-10-17
23,Anchorage - Taku,ONLINE,30,0,0,91,89,30,HOUSE: 23,2020-10-17
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-10-17
23,Anchorage - Taku,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 23,2020-10-17
23,Anchorage - Taku,FWAB,0,0,0,0,0,0,HOUSE: 23,2020-10-17
23,Anchorage - Taku,AV TOTAL,712,0,4,2948,2919,716,HOUSE: 23,2020-10-17
23,Anchorage - Taku,EARLY,0,0,0,0,0,0,HOUSE: 23,2020-10-17
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-10-17
24,Anchorage - Oceanview,INPERSON,0,0,0,0,0,0,HOUSE: 24,2020-10-17
24,Anchorage - Oceanview,MAIL,1124,0,4,4383,4318,1128,HOUSE: 24,2020-10-17
24,Anchorage - Oceanview,ONLINE,47,0,0,139,135,47,HOUSE: 24,2020-10-17
24,Anchorage - Oceanview,FAX,0,0,0,0,0,0,HOUSE: 24,2020-10-17
24,Anchorage - Oceanview,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 24,2020-10-17
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-10-17
24,Anchorage - Oceanview,AV TOTAL,1171,0,4,4522,4453,1175,HOUSE: 24,2020-10-17
24,Anchorage - Oceanview,EARLY,0,0,0,0,0,0,HOUSE: 24,2020-10-17
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-10-17
25,Anchorage - Abbott,INPERSON,0,0,0,0,0,0,HOUSE: 25,2020-10-17
25,Anchorage - Abbott,MAIL,954,1,2,3630,3592,957,HOUSE: 25,2020-10-17
25,Anchorage - Abbott,ONLINE,30,0,1,124,123,31,HOUSE: 25,2020-10-17
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-10-17
25,Anchorage - Abbott,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 25,2020-10-17
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-10-17
25,Anchorage - Abbott,AV TOTAL,984,1,3,3755,3716,988,HOUSE: 25,2020-10-17
25,Anchorage - Abbott,EARLY,0,0,0,0,0,0,HOUSE: 25,2020-10-17
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-10-17
26,Anchorage - Huffman,INPERSON,0,0,0,0,0,0,HOUSE: 26,2020-10-17
26,Anchorage - Huffman,MAIL,1063,0,1,4098,4054,1064,HOUSE: 26,2020-10-17
26,Anchorage - Huffman,ONLINE,53,0,1,132,131,54,HOUSE: 26,2020-10-17
26,Anchorage - Huffman,FAX,0,0,0,0,0,0,HOUSE: 26,2020-10-17
26,Anchorage - Huffman,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 26,2020-10-17
26,Anchorage - Huffman,FWAB,0,0,0,1,1,0,HOUSE: 26,2020-10-17
26,Anchorage - Huffman,AV TOTAL,1116,0,2,4231,4186,1118,HOUSE: 26,2020-10-17
26,Anchorage - Huffman,EARLY,0,0,0,0,0,0,HOUSE: 26,2020-10-17
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-10-17
27,Anchorage - Basher,INPERSON,0,0,0,0,0,0,HOUSE: 27,2020-10-17
27,Anchorage - Basher,MAIL,1043,0,1,3931,3867,1044,HOUSE: 27,2020-10-17
27,Anchorage - Basher,ONLINE,55,0,0,213,212,55,HOUSE: 27,2020-10-17
27,Anchorage - Basher,FAX,0,0,0,0,0,0,HOUSE: 27,2020-10-17
27,Anchorage - Basher,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 27,2020-10-17
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-10-17
27,Anchorage - Basher,AV TOTAL,1098,0,1,4144,4079,1099,HOUSE: 27,2020-10-17
27,Anchorage - Basher,EARLY,0,0,0,0,0,0,HOUSE: 27,2020-10-17
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-10-17
28,South Anchorage,INPERSON,0,0,0,0,0,0,HOUSE: 28,2020-10-17
28,South Anchorage,MAIL,1093,0,3,5950,5903,1096,HOUSE: 28,2020-10-17
28,South Anchorage,ONLINE,51,0,1,199,195,52,HOUSE: 28,2020-10-17
28,South Anchorage,FAX,0,0,0,0,0,0,HOUSE: 28,2020-10-17
28,South Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 28,2020-10-17
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-10-17
28,South Anchorage,AV TOTAL,1144,0,4,6149,6098,1148,HOUSE: 28,2020-10-17
28,South Anchorage,EARLY,0,0,0,0,0,0,HOUSE: 28,2020-10-17
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-10-17
29,North Kenai,INPERSON,0,0,0,0,0,0,HOUSE: 29,2020-10-17
29,North Kenai,MAIL,617,4,2,2911,2898,623,HOUSE: 29,2020-10-17
29,North Kenai,ONLINE,37,0,0,99,99,37,HOUSE: 29,2020-10-17
29,North Kenai,FAX,0,0,0,0,0,0,HOUSE: 29,2020-10-17
29,North Kenai,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 29,2020-10-17
29,North Kenai,FWAB,0,0,0,0,0,0,HOUSE: 29,2020-10-17
29,North Kenai,AV TOTAL,654,4,2,3010,2997,660,HOUSE: 29,2020-10-17
29,North Kenai,EARLY,0,0,0,0,0,0,HOUSE: 29,2020-10-17
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-10-17
30,Kenai/Soldotna,INPERSON,0,0,0,0,0,0,HOUSE: 30,2020-10-17
30,Kenai/Soldotna,MAIL,709,3,4,2664,2651,716,HOUSE: 30,2020-10-17
30,Kenai/Soldotna,ONLINE,18,0,0,61,59,18,HOUSE: 30,2020-10-17
30,Kenai/Soldotna,FAX,0,0,0,0,0,0,HOUSE: 30,2020-10-17
30,Kenai/Soldotna,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 30,2020-10-17
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-10-17
30,Kenai/Soldotna,AV TOTAL,727,3,4,2725,2710,734,HOUSE: 30,2020-10-17
30,Kenai/Soldotna,EARLY,0,0,0,0,0,0,HOUSE: 30,2020-10-17
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-10-17
31,Homer/South Kenai,INPERSON,0,0,0,0,0,0,HOUSE: 31,2020-10-17
31,Homer/South Kenai,MAIL,975,1,8,4008,4003,984,HOUSE: 31,2020-10-17
31,Homer/South Kenai,ONLINE,39,0,0,117,114,39,HOUSE: 31,2020-10-17
31,Homer/South Kenai,FAX,0,0,0,0,0,0,HOUSE: 31,2020-10-17
31,Homer/South Kenai,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 31,2020-10-17
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-10-17
31,Homer/South Kenai,AV TOTAL,1014,1,8,4125,4117,1023,HOUSE: 31,2020-10-17
31,Homer/South Kenai,EARLY,0,0,0,0,0,0,HOUSE: 31,2020-10-17
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-10-17
32,Kodiak/Cordova/Seldovia,INPERSON,0,0,0,0,0,0,HOUSE: 32,2020-10-17
32,Kodiak/Cordova/Seldovia,MAIL,628,5,2,2267,2248,635,HOUSE: 32,2020-10-17
32,Kodiak/Cordova/Seldovia,ONLINE,119,1,0,377,367,120,HOUSE: 32,2020-10-17
32,Kodiak/Cordova/Seldovia,FAX,0,0,0,1,1,0,HOUSE: 32,2020-10-17
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 32,2020-10-17
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,0,0,0,HOUSE: 32,2020-10-17
32,Kodiak/Cordova/Seldovia,AV TOTAL,747,6,2,2645,2616,755,HOUSE: 32,2020-10-17
32,Kodiak/Cordova/Seldovia,EARLY,0,0,0,0,0,0,HOUSE: 32,2020-10-17
