district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
03,North Pole/Badger,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 03,2020-10-30
03,North Pole/Badger,FWAB,0,0,0,2,2,0,HOUSE: 03,2020-10-30
03,North Pole/Badger,AV TOTAL,1302,24,5,2280,2280,1331,HOUSE: 03,2020-10-30
03,North Pole/Badger,EARLY,766,0,0,0,0,0,HOUSE: 03,2020-10-30
03,North Pole/Badger,QUESTIONED,0,0,0,0,0,0,HOUSE: 03,2020-10-30
04,Western Fairbanks,INPERSON,12,18,0,0,0,30,HOUSE: 04,2020-10-30
04,Western Fairbanks,MAIL,2276,12,6,3509,3509,2294,HOUSE: 04,2020-10-30
04,Western Fairbanks,ONLINE,150,2,1,372,372,153,HOUSE: 04,2020-10-30
04,Western Fairbanks,FAX,1,0,0,1,1,1,HOUSE: 04,2020-10-30
04,Western Fairbanks,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 04,2020-10-30
04,Western Fairbanks,FWAB,0,0,0,2,2,0,HOUSE: 04,2020-10-30
04,Western Fairbanks,AV TOTAL,2441,32,7,3884,3884,2480,HOUSE: 04,2020-10-30
04,Western Fairbanks,EARLY,1780,0,0,0,0,0,HOUSE: 04,2020-10-30
04,Western Fairbanks,QUESTIONED,0,0,0,0,0,0,HOUSE: 04,2020-10-30
05,Chena Ridge/Airport,INPERSON,9,17,0,0,0,26,HOUSE: 05,2020-10-30
05,Chena Ridge/Airport,MAIL,1706,10,6,2712,2712,1722,HOUSE: 05,2020-10-30
05,Chena Ridge/Airport,ONLINE,146,1,0,347,347,147,HOUSE: 05,2020-10-30
05,Chena Ridge/Airport,FAX,0,0,0,1,1,0,HOUSE: 05,2020-10-30
05,Chena Ridge/Airport,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 05,2020-10-30
05,Chena Ridge/Airport,FWAB,0,0,0,1,1,0,HOUSE: 05,2020-10-30
05,Chena Ridge/Airport,AV TOTAL,1865,28,6,3061,3061,1899,HOUSE: 05,2020-10-30
05,Chena Ridge/Airport,EARLY,1378,0,0,0,0,0,HOUSE: 05,2020-10-30
05,Chena Ridge/Airport,QUESTIONED,0,0,0,0,0,0,HOUSE: 05,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,INPERSON,195,12,2,0,0,209,HOUSE: 06,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,MAIL,1661,7,3,2410,2410,1671,HOUSE: 06,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,ONLINE,268,6,0,609,609,274,HOUSE: 06,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,FAX,0,0,0,0,0,0,HOUSE: 06,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 06,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,FWAB,0,0,0,1,1,0,HOUSE: 06,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,AV TOTAL,2126,25,5,3020,3020,2156,HOUSE: 06,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,EARLY,400,0,0,0,0,0,HOUSE: 06,2020-10-30
06,Eielson/Denali/Upper Yukon/Border Region,QUESTIONED,0,0,0,0,0,0,HOUSE: 06,2020-10-30
07,Greater Wasilla,INPERSON,21,25,1,0,0,47,HOUSE: 07,2020-10-30
07,Greater Wasilla,MAIL,1348,12,5,2276,2276,1365,HOUSE: 07,2020-10-30
07,Greater Wasilla,ONLINE,78,1,2,297,297,81,HOUSE: 07,2020-10-30
07,Greater Wasilla,FAX,0,0,0,0,0,0,HOUSE: 07,2020-10-30
07,Greater Wasilla,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 07,2020-10-30
07,Greater Wasilla,FWAB,0,0,0,1,1,0,HOUSE: 07,2020-10-30
07,Greater Wasilla,AV TOTAL,1450,38,8,2574,2574,1496,HOUSE: 07,2020-10-30
07,Greater Wasilla,EARLY,2265,0,0,0,0,0,HOUSE: 07,2020-10-30
07,Greater Wasilla,QUESTIONED,0,0,0,0,0,0,HOUSE: 07,2020-10-30
08,Big Lake/Point Mackenzie,INPERSON,15,30,0,0,0,45,HOUSE: 08,2020-10-30
08,Big Lake/Point Mackenzie,MAIL,1399,5,6,2237,2237,1410,HOUSE: 08,2020-10-30
08,Big Lake/Point Mackenzie,ONLINE,69,2,1,283,283,72,HOUSE: 08,2020-10-30
08,Big Lake/Point Mackenzie,FAX,0,0,0,0,0,0,HOUSE: 08,2020-10-30
08,Big Lake/Point Mackenzie,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 08,2020-10-30
08,Big Lake/Point Mackenzie,FWAB,0,0,0,0,0,0,HOUSE: 08,2020-10-30
08,Big Lake/Point Mackenzie,AV TOTAL,1483,37,7,2520,2520,1527,HOUSE: 08,2020-10-30
08,Big Lake/Point Mackenzie,EARLY,1582,0,0,0,0,0,HOUSE: 08,2020-10-30
08,Big Lake/Point Mackenzie,QUESTIONED,0,0,0,0,0,0,HOUSE: 08,2020-10-30
09,Richardson Hwy/East Mat-Su,INPERSON,312,20,1,0,0,333,HOUSE: 09,2020-10-30
09,Richardson Hwy/East Mat-Su,MAIL,1637,5,8,2575,2575,1650,HOUSE: 09,2020-10-30
09,Richardson Hwy/East Mat-Su,ONLINE,150,2,1,397,397,153,HOUSE: 09,2020-10-30
09,Richardson Hwy/East Mat-Su,FAX,0,0,0,2,2,0,HOUSE: 09,2020-10-30
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,4,0,1,0,0,5,HOUSE: 09,2020-10-30
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 09,2020-10-30
09,Richardson Hwy/East Mat-Su,AV TOTAL,2103,27,11,2974,2974,2141,HOUSE: 09,2020-10-30
09,Richardson Hwy/East Mat-Su,EARLY,1148,0,0,0,0,0,HOUSE: 09,2020-10-30
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-10-30
10,Rural Mat-Su,INPERSON,398,54,1,0,0,453,HOUSE: 10,2020-10-30
10,Rural Mat-Su,MAIL,1762,13,6,2774,2774,1781,HOUSE: 10,2020-10-30
10,Rural Mat-Su,ONLINE,89,2,1,281,281,92,HOUSE: 10,2020-10-30
10,Rural Mat-Su,FAX,2,0,0,6,6,2,HOUSE: 10,2020-10-30
10,Rural Mat-Su,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 10,2020-10-30
10,Rural Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 10,2020-10-30
10,Rural Mat-Su,AV TOTAL,2257,69,8,3061,3061,2334,HOUSE: 10,2020-10-30
10,Rural Mat-Su,EARLY,1394,0,0,0,0,0,HOUSE: 10,2020-10-30
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-10-30
11,Greater Palmer,INPERSON,18,33,0,0,0,51,HOUSE: 11,2020-10-30
11,Greater Palmer,MAIL,1765,5,15,2694,2694,1785,HOUSE: 11,2020-10-30
11,Greater Palmer,ONLINE,98,6,1,320,320,105,HOUSE: 11,2020-10-30
11,Greater Palmer,FAX,1,0,0,1,1,1,HOUSE: 11,2020-10-30
11,Greater Palmer,SPECIAL NEEDS,0,1,0,0,0,1,HOUSE: 11,2020-10-30
11,Greater Palmer,FWAB,0,0,0,2,2,0,HOUSE: 11,2020-10-30
11,Greater Palmer,AV TOTAL,1882,45,16,3017,3017,1943,HOUSE: 11,2020-10-30
11,Greater Palmer,EARLY,2469,0,0,0,0,0,HOUSE: 11,2020-10-30
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-10-30
12,Chugiak/Gateway,INPERSON,195,39,1,0,0,235,HOUSE: 12,2020-10-30
12,Chugiak/Gateway,MAIL,1806,9,9,3033,3033,1824,HOUSE: 12,2020-10-30
12,Chugiak/Gateway,ONLINE,106,1,0,378,378,107,HOUSE: 12,2020-10-30
12,Chugiak/Gateway,FAX,0,0,0,1,1,0,HOUSE: 12,2020-10-30
12,Chugiak/Gateway,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 12,2020-10-30
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-10-30
12,Chugiak/Gateway,AV TOTAL,2110,49,10,3412,3412,2169,HOUSE: 12,2020-10-30
12,Chugiak/Gateway,EARLY,1581,0,0,0,0,0,HOUSE: 12,2020-10-30
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-10-30
13,Fort Richardson/North Eagle River,INPERSON,313,18,0,0,0,331,HOUSE: 13,2020-10-30
13,Fort Richardson/North Eagle River,MAIL,1729,14,5,2665,2665,1748,HOUSE: 13,2020-10-30
13,Fort Richardson/North Eagle River,ONLINE,368,4,6,939,939,378,HOUSE: 13,2020-10-30
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-10-30
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,0,1,0,0,0,1,HOUSE: 13,2020-10-30
13,Fort Richardson/North Eagle River,FWAB,1,0,0,8,8,1,HOUSE: 13,2020-10-30
13,Fort Richardson/North Eagle River,AV TOTAL,2412,37,11,3615,3615,2460,HOUSE: 13,2020-10-30
13,Fort Richardson/North Eagle River,EARLY,287,0,0,0,0,0,HOUSE: 13,2020-10-30
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-10-30
14,Eagle River/Chugach State Park,INPERSON,672,12,1,0,0,685,HOUSE: 14,2020-10-30
14,Eagle River/Chugach State Park,MAIL,2950,14,15,4438,4438,2979,HOUSE: 14,2020-10-30
14,Eagle River/Chugach State Park,ONLINE,369,3,1,882,882,373,HOUSE: 14,2020-10-30
14,Eagle River/Chugach State Park,FAX,1,0,0,2,2,1,HOUSE: 14,2020-10-30
14,Eagle River/Chugach State Park,SPECIAL NEEDS,1,2,0,0,0,3,HOUSE: 14,2020-10-30
14,Eagle River/Chugach State Park,FWAB,0,0,0,6,6,0,HOUSE: 14,2020-10-30
14,Eagle River/Chugach State Park,AV TOTAL,3993,31,17,5328,5328,4041,HOUSE: 14,2020-10-30
14,Eagle River/Chugach State Park,EARLY,438,0,0,0,0,0,HOUSE: 14,2020-10-30
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-10-30
15,Elmendorf,INPERSON,30,24,0,0,0,54,HOUSE: 15,2020-10-30
15,Elmendorf,MAIL,1356,10,11,2209,2209,1377,HOUSE: 15,2020-10-30
15,Elmendorf,ONLINE,271,10,1,622,622,281,HOUSE: 15,2020-10-30
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-10-30
15,Elmendorf,SPECIAL NEEDS,2,1,0,0,0,3,HOUSE: 15,2020-10-30
15,Elmendorf,FWAB,2,1,0,6,6,3,HOUSE: 15,2020-10-30
15,Elmendorf,AV TOTAL,1661,46,12,2837,2837,1718,HOUSE: 15,2020-10-30
15,Elmendorf,EARLY,482,0,0,0,0,0,HOUSE: 15,2020-10-30
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-10-30
16,Anchorage - College Gate,INPERSON,46,19,1,0,0,66,HOUSE: 16,2020-10-30
16,Anchorage - College Gate,MAIL,2200,16,8,3399,3399,2224,HOUSE: 16,2020-10-30
16,Anchorage - College Gate,ONLINE,93,4,0,357,357,97,HOUSE: 16,2020-10-30
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-10-30
16,Anchorage - College Gate,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 16,2020-10-30
16,Anchorage - College Gate,FWAB,0,0,0,1,1,0,HOUSE: 16,2020-10-30
16,Anchorage - College Gate,AV TOTAL,2340,39,9,3757,3757,2388,HOUSE: 16,2020-10-30
16,Anchorage - College Gate,EARLY,877,0,0,0,0,0,HOUSE: 16,2020-10-30
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-10-30
17,Anchorage - University,INPERSON,37,30,0,0,0,67,HOUSE: 17,2020-10-30
17,Anchorage - University,MAIL,2028,36,4,3139,3139,2068,HOUSE: 17,2020-10-30
17,Anchorage - University,ONLINE,112,1,0,285,285,113,HOUSE: 17,2020-10-30
17,Anchorage - University,FAX,0,0,0,3,3,0,HOUSE: 17,2020-10-30
17,Anchorage - University,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 17,2020-10-30
17,Anchorage - University,FWAB,1,1,0,4,4,2,HOUSE: 17,2020-10-30
17,Anchorage - University,AV TOTAL,2179,68,4,3431,3431,2251,HOUSE: 17,2020-10-30
17,Anchorage - University,EARLY,969,0,0,0,0,0,HOUSE: 17,2020-10-30
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-10-30
18,Anchorage - Spenard,INPERSON,22,36,1,0,0,59,HOUSE: 18,2020-10-30
18,Anchorage - Spenard,MAIL,2407,20,19,3696,3696,2446,HOUSE: 18,2020-10-30
18,Anchorage - Spenard,ONLINE,71,1,0,253,253,72,HOUSE: 18,2020-10-30
18,Anchorage - Spenard,FAX,0,0,0,3,3,0,HOUSE: 18,2020-10-30
18,Anchorage - Spenard,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 18,2020-10-30
18,Anchorage - Spenard,FWAB,0,0,0,2,2,0,HOUSE: 18,2020-10-30
18,Anchorage - Spenard,AV TOTAL,2502,57,20,3954,3954,2579,HOUSE: 18,2020-10-30
18,Anchorage - Spenard,EARLY,1234,0,0,0,0,0,HOUSE: 18,2020-10-30
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-10-30
19,Anchorage - Mountainview,INPERSON,47,15,1,0,0,63,HOUSE: 19,2020-10-30
19,Anchorage - Mountainview,MAIL,1377,12,5,2170,2170,1394,HOUSE: 19,2020-10-30
19,Anchorage - Mountainview,ONLINE,34,0,0,132,132,34,HOUSE: 19,2020-10-30
19,Anchorage - Mountainview,FAX,0,0,0,1,1,0,HOUSE: 19,2020-10-30
19,Anchorage - Mountainview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 19,2020-10-30
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-10-30
19,Anchorage - Mountainview,AV TOTAL,1460,27,6,2303,2303,1493,HOUSE: 19,2020-10-30
19,Anchorage - Mountainview,EARLY,547,0,0,0,0,0,HOUSE: 19,2020-10-30
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-10-30
20,Anchorage - Downtown,INPERSON,49,32,0,0,0,81,HOUSE: 20,2020-10-30
20,Anchorage - Downtown,MAIL,2434,26,9,3741,3741,2469,HOUSE: 20,2020-10-30
20,Anchorage - Downtown,ONLINE,117,1,0,284,284,118,HOUSE: 20,2020-10-30
20,Anchorage - Downtown,FAX,1,0,0,2,2,1,HOUSE: 20,2020-10-30
20,Anchorage - Downtown,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 20,2020-10-30
20,Anchorage - Downtown,FWAB,0,0,0,4,4,0,HOUSE: 20,2020-10-30
20,Anchorage - Downtown,AV TOTAL,2602,59,9,4031,4031,2670,HOUSE: 20,2020-10-30
20,Anchorage - Downtown,EARLY,1381,0,0,0,0,0,HOUSE: 20,2020-10-30
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-10-30
21,West Anchorage,INPERSON,12,17,0,0,0,29,HOUSE: 21,2020-10-30
21,West Anchorage,MAIL,2927,17,9,4337,4337,2953,HOUSE: 21,2020-10-30
21,West Anchorage,ONLINE,107,3,1,296,296,111,HOUSE: 21,2020-10-30
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-10-30
21,West Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 21,2020-10-30
21,West Anchorage,FWAB,1,0,0,1,1,1,HOUSE: 21,2020-10-30
21,West Anchorage,AV TOTAL,3047,37,10,4634,4634,3094,HOUSE: 21,2020-10-30
21,West Anchorage,EARLY,1358,0,0,0,0,0,HOUSE: 21,2020-10-30
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-10-30
22,Anchorage - Sand Lake,INPERSON,14,17,0,0,0,31,HOUSE: 22,2020-10-30
22,Anchorage - Sand Lake,MAIL,2658,12,4,4048,4048,2674,HOUSE: 22,2020-10-30
22,Anchorage - Sand Lake,ONLINE,74,1,2,280,280,77,HOUSE: 22,2020-10-30
22,Anchorage - Sand Lake,FAX,0,0,0,1,1,0,HOUSE: 22,2020-10-30
22,Anchorage - Sand Lake,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 22,2020-10-30
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-10-30
22,Anchorage - Sand Lake,AV TOTAL,2748,30,6,4329,4329,2784,HOUSE: 22,2020-10-30
22,Anchorage - Sand Lake,EARLY,1074,0,0,0,0,0,HOUSE: 22,2020-10-30
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-10-30
23,Anchorage - Taku,INPERSON,16,24,1,0,0,41,HOUSE: 23,2020-10-30
23,Anchorage - Taku,MAIL,1834,16,10,3022,3022,1860,HOUSE: 23,2020-10-30
23,Anchorage - Taku,ONLINE,53,2,0,221,221,55,HOUSE: 23,2020-10-30
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-10-30
23,Anchorage - Taku,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 23,2020-10-30
23,Anchorage - Taku,FWAB,0,0,0,4,4,0,HOUSE: 23,2020-10-30
23,Anchorage - Taku,AV TOTAL,1905,42,11,3247,3247,1958,HOUSE: 23,2020-10-30
23,Anchorage - Taku,EARLY,935,0,0,0,0,0,HOUSE: 23,2020-10-30
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-10-30
24,Anchorage - Oceanview,INPERSON,13,15,0,0,0,28,HOUSE: 24,2020-10-30
24,Anchorage - Oceanview,MAIL,3095,13,6,4613,4612,3114,HOUSE: 24,2020-10-30
24,Anchorage - Oceanview,ONLINE,90,3,0,335,335,93,HOUSE: 24,2020-10-30
24,Anchorage - Oceanview,FAX,0,0,0,2,2,0,HOUSE: 24,2020-10-30
24,Anchorage - Oceanview,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 24,2020-10-30
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-10-30
24,Anchorage - Oceanview,AV TOTAL,3199,31,6,4950,4949,3236,HOUSE: 24,2020-10-30
24,Anchorage - Oceanview,EARLY,1354,0,0,0,0,0,HOUSE: 24,2020-10-30
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-10-30
25,Anchorage - Abbott,INPERSON,24,16,0,0,0,40,HOUSE: 25,2020-10-30
25,Anchorage - Abbott,MAIL,2484,16,9,3848,3848,2509,HOUSE: 25,2020-10-30
25,Anchorage - Abbott,ONLINE,83,0,2,309,309,85,HOUSE: 25,2020-10-30
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-10-30
25,Anchorage - Abbott,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 25,2020-10-30
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-10-30
25,Anchorage - Abbott,AV TOTAL,2593,32,11,4158,4158,2636,HOUSE: 25,2020-10-30
25,Anchorage - Abbott,EARLY,1169,0,0,0,0,0,HOUSE: 25,2020-10-30
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-10-30
26,Anchorage - Huffman,INPERSON,23,10,0,0,0,33,HOUSE: 26,2020-10-30
26,Anchorage - Huffman,MAIL,2794,13,7,4316,4316,2814,HOUSE: 26,2020-10-30
26,Anchorage - Huffman,ONLINE,88,2,1,355,355,91,HOUSE: 26,2020-10-30
26,Anchorage - Huffman,FAX,0,0,0,2,2,0,HOUSE: 26,2020-10-30
26,Anchorage - Huffman,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 26,2020-10-30
26,Anchorage - Huffman,FWAB,0,0,0,2,2,0,HOUSE: 26,2020-10-30
26,Anchorage - Huffman,AV TOTAL,2906,25,8,4675,4675,2939,HOUSE: 26,2020-10-30
26,Anchorage - Huffman,EARLY,1326,0,0,0,0,0,HOUSE: 26,2020-10-30
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-10-30
27,Anchorage - Basher,INPERSON,50,16,0,0,0,66,HOUSE: 27,2020-10-30
27,Anchorage - Basher,MAIL,2710,6,7,4112,4112,2723,HOUSE: 27,2020-10-30
27,Anchorage - Basher,ONLINE,124,0,0,411,411,124,HOUSE: 27,2020-10-30
27,Anchorage - Basher,FAX,0,0,0,2,2,0,HOUSE: 27,2020-10-30
27,Anchorage - Basher,SPECIAL NEEDS,4,1,0,0,0,5,HOUSE: 27,2020-10-30
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-10-30
27,Anchorage - Basher,AV TOTAL,2888,23,7,4525,4525,2918,HOUSE: 27,2020-10-30
27,Anchorage - Basher,EARLY,1100,0,0,0,0,0,HOUSE: 27,2020-10-30
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-10-30
28,South Anchorage,INPERSON,18,15,2,0,0,35,HOUSE: 28,2020-10-30
28,South Anchorage,MAIL,4099,7,8,6193,6193,4114,HOUSE: 28,2020-10-30
28,South Anchorage,ONLINE,130,0,1,411,411,131,HOUSE: 28,2020-10-30
28,South Anchorage,FAX,1,0,0,1,1,1,HOUSE: 28,2020-10-30
28,South Anchorage,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 28,2020-10-30
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-10-30
28,South Anchorage,AV TOTAL,4251,22,11,6605,6605,4284,HOUSE: 28,2020-10-30
28,South Anchorage,EARLY,1585,0,0,0,0,0,HOUSE: 28,2020-10-30
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-10-30
29,North Kenai,INPERSON,679,4,0,0,0,683,HOUSE: 29,2020-10-30
29,North Kenai,MAIL,1934,3,9,3051,3051,1946,HOUSE: 29,2020-10-30
29,North Kenai,ONLINE,94,1,1,270,270,96,HOUSE: 29,2020-10-30
29,North Kenai,FAX,0,0,0,1,1,0,HOUSE: 29,2020-10-30
29,North Kenai,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 29,2020-10-30
29,North Kenai,FWAB,0,0,0,2,2,0,HOUSE: 29,2020-10-30
29,North Kenai,AV TOTAL,2713,8,10,3324,3324,2731,HOUSE: 29,2020-10-30
29,North Kenai,EARLY,37,0,0,0,0,0,HOUSE: 29,2020-10-30
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-10-30
30,Kenai/Soldotna,INPERSON,654,11,1,0,0,666,HOUSE: 30,2020-10-30
30,Kenai/Soldotna,MAIL,1562,17,8,2782,2782,1587,HOUSE: 30,2020-10-30
30,Kenai/Soldotna,ONLINE,37,0,0,242,242,37,HOUSE: 30,2020-10-30
30,Kenai/Soldotna,FAX,0,0,0,1,1,0,HOUSE: 30,2020-10-30
30,Kenai/Soldotna,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 30,2020-10-30
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-10-30
30,Kenai/Soldotna,AV TOTAL,2258,28,9,3025,3025,2295,HOUSE: 30,2020-10-30
30,Kenai/Soldotna,EARLY,11,0,0,0,0,0,HOUSE: 30,2020-10-30
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-10-30
31,Homer/South Kenai,INPERSON,629,8,0,0,0,637,HOUSE: 31,2020-10-30
31,Homer/South Kenai,MAIL,2461,6,8,4175,4175,2475,HOUSE: 31,2020-10-30
31,Homer/South Kenai,ONLINE,63,1,0,322,322,64,HOUSE: 31,2020-10-30
31,Homer/South Kenai,FAX,1,0,0,6,6,1,HOUSE: 31,2020-10-30
31,Homer/South Kenai,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 31,2020-10-30
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-10-30
31,Homer/South Kenai,AV TOTAL,3156,15,8,4503,4503,3179,HOUSE: 31,2020-10-30
31,Homer/South Kenai,EARLY,26,0,0,0,0,0,HOUSE: 31,2020-10-30
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-10-30
32,Kodiak/Cordova/Seldovia,INPERSON,406,6,0,0,0,412,HOUSE: 32,2020-10-30
32,Kodiak/Cordova/Seldovia,MAIL,1202,32,2,2355,2355,1236,HOUSE: 32,2020-10-30
32,Kodiak/Cordova/Seldovia,ONLINE,192,7,1,516,516,200,HOUSE: 32,2020-10-30
32,Kodiak/Cordova/Seldovia,FAX,1,0,0,5,5,1,HOUSE: 32,2020-10-30
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 32,2020-10-30
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,4,4,0,HOUSE: 32,2020-10-30
