district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
04,Western Fairbanks,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 04,2020-10-29
04,Western Fairbanks,FWAB,0,0,0,2,2,0,HOUSE: 04,2020-10-29
04,Western Fairbanks,AV TOTAL,2310,28,6,3870,3866,2344,HOUSE: 04,2020-10-29
04,Western Fairbanks,EARLY,1591,0,0,0,0,0,HOUSE: 04,2020-10-29
04,Western Fairbanks,QUESTIONED,0,0,0,0,0,0,HOUSE: 04,2020-10-29
05,Chena Ridge/Airport,INPERSON,7,15,0,0,0,22,HOUSE: 05,2020-10-29
05,Chena Ridge/Airport,MAIL,1624,9,5,2712,2712,1638,HOUSE: 05,2020-10-29
05,Chena Ridge/Airport,ONLINE,125,0,0,339,334,125,HOUSE: 05,2020-10-29
05,Chena Ridge/Airport,FAX,0,0,0,1,1,0,HOUSE: 05,2020-10-29
05,Chena Ridge/Airport,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 05,2020-10-29
05,Chena Ridge/Airport,FWAB,0,0,0,1,1,0,HOUSE: 05,2020-10-29
05,Chena Ridge/Airport,AV TOTAL,1758,24,5,3053,3048,1787,HOUSE: 05,2020-10-29
05,Chena Ridge/Airport,EARLY,1251,0,0,0,0,0,HOUSE: 05,2020-10-29
05,Chena Ridge/Airport,QUESTIONED,0,0,0,0,0,0,HOUSE: 05,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,INPERSON,177,11,1,0,0,189,HOUSE: 06,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,MAIL,1581,7,1,2410,2410,1589,HOUSE: 06,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,ONLINE,249,5,0,597,593,254,HOUSE: 06,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,FAX,0,0,0,0,0,0,HOUSE: 06,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 06,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,FWAB,0,0,0,1,1,0,HOUSE: 06,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,AV TOTAL,2007,23,2,3008,3004,2032,HOUSE: 06,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,EARLY,353,0,0,0,0,0,HOUSE: 06,2020-10-29
06,Eielson/Denali/Upper Yukon/Border Region,QUESTIONED,0,0,0,0,0,0,HOUSE: 06,2020-10-29
07,Greater Wasilla,INPERSON,18,18,1,0,0,37,HOUSE: 07,2020-10-29
07,Greater Wasilla,MAIL,1269,9,5,2276,2276,1283,HOUSE: 07,2020-10-29
07,Greater Wasilla,ONLINE,71,1,1,284,274,73,HOUSE: 07,2020-10-29
07,Greater Wasilla,FAX,0,0,0,0,0,0,HOUSE: 07,2020-10-29
07,Greater Wasilla,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 07,2020-10-29
07,Greater Wasilla,FWAB,0,0,0,1,1,0,HOUSE: 07,2020-10-29
07,Greater Wasilla,AV TOTAL,1358,28,7,2561,2551,1393,HOUSE: 07,2020-10-29
07,Greater Wasilla,EARLY,2077,0,0,0,0,0,HOUSE: 07,2020-10-29
07,Greater Wasilla,QUESTIONED,0,0,0,0,0,0,HOUSE: 07,2020-10-29
08,Big Lake/Point Mackenzie,INPERSON,13,22,0,0,0,35,HOUSE: 08,2020-10-29
08,Big Lake/Point Mackenzie,MAIL,1321,3,6,2237,2237,1330,HOUSE: 08,2020-10-29
08,Big Lake/Point Mackenzie,ONLINE,53,2,0,280,271,55,HOUSE: 08,2020-10-29
08,Big Lake/Point Mackenzie,FAX,0,0,0,0,0,0,HOUSE: 08,2020-10-29
08,Big Lake/Point Mackenzie,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 08,2020-10-29
08,Big Lake/Point Mackenzie,FWAB,0,0,0,0,0,0,HOUSE: 08,2020-10-29
08,Big Lake/Point Mackenzie,AV TOTAL,1387,27,6,2517,2508,1420,HOUSE: 08,2020-10-29
08,Big Lake/Point Mackenzie,EARLY,1439,0,0,0,0,0,HOUSE: 08,2020-10-29
08,Big Lake/Point Mackenzie,QUESTIONED,0,0,0,0,0,0,HOUSE: 08,2020-10-29
09,Richardson Hwy/East Mat-Su,INPERSON,189,9,1,0,0,199,HOUSE: 09,2020-10-29
09,Richardson Hwy/East Mat-Su,MAIL,1577,4,8,2578,2578,1589,HOUSE: 09,2020-10-29
09,Richardson Hwy/East Mat-Su,ONLINE,147,2,1,382,374,150,HOUSE: 09,2020-10-29
09,Richardson Hwy/East Mat-Su,FAX,0,0,0,1,0,0,HOUSE: 09,2020-10-29
09,Richardson Hwy/East Mat-Su,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 09,2020-10-29
09,Richardson Hwy/East Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 09,2020-10-29
09,Richardson Hwy/East Mat-Su,AV TOTAL,1916,15,10,2961,2952,1941,HOUSE: 09,2020-10-29
09,Richardson Hwy/East Mat-Su,EARLY,1001,0,0,0,0,0,HOUSE: 09,2020-10-29
09,Richardson Hwy/East Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 09,2020-10-29
10,Rural Mat-Su,INPERSON,379,43,1,0,0,423,HOUSE: 10,2020-10-29
10,Rural Mat-Su,MAIL,1674,10,3,2775,2775,1687,HOUSE: 10,2020-10-29
10,Rural Mat-Su,ONLINE,78,2,1,275,266,81,HOUSE: 10,2020-10-29
10,Rural Mat-Su,FAX,1,0,0,6,6,1,HOUSE: 10,2020-10-29
10,Rural Mat-Su,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 10,2020-10-29
10,Rural Mat-Su,FWAB,0,0,0,0,0,0,HOUSE: 10,2020-10-29
10,Rural Mat-Su,AV TOTAL,2137,55,5,3056,3047,2197,HOUSE: 10,2020-10-29
10,Rural Mat-Su,EARLY,1251,0,0,0,0,0,HOUSE: 10,2020-10-29
10,Rural Mat-Su,QUESTIONED,0,0,0,0,0,0,HOUSE: 10,2020-10-29
11,Greater Palmer,INPERSON,17,27,0,0,0,44,HOUSE: 11,2020-10-29
11,Greater Palmer,MAIL,1673,4,15,2694,2694,1692,HOUSE: 11,2020-10-29
11,Greater Palmer,ONLINE,92,4,1,310,298,97,HOUSE: 11,2020-10-29
11,Greater Palmer,FAX,1,0,0,1,1,1,HOUSE: 11,2020-10-29
11,Greater Palmer,SPECIAL NEEDS,0,1,0,0,0,1,HOUSE: 11,2020-10-29
11,Greater Palmer,FWAB,0,0,0,2,2,0,HOUSE: 11,2020-10-29
11,Greater Palmer,AV TOTAL,1783,36,16,3007,2995,1835,HOUSE: 11,2020-10-29
11,Greater Palmer,EARLY,2184,0,0,0,0,0,HOUSE: 11,2020-10-29
11,Greater Palmer,QUESTIONED,0,0,0,0,0,0,HOUSE: 11,2020-10-29
12,Chugiak/Gateway,INPERSON,195,39,1,0,0,235,HOUSE: 12,2020-10-29
12,Chugiak/Gateway,MAIL,1734,8,7,3033,3033,1749,HOUSE: 12,2020-10-29
12,Chugiak/Gateway,ONLINE,106,1,0,370,360,107,HOUSE: 12,2020-10-29
12,Chugiak/Gateway,FAX,0,0,0,1,1,0,HOUSE: 12,2020-10-29
12,Chugiak/Gateway,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 12,2020-10-29
12,Chugiak/Gateway,FWAB,0,0,0,0,0,0,HOUSE: 12,2020-10-29
12,Chugiak/Gateway,AV TOTAL,2038,48,8,3404,3394,2094,HOUSE: 12,2020-10-29
12,Chugiak/Gateway,EARLY,1416,0,0,0,0,0,HOUSE: 12,2020-10-29
12,Chugiak/Gateway,QUESTIONED,0,0,0,0,0,0,HOUSE: 12,2020-10-29
13,Fort Richardson/North Eagle River,INPERSON,240,9,0,0,0,249,HOUSE: 13,2020-10-29
13,Fort Richardson/North Eagle River,MAIL,1584,11,5,2665,2665,1600,HOUSE: 13,2020-10-29
13,Fort Richardson/North Eagle River,ONLINE,345,5,6,920,908,356,HOUSE: 13,2020-10-29
13,Fort Richardson/North Eagle River,FAX,1,0,0,3,3,1,HOUSE: 13,2020-10-29
13,Fort Richardson/North Eagle River,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 13,2020-10-29
13,Fort Richardson/North Eagle River,FWAB,1,0,0,8,8,1,HOUSE: 13,2020-10-29
13,Fort Richardson/North Eagle River,AV TOTAL,2171,25,11,3596,3584,2207,HOUSE: 13,2020-10-29
13,Fort Richardson/North Eagle River,EARLY,253,0,0,0,0,0,HOUSE: 13,2020-10-29
13,Fort Richardson/North Eagle River,QUESTIONED,0,0,0,0,0,0,HOUSE: 13,2020-10-29
14,Eagle River/Chugach State Park,INPERSON,672,12,1,0,0,685,HOUSE: 14,2020-10-29
14,Eagle River/Chugach State Park,MAIL,2822,10,14,4438,4438,2846,HOUSE: 14,2020-10-29
14,Eagle River/Chugach State Park,ONLINE,345,1,1,875,871,347,HOUSE: 14,2020-10-29
14,Eagle River/Chugach State Park,FAX,1,0,0,2,2,1,HOUSE: 14,2020-10-29
14,Eagle River/Chugach State Park,SPECIAL NEEDS,1,2,0,0,0,3,HOUSE: 14,2020-10-29
14,Eagle River/Chugach State Park,FWAB,0,0,0,4,4,0,HOUSE: 14,2020-10-29
14,Eagle River/Chugach State Park,AV TOTAL,3841,25,16,5319,5315,3882,HOUSE: 14,2020-10-29
14,Eagle River/Chugach State Park,EARLY,389,0,0,0,0,0,HOUSE: 14,2020-10-29
14,Eagle River/Chugach State Park,QUESTIONED,0,0,0,0,0,0,HOUSE: 14,2020-10-29
15,Elmendorf,INPERSON,28,20,0,0,0,48,HOUSE: 15,2020-10-29
15,Elmendorf,MAIL,1273,8,8,2209,2209,1289,HOUSE: 15,2020-10-29
15,Elmendorf,ONLINE,234,8,1,612,602,242,HOUSE: 15,2020-10-29
15,Elmendorf,FAX,0,0,0,0,0,0,HOUSE: 15,2020-10-29
15,Elmendorf,SPECIAL NEEDS,1,1,0,0,0,2,HOUSE: 15,2020-10-29
15,Elmendorf,FWAB,0,0,0,5,5,0,HOUSE: 15,2020-10-29
15,Elmendorf,AV TOTAL,1536,37,9,2826,2816,1581,HOUSE: 15,2020-10-29
15,Elmendorf,EARLY,434,0,0,0,0,0,HOUSE: 15,2020-10-29
15,Elmendorf,QUESTIONED,0,0,0,0,0,0,HOUSE: 15,2020-10-29
16,Anchorage - College Gate,INPERSON,46,19,1,0,0,66,HOUSE: 16,2020-10-29
16,Anchorage - College Gate,MAIL,2151,15,8,3400,3400,2174,HOUSE: 16,2020-10-29
16,Anchorage - College Gate,ONLINE,93,4,0,340,336,97,HOUSE: 16,2020-10-29
16,Anchorage - College Gate,FAX,0,0,0,0,0,0,HOUSE: 16,2020-10-29
16,Anchorage - College Gate,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 16,2020-10-29
16,Anchorage - College Gate,FWAB,0,0,0,1,1,0,HOUSE: 16,2020-10-29
16,Anchorage - College Gate,AV TOTAL,2291,38,9,3741,3737,2338,HOUSE: 16,2020-10-29
16,Anchorage - College Gate,EARLY,774,0,0,0,0,0,HOUSE: 16,2020-10-29
16,Anchorage - College Gate,QUESTIONED,0,0,0,0,0,0,HOUSE: 16,2020-10-29
17,Anchorage - University,INPERSON,22,22,0,0,0,44,HOUSE: 17,2020-10-29
17,Anchorage - University,MAIL,1852,29,4,3139,3139,1885,HOUSE: 17,2020-10-29
17,Anchorage - University,ONLINE,93,1,0,279,271,94,HOUSE: 17,2020-10-29
17,Anchorage - University,FAX,0,0,0,3,0,0,HOUSE: 17,2020-10-29
17,Anchorage - University,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 17,2020-10-29
17,Anchorage - University,FWAB,0,0,0,3,3,0,HOUSE: 17,2020-10-29
17,Anchorage - University,AV TOTAL,1968,52,4,3424,3413,2024,HOUSE: 17,2020-10-29
17,Anchorage - University,EARLY,885,0,0,0,0,0,HOUSE: 17,2020-10-29
17,Anchorage - University,QUESTIONED,0,0,0,0,0,0,HOUSE: 17,2020-10-29
18,Anchorage - Spenard,INPERSON,16,24,0,0,0,40,HOUSE: 18,2020-10-29
18,Anchorage - Spenard,MAIL,2260,18,17,3697,3697,2295,HOUSE: 18,2020-10-29
18,Anchorage - Spenard,ONLINE,51,1,0,244,240,52,HOUSE: 18,2020-10-29
18,Anchorage - Spenard,FAX,0,0,0,3,3,0,HOUSE: 18,2020-10-29
18,Anchorage - Spenard,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 18,2020-10-29
18,Anchorage - Spenard,FWAB,0,0,0,2,2,0,HOUSE: 18,2020-10-29
18,Anchorage - Spenard,AV TOTAL,2329,43,17,3946,3942,2389,HOUSE: 18,2020-10-29
18,Anchorage - Spenard,EARLY,1116,0,0,0,0,0,HOUSE: 18,2020-10-29
18,Anchorage - Spenard,QUESTIONED,0,0,0,0,0,0,HOUSE: 18,2020-10-29
19,Anchorage - Mountainview,INPERSON,46,12,0,0,0,58,HOUSE: 19,2020-10-29
19,Anchorage - Mountainview,MAIL,1291,7,4,2171,2171,1302,HOUSE: 19,2020-10-29
19,Anchorage - Mountainview,ONLINE,27,0,0,129,125,27,HOUSE: 19,2020-10-29
19,Anchorage - Mountainview,FAX,0,0,0,1,0,0,HOUSE: 19,2020-10-29
19,Anchorage - Mountainview,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 19,2020-10-29
19,Anchorage - Mountainview,FWAB,0,0,0,0,0,0,HOUSE: 19,2020-10-29
19,Anchorage - Mountainview,AV TOTAL,1366,19,4,2301,2296,1389,HOUSE: 19,2020-10-29
19,Anchorage - Mountainview,EARLY,480,0,0,0,0,0,HOUSE: 19,2020-10-29
19,Anchorage - Mountainview,QUESTIONED,0,0,0,0,0,0,HOUSE: 19,2020-10-29
20,Anchorage - Downtown,INPERSON,39,26,0,0,0,65,HOUSE: 20,2020-10-29
20,Anchorage - Downtown,MAIL,2239,20,7,3741,3741,2266,HOUSE: 20,2020-10-29
20,Anchorage - Downtown,ONLINE,101,1,0,276,276,102,HOUSE: 20,2020-10-29
20,Anchorage - Downtown,FAX,1,0,0,2,2,1,HOUSE: 20,2020-10-29
20,Anchorage - Downtown,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 20,2020-10-29
20,Anchorage - Downtown,FWAB,0,0,0,4,4,0,HOUSE: 20,2020-10-29
20,Anchorage - Downtown,AV TOTAL,2380,47,7,4023,4023,2434,HOUSE: 20,2020-10-29
20,Anchorage - Downtown,EARLY,1267,0,0,0,0,0,HOUSE: 20,2020-10-29
20,Anchorage - Downtown,QUESTIONED,0,0,0,0,0,0,HOUSE: 20,2020-10-29
21,West Anchorage,INPERSON,5,13,0,0,0,18,HOUSE: 21,2020-10-29
21,West Anchorage,MAIL,2620,13,7,4339,4339,2640,HOUSE: 21,2020-10-29
21,West Anchorage,ONLINE,85,2,1,284,277,88,HOUSE: 21,2020-10-29
21,West Anchorage,FAX,0,0,0,0,0,0,HOUSE: 21,2020-10-29
21,West Anchorage,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 21,2020-10-29
21,West Anchorage,FWAB,0,0,0,1,1,0,HOUSE: 21,2020-10-29
21,West Anchorage,AV TOTAL,2710,28,8,4624,4617,2746,HOUSE: 21,2020-10-29
21,West Anchorage,EARLY,1224,0,0,0,0,0,HOUSE: 21,2020-10-29
21,West Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 21,2020-10-29
22,Anchorage - Sand Lake,INPERSON,13,14,0,0,0,27,HOUSE: 22,2020-10-29
22,Anchorage - Sand Lake,MAIL,2467,13,3,4050,4050,2483,HOUSE: 22,2020-10-29
22,Anchorage - Sand Lake,ONLINE,74,1,2,276,271,77,HOUSE: 22,2020-10-29
22,Anchorage - Sand Lake,FAX,0,0,0,1,0,0,HOUSE: 22,2020-10-29
22,Anchorage - Sand Lake,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 22,2020-10-29
22,Anchorage - Sand Lake,FWAB,0,0,0,0,0,0,HOUSE: 22,2020-10-29
22,Anchorage - Sand Lake,AV TOTAL,2555,28,5,4327,4321,2588,HOUSE: 22,2020-10-29
22,Anchorage - Sand Lake,EARLY,955,0,0,0,0,0,HOUSE: 22,2020-10-29
22,Anchorage - Sand Lake,QUESTIONED,0,0,0,0,0,0,HOUSE: 22,2020-10-29
23,Anchorage - Taku,INPERSON,3,21,1,0,0,25,HOUSE: 23,2020-10-29
23,Anchorage - Taku,MAIL,1760,14,10,3023,3023,1784,HOUSE: 23,2020-10-29
23,Anchorage - Taku,ONLINE,49,1,0,214,209,50,HOUSE: 23,2020-10-29
23,Anchorage - Taku,FAX,0,0,0,0,0,0,HOUSE: 23,2020-10-29
23,Anchorage - Taku,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 23,2020-10-29
23,Anchorage - Taku,FWAB,0,0,0,4,4,0,HOUSE: 23,2020-10-29
23,Anchorage - Taku,AV TOTAL,1814,36,11,3241,3236,1861,HOUSE: 23,2020-10-29
23,Anchorage - Taku,EARLY,843,0,0,0,0,0,HOUSE: 23,2020-10-29
23,Anchorage - Taku,QUESTIONED,0,0,0,0,0,0,HOUSE: 23,2020-10-29
24,Anchorage - Oceanview,INPERSON,4,9,0,0,0,13,HOUSE: 24,2020-10-29
24,Anchorage - Oceanview,MAIL,2891,11,6,4616,4615,2908,HOUSE: 24,2020-10-29
24,Anchorage - Oceanview,ONLINE,78,3,0,324,314,81,HOUSE: 24,2020-10-29
24,Anchorage - Oceanview,FAX,0,0,0,2,2,0,HOUSE: 24,2020-10-29
24,Anchorage - Oceanview,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 24,2020-10-29
24,Anchorage - Oceanview,FWAB,0,0,0,0,0,0,HOUSE: 24,2020-10-29
24,Anchorage - Oceanview,AV TOTAL,2974,23,6,4942,4931,3003,HOUSE: 24,2020-10-29
24,Anchorage - Oceanview,EARLY,1228,0,0,0,0,0,HOUSE: 24,2020-10-29
24,Anchorage - Oceanview,QUESTIONED,0,0,0,0,0,0,HOUSE: 24,2020-10-29
25,Anchorage - Abbott,INPERSON,15,14,0,0,0,29,HOUSE: 25,2020-10-29
25,Anchorage - Abbott,MAIL,2258,9,8,3848,3848,2275,HOUSE: 25,2020-10-29
25,Anchorage - Abbott,ONLINE,77,0,2,306,301,79,HOUSE: 25,2020-10-29
25,Anchorage - Abbott,FAX,0,0,0,0,0,0,HOUSE: 25,2020-10-29
25,Anchorage - Abbott,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 25,2020-10-29
25,Anchorage - Abbott,FWAB,0,0,0,1,1,0,HOUSE: 25,2020-10-29
25,Anchorage - Abbott,AV TOTAL,2351,23,10,4155,4150,2384,HOUSE: 25,2020-10-29
25,Anchorage - Abbott,EARLY,1037,0,0,0,0,0,HOUSE: 25,2020-10-29
25,Anchorage - Abbott,QUESTIONED,0,0,0,0,0,0,HOUSE: 25,2020-10-29
26,Anchorage - Huffman,INPERSON,16,8,0,0,0,24,HOUSE: 26,2020-10-29
26,Anchorage - Huffman,MAIL,2658,12,6,4316,4316,2676,HOUSE: 26,2020-10-29
26,Anchorage - Huffman,ONLINE,77,1,1,336,318,79,HOUSE: 26,2020-10-29
26,Anchorage - Huffman,FAX,0,0,0,2,2,0,HOUSE: 26,2020-10-29
26,Anchorage - Huffman,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 26,2020-10-29
26,Anchorage - Huffman,FWAB,0,0,0,2,2,0,HOUSE: 26,2020-10-29
26,Anchorage - Huffman,AV TOTAL,2752,21,7,4656,4638,2780,HOUSE: 26,2020-10-29
26,Anchorage - Huffman,EARLY,1177,0,0,0,0,0,HOUSE: 26,2020-10-29
26,Anchorage - Huffman,QUESTIONED,0,0,0,0,0,0,HOUSE: 26,2020-10-29
27,Anchorage - Basher,INPERSON,30,15,0,0,0,45,HOUSE: 27,2020-10-29
27,Anchorage - Basher,MAIL,2593,7,6,4113,4113,2606,HOUSE: 27,2020-10-29
27,Anchorage - Basher,ONLINE,116,0,0,398,388,116,HOUSE: 27,2020-10-29
27,Anchorage - Basher,FAX,0,0,0,2,1,0,HOUSE: 27,2020-10-29
27,Anchorage - Basher,SPECIAL NEEDS,3,1,0,0,0,4,HOUSE: 27,2020-10-29
27,Anchorage - Basher,FWAB,0,0,0,0,0,0,HOUSE: 27,2020-10-29
27,Anchorage - Basher,AV TOTAL,2742,23,6,4513,4502,2771,HOUSE: 27,2020-10-29
27,Anchorage - Basher,EARLY,987,0,0,0,0,0,HOUSE: 27,2020-10-29
27,Anchorage - Basher,QUESTIONED,0,0,0,0,0,0,HOUSE: 27,2020-10-29
28,South Anchorage,INPERSON,13,9,1,0,0,23,HOUSE: 28,2020-10-29
28,South Anchorage,MAIL,3880,6,7,6194,6194,3893,HOUSE: 28,2020-10-29
28,South Anchorage,ONLINE,120,0,1,399,393,121,HOUSE: 28,2020-10-29
28,South Anchorage,FAX,1,0,0,1,1,1,HOUSE: 28,2020-10-29
28,South Anchorage,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 28,2020-10-29
28,South Anchorage,FWAB,0,0,0,0,0,0,HOUSE: 28,2020-10-29
28,South Anchorage,AV TOTAL,4017,15,9,6594,6588,4041,HOUSE: 28,2020-10-29
28,South Anchorage,EARLY,1437,0,0,0,0,0,HOUSE: 28,2020-10-29
28,South Anchorage,QUESTIONED,0,0,0,0,0,0,HOUSE: 28,2020-10-29
29,North Kenai,INPERSON,652,5,0,0,0,657,HOUSE: 29,2020-10-29
29,North Kenai,MAIL,1856,15,9,3052,3052,1880,HOUSE: 29,2020-10-29
29,North Kenai,ONLINE,89,1,1,258,254,91,HOUSE: 29,2020-10-29
29,North Kenai,FAX,0,0,0,1,0,0,HOUSE: 29,2020-10-29
29,North Kenai,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 29,2020-10-29
29,North Kenai,FWAB,0,0,0,1,1,0,HOUSE: 29,2020-10-29
29,North Kenai,AV TOTAL,2603,21,10,3312,3307,2634,HOUSE: 29,2020-10-29
29,North Kenai,EARLY,30,0,0,0,0,0,HOUSE: 29,2020-10-29
29,North Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 29,2020-10-29
30,Kenai/Soldotna,INPERSON,511,11,0,0,0,522,HOUSE: 30,2020-10-29
30,Kenai/Soldotna,MAIL,1487,17,8,2784,2784,1512,HOUSE: 30,2020-10-29
30,Kenai/Soldotna,ONLINE,37,0,0,234,229,37,HOUSE: 30,2020-10-29
30,Kenai/Soldotna,FAX,0,0,0,1,0,0,HOUSE: 30,2020-10-29
30,Kenai/Soldotna,SPECIAL NEEDS,4,0,0,0,0,4,HOUSE: 30,2020-10-29
30,Kenai/Soldotna,FWAB,0,0,0,0,0,0,HOUSE: 30,2020-10-29
30,Kenai/Soldotna,AV TOTAL,2039,28,8,3019,3013,2075,HOUSE: 30,2020-10-29
30,Kenai/Soldotna,EARLY,10,0,0,0,0,0,HOUSE: 30,2020-10-29
30,Kenai/Soldotna,QUESTIONED,0,0,0,0,0,0,HOUSE: 30,2020-10-29
31,Homer/South Kenai,INPERSON,508,7,0,0,0,515,HOUSE: 31,2020-10-29
31,Homer/South Kenai,MAIL,2144,3,8,4175,4175,2155,HOUSE: 31,2020-10-29
31,Homer/South Kenai,ONLINE,61,1,0,310,308,62,HOUSE: 31,2020-10-29
31,Homer/South Kenai,FAX,1,0,0,6,6,1,HOUSE: 31,2020-10-29
31,Homer/South Kenai,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 31,2020-10-29
31,Homer/South Kenai,FWAB,0,0,0,0,0,0,HOUSE: 31,2020-10-29
31,Homer/South Kenai,AV TOTAL,2716,11,8,4491,4489,2735,HOUSE: 31,2020-10-29
31,Homer/South Kenai,EARLY,22,0,0,0,0,0,HOUSE: 31,2020-10-29
31,Homer/South Kenai,QUESTIONED,0,0,0,0,0,0,HOUSE: 31,2020-10-29
32,Kodiak/Cordova/Seldovia,INPERSON,237,5,0,0,0,242,HOUSE: 32,2020-10-29
32,Kodiak/Cordova/Seldovia,MAIL,1202,32,2,2355,2355,1236,HOUSE: 32,2020-10-29
32,Kodiak/Cordova/Seldovia,ONLINE,192,7,1,509,503,200,HOUSE: 32,2020-10-29
32,Kodiak/Cordova/Seldovia,FAX,1,0,0,6,5,1,HOUSE: 32,2020-10-29
32,Kodiak/Cordova/Seldovia,SPECIAL NEEDS,3,0,0,0,0,3,HOUSE: 32,2020-10-29
32,Kodiak/Cordova/Seldovia,FWAB,0,0,0,3,3,0,HOUSE: 32,2020-10-29
