district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
35,Sitka/Petersburg,QUESTIONED,0,0,0,0,0,0,HOUSE: 35,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,INPERSON,249,15,1,0,0,265,HOUSE: 36,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,MAIL,1134,43,7,2207,2207,1184,HOUSE: 36,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,ONLINE,64,6,0,230,229,70,HOUSE: 36,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,FAX,0,0,0,1,1,0,HOUSE: 36,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 36,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,FWAB,0,0,0,2,2,0,HOUSE: 36,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,AV TOTAL,1452,64,8,2440,2439,1524,HOUSE: 36,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,EARLY,3,0,0,0,0,0,HOUSE: 36,2020-10-27
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,QUESTIONED,0,0,0,0,0,0,HOUSE: 36,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,INPERSON,11,1,0,0,0,12,HOUSE: 37,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,MAIL,568,1,5,1195,1195,574,HOUSE: 37,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,ONLINE,15,1,0,104,104,16,HOUSE: 37,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,FAX,0,0,0,2,0,0,HOUSE: 37,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 37,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,FWAB,0,0,0,1,1,0,HOUSE: 37,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,AV TOTAL,594,3,5,1302,1300,602,HOUSE: 37,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,EARLY,16,0,0,0,0,0,HOUSE: 37,2020-10-27
37,Bristol Bay/Aleutians/Upper Kuskokwim,QUESTIONED,0,0,0,0,0,0,HOUSE: 37,2020-10-27
38,Lower Kuskokwim,INPERSON,0,0,0,0,0,0,HOUSE: 38,2020-10-27
38,Lower Kuskokwim,MAIL,349,0,0,653,653,349,HOUSE: 38,2020-10-27
38,Lower Kuskokwim,ONLINE,8,0,0,37,36,8,HOUSE: 38,2020-10-27
38,Lower Kuskokwim,FAX,0,0,0,0,0,0,HOUSE: 38,2020-10-27
38,Lower Kuskokwim,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 38,2020-10-27
38,Lower Kuskokwim,FWAB,0,0,0,0,0,0,HOUSE: 38,2020-10-27
38,Lower Kuskokwim,AV TOTAL,357,0,0,690,689,357,HOUSE: 38,2020-10-27
38,Lower Kuskokwim,EARLY,6,0,0,0,0,0,HOUSE: 38,2020-10-27
38,Lower Kuskokwim,QUESTIONED,0,0,0,0,0,0,HOUSE: 38,2020-10-27
39,Bering Straits/Yukon Delta,INPERSON,1,1,0,0,0,2,HOUSE: 39,2020-10-27
39,Bering Straits/Yukon Delta,MAIL,265,1,2,525,525,268,HOUSE: 39,2020-10-27
39,Bering Straits/Yukon Delta,ONLINE,4,0,0,36,35,4,HOUSE: 39,2020-10-27
39,Bering Straits/Yukon Delta,FAX,0,0,0,0,0,0,HOUSE: 39,2020-10-27
39,Bering Straits/Yukon Delta,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 39,2020-10-27
39,Bering Straits/Yukon Delta,FWAB,0,0,0,0,0,0,HOUSE: 39,2020-10-27
39,Bering Straits/Yukon Delta,AV TOTAL,270,2,2,561,560,274,HOUSE: 39,2020-10-27
39,Bering Straits/Yukon Delta,EARLY,215,0,0,0,0,0,HOUSE: 39,2020-10-27
39,Bering Straits/Yukon Delta,QUESTIONED,0,0,0,0,0,0,HOUSE: 39,2020-10-27
40,Arctic,INPERSON,0,0,0,0,0,0,HOUSE: 40,2020-10-27
40,Arctic,MAIL,231,1,1,541,541,233,HOUSE: 40,2020-10-27
40,Arctic,ONLINE,12,0,0,53,53,12,HOUSE: 40,2020-10-27
40,Arctic,FAX,1,0,0,1,1,1,HOUSE: 40,2020-10-27
40,Arctic,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 40,2020-10-27
40,Arctic,FWAB,1,0,0,1,1,1,HOUSE: 40,2020-10-27
40,Arctic,AV TOTAL,245,1,1,596,596,247,HOUSE: 40,2020-10-27
40,Arctic,EARLY,9,0,0,0,0,0,HOUSE: 40,2020-10-27
40,Arctic,QUESTIONED,0,0,0,0,0,0,HOUSE: 40,2020-10-27
99,NA,INPERSON,0,0,0,0,0,0,HOUSE: 99,2020-10-27
99,NA,MAIL,38,0,0,54,54,38,HOUSE: 99,2020-10-27
99,NA,ONLINE,267,1,2,416,416,270,HOUSE: 99,2020-10-27
99,NA,FAX,0,0,0,0,0,0,HOUSE: 99,2020-10-27
99,NA,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 99,2020-10-27
99,NA,FWAB,0,0,0,4,4,0,HOUSE: 99,2020-10-27
99,NA,AV TOTAL,305,1,2,474,474,308,HOUSE: 99,2020-10-27
99,NA,EARLY,0,0,0,0,0,0,HOUSE: 99,2020-10-27
99,NA,QUESTIONED,0,0,0,0,0,0,HOUSE: 99,2020-10-27
